lot_id,component_id,hour,t_ambient_c,iddq_ua,v_offset_mv,snr_db,t_die_c,v_cc_v,category_label
LOT_2026_01,LOT_2026_01_COMP_0013,46,125.0,4.102,5.244,42.83,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,47,125.0,4.117,5.244,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,48,125.0,4.125,5.212,42.83,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,49,125.0,4.135,5.27,42.79,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,50,125.0,4.131,5.223,42.9,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,51,125.0,4.15,5.345,42.96,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,52,125.0,4.158,5.23,42.8,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,53,125.0,4.136,5.208,42.94,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,54,125.0,4.115,5.273,42.89,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,55,125.0,4.163,5.207,42.81,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,56,125.0,4.142,5.222,42.98,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,57,125.0,4.167,5.338,42.85,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,58,125.0,4.085,5.223,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,59,125.0,4.167,5.258,42.85,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,60,125.0,4.188,5.191,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,61,125.0,4.133,5.244,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,62,125.0,4.153,5.236,42.73,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,63,125.0,4.151,5.301,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,64,125.0,4.151,5.298,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,65,125.0,4.185,5.179,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,66,125.0,4.193,5.294,42.71,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,67,125.0,4.148,5.231,43.0,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,68,125.0,4.135,5.192,42.74,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,69,125.0,4.146,5.181,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,70,125.0,4.151,5.278,42.9,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,71,125.0,4.165,5.214,42.98,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,72,125.0,4.169,5.248,42.84,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,73,125.0,4.158,5.273,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,74,125.0,4.17,5.205,43.1,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,75,125.0,4.159,5.242,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,76,125.0,4.209,5.229,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,77,125.0,4.173,5.208,42.91,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,78,125.0,4.219,5.258,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,79,125.0,4.158,5.329,43.1,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,80,125.0,4.191,5.276,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,81,125.0,4.183,5.201,42.79,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,82,125.0,4.146,5.264,42.76,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,83,125.0,4.167,5.24,43.0,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,84,125.0,4.166,5.299,43.0,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,85,125.0,4.157,5.299,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,86,125.0,4.17,5.229,42.9,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,87,125.0,4.172,5.201,42.83,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,88,125.0,4.185,5.235,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,89,125.0,4.184,5.247,42.96,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,90,125.0,4.212,5.316,43.04,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,91,125.0,4.202,5.347,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,92,125.0,4.192,5.355,42.63,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,93,125.0,4.182,5.306,43.0,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,94,125.0,4.239,5.249,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,95,125.0,4.182,5.259,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,96,125.0,4.222,5.24,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,97,125.0,4.179,5.218,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,98,125.0,4.224,5.208,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,99,125.0,4.188,5.286,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,100,125.0,4.155,5.293,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,101,125.0,4.191,5.265,42.94,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,102,125.0,4.205,5.162,42.96,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,103,125.0,4.159,5.282,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,104,125.0,4.17,5.26,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,105,125.0,4.19,5.277,42.62,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,106,125.0,4.222,5.245,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,107,125.0,4.22,5.33,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,108,125.0,4.234,5.165,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,109,125.0,4.2,5.204,42.71,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,110,125.0,4.216,5.287,43.04,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,111,125.0,4.228,5.205,43.03,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,112,125.0,4.234,5.23,42.9,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,113,125.0,4.188,5.317,42.75,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,114,125.0,4.218,5.213,42.79,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,115,125.0,4.171,5.232,42.77,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,116,125.0,4.211,5.332,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,117,125.0,4.251,5.194,42.77,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,118,125.0,4.191,5.24,43.17,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,119,125.0,4.18,5.274,42.83,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,120,125.0,4.209,5.18,42.99,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,121,125.0,4.214,5.298,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,122,125.0,4.177,5.298,42.7,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,123,125.0,4.179,5.197,42.81,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,124,125.0,4.246,5.235,43.03,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,125,125.0,4.207,5.259,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,126,125.0,4.234,5.22,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,127,125.0,4.215,5.161,42.89,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,128,125.0,4.214,5.272,42.91,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,129,125.0,4.249,5.247,42.85,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,130,125.0,4.225,5.279,42.72,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,131,125.0,4.21,5.208,42.94,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,132,125.0,4.236,5.248,42.65,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,133,125.0,4.194,5.231,42.85,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,134,125.0,4.228,5.22,43.05,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,135,125.0,4.183,5.258,42.98,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,136,125.0,4.244,5.283,42.99,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,137,125.0,4.219,5.188,42.7,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,138,125.0,4.224,5.204,43.02,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,139,125.0,4.227,5.192,42.78,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,140,125.0,4.274,5.242,42.82,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,141,125.0,4.237,5.338,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,142,125.0,4.249,5.302,42.71,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,143,125.0,4.224,5.296,42.83,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,144,125.0,4.246,5.205,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,145,125.0,4.227,5.275,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,146,125.0,4.242,5.369,43.08,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,147,125.0,4.201,5.221,43.14,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,148,125.0,4.23,5.348,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,149,125.0,4.238,5.286,42.89,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,150,125.0,4.254,5.322,42.98,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,151,125.0,4.248,5.327,42.99,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,152,125.0,4.231,5.342,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,153,125.0,4.242,5.142,42.76,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,154,125.0,4.282,5.33,42.91,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,155,125.0,4.213,5.189,42.74,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,156,125.0,4.217,5.344,43.11,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,157,125.0,4.228,5.243,42.77,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,158,125.0,4.251,5.325,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,159,125.0,4.269,5.233,43.03,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,160,125.0,4.267,5.263,42.89,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,161,125.0,4.261,5.258,42.85,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,162,125.0,4.24,5.193,42.81,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,163,125.0,4.253,5.226,42.84,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,164,125.0,4.244,5.258,43.04,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,165,125.0,4.259,5.239,42.81,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,166,125.0,4.255,5.303,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,167,125.0,4.28,5.29,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0013,168,125.0,4.27,5.255,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,0,25.0,1.209,5.138,45.2,25.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,1,96.35,2.857,5.173,43.89,96.35,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,2,116.79,3.616,5.267,43.55,116.79,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,3,122.65,3.915,5.236,43.33,122.65,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,4,124.33,3.977,5.253,43.13,124.33,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,5,124.81,4.02,5.353,43.37,124.81,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,6,124.94,4.004,5.224,43.39,124.95,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,7,124.98,4.007,5.276,43.3,124.98,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,8,125.0,4.048,5.317,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,9,125.0,4.014,5.231,43.32,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,10,125.0,3.997,5.178,43.44,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,11,125.0,4.039,5.286,43.31,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,12,125.0,4.056,5.231,43.4,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,13,125.0,3.992,5.221,43.3,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,14,125.0,4.019,5.166,43.39,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,15,125.0,4.042,5.195,43.2,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,16,125.0,4.007,5.257,43.26,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,17,125.0,4.021,5.179,43.51,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,18,125.0,4.026,5.29,43.37,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,19,125.0,4.025,5.228,43.24,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,20,125.0,4.017,5.182,43.2,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,21,125.0,4.069,5.246,43.46,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,22,125.0,4.012,5.17,43.22,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,23,125.0,4.021,5.234,43.3,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,24,125.0,4.015,5.237,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,25,125.0,4.045,5.306,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,26,125.0,4.057,5.236,43.16,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,27,125.0,4.069,5.346,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,28,125.0,4.036,5.219,43.27,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,29,125.0,4.06,5.231,43.48,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,30,125.0,4.037,5.212,43.26,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,31,125.0,4.022,5.258,43.19,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,32,125.0,4.022,5.299,43.22,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,33,125.0,4.057,5.129,43.46,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,34,125.0,4.015,5.189,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,35,125.0,4.047,5.277,43.19,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,36,125.0,4.037,5.201,43.21,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,37,125.0,4.055,5.279,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,38,125.0,4.075,5.193,43.47,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,39,125.0,4.057,5.171,43.51,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,40,125.0,4.037,5.293,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,41,125.0,4.055,5.277,43.4,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,42,125.0,4.042,5.259,43.36,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,43,125.0,4.054,5.222,43.34,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,44,125.0,4.09,5.218,43.44,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,45,125.0,4.039,5.188,43.64,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,46,125.0,4.063,5.261,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,47,125.0,4.082,5.253,43.4,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,48,125.0,4.033,5.282,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,49,125.0,4.069,5.147,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,50,125.0,4.012,5.219,43.15,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,51,125.0,4.07,5.236,43.24,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,52,125.0,4.087,5.188,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,53,125.0,4.07,5.144,43.23,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,54,125.0,4.05,5.161,43.27,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,55,125.0,4.033,5.24,43.19,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,56,125.0,4.063,5.29,43.39,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,57,125.0,4.062,5.183,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,58,125.0,4.05,5.242,43.15,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,59,125.0,4.082,5.234,43.54,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,60,125.0,4.092,5.261,43.3,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,61,125.0,4.053,5.279,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,62,125.0,4.092,5.252,43.36,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,63,125.0,4.081,5.186,43.21,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,64,125.0,4.049,5.285,43.22,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,65,125.0,4.055,5.259,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,66,125.0,4.065,5.209,43.08,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,67,125.0,4.054,5.291,43.26,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,68,125.0,4.036,5.182,43.35,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,69,125.0,4.082,5.218,43.25,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,70,125.0,4.048,5.251,43.4,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,71,125.0,4.103,5.177,43.45,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,72,125.0,4.077,5.234,43.41,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,73,125.0,4.069,5.124,43.39,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,74,125.0,4.087,5.214,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,75,125.0,4.098,5.157,43.32,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,76,125.0,4.037,5.226,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,77,125.0,4.093,5.179,43.27,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,78,125.0,4.02,5.26,43.31,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,79,125.0,4.087,5.158,43.36,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,80,125.0,4.119,5.223,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,81,125.0,4.07,5.228,43.16,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,82,125.0,4.104,5.24,43.19,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,83,125.0,4.073,5.235,43.41,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,84,125.0,4.12,5.226,43.18,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,85,125.0,4.096,5.322,43.15,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,86,125.0,4.073,5.263,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,87,125.0,4.082,5.243,43.41,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,88,125.0,4.092,5.223,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,89,125.0,4.09,5.289,43.52,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,90,125.0,4.079,5.17,43.35,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,91,125.0,4.072,5.167,43.11,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,92,125.0,4.091,5.231,43.26,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,93,125.0,4.127,5.298,43.51,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,94,125.0,4.101,5.292,43.35,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,95,125.0,4.106,5.209,43.09,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,96,125.0,4.115,5.29,43.16,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,97,125.0,4.103,5.282,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,98,125.0,4.128,5.225,43.26,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,99,125.0,4.13,5.186,43.24,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,100,125.0,4.088,5.175,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,101,125.0,4.097,5.257,43.14,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,102,125.0,4.086,5.235,43.46,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,103,125.0,4.117,5.203,43.17,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,104,125.0,4.097,5.23,43.08,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,105,125.0,4.087,5.195,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,106,125.0,4.111,5.202,43.37,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,107,125.0,4.116,5.214,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,108,125.0,4.126,5.16,43.31,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,109,125.0,4.133,5.285,43.35,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,110,125.0,4.112,5.253,43.4,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,111,125.0,4.12,5.244,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,112,125.0,4.092,5.224,43.25,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,113,125.0,4.106,5.304,43.41,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,114,125.0,4.087,5.178,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,115,125.0,4.109,5.248,43.19,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,116,125.0,4.142,5.23,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,117,125.0,4.123,5.211,43.11,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,118,125.0,4.125,5.216,43.22,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,119,125.0,4.147,5.266,43.56,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,120,125.0,4.143,5.2,43.23,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,121,125.0,4.117,5.199,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,122,125.0,4.098,5.265,43.33,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,123,125.0,4.14,5.175,43.34,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,124,125.0,4.156,5.189,43.23,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,125,125.0,4.146,5.184,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,126,125.0,4.162,5.189,43.47,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,127,125.0,4.127,5.176,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,128,125.0,4.137,5.233,43.24,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,129,125.0,4.137,5.129,43.34,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,130,125.0,4.162,5.144,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,131,125.0,4.12,5.157,43.11,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,132,125.0,4.115,5.22,43.43,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,133,125.0,4.109,5.247,43.34,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,134,125.0,4.174,5.261,43.38,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,135,125.0,4.155,5.186,43.26,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,136,125.0,4.165,5.13,43.25,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,137,125.0,4.117,5.244,43.27,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,138,125.0,4.157,5.227,43.16,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0014,139,125.0,4.115,5.232,43.24,125.0,3.96,0
