component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_02_COMP_0086,LOT_02,LOT_02_W00,-0.7247,0.2023,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.125,3.892,4.007,4.8,5.15,5.08,44.4,42.2,42.35,25.01,124.96,2.767,0.35,-2.2,15.0,0,0,NOMINAL,0
LOT_02_COMP_0087,LOT_02,LOT_02_W00,-0.3463,-0.2115,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.153,4.05,4.127,4.75,5.1,5.14,44.43,42.24,42.2,25.02,124.97,2.897,0.35,-2.19,15.0,0,0,NOMINAL,0
LOT_02_COMP_0088,LOT_02,LOT_02_W00,-0.3299,0.957,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.238,4.141,4.267,5.17,5.3,5.09,45.36,43.31,43.15,24.9,125.15,2.903,0.13,-2.05,15.0,0,0,NOMINAL,0
LOT_02_COMP_0089,LOT_02,LOT_02_W00,-0.0905,-0.7297,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.287,4.152,4.36,5.3,5.52,5.44,44.93,43.29,43.09,25.1,124.8,2.865,0.22,-1.64,15.0,0,0,NOMINAL,0
LOT_02_COMP_0090,LOT_02,LOT_02_W00,0.9658,-0.974,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.248,4.202,4.326,4.85,5.05,5.03,44.72,42.84,42.66,24.87,125.0,2.954,0.2,-1.88,15.0,0,0,NOMINAL,0
LOT_02_COMP_0091,LOT_02,LOT_02_W00,-0.958,0.3608,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.211,4.003,4.151,5.05,5.17,5.21,44.96,43.06,42.98,24.94,125.02,2.792,0.12,-1.9,15.0,0,0,NOMINAL,0
LOT_02_COMP_0092,LOT_02,LOT_02_W00,0.4604,0.4343,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.163,3.893,3.893,5.19,5.36,5.25,45.36,45.39,45.38,25.15,124.91,2.73,0.17,0.03,15.0,1,5,SENSOR_FAULT,1
LOT_02_COMP_0093,LOT_02,LOT_02_W00,-0.309,0.0938,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,3.958,17802.161,4.7,5.31,5.26,45.21,45.1,38.6,25.15,124.88,2.752,0.61,-0.11,15.0,1,1,THERMAL_RUNAWAY,0
LOT_02_COMP_0094,LOT_02,LOT_02_W00,0.5362,-0.7079,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.112,3.546,3.69,4.77,4.97,5.08,44.77,42.84,42.74,25.07,125.03,2.434,0.2,-1.93,15.0,0,0,NOMINAL,0
LOT_02_COMP_0095,LOT_02,LOT_02_W00,0.0861,-0.8107,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.116,3.619,3.784,4.91,5.09,5.02,45.43,43.56,43.67,25.12,125.14,2.503,0.18,-1.87,15.0,0,0,NOMINAL,0
LOT_02_COMP_0096,LOT_02,LOT_02_W00,-0.1061,0.4945,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.081,3.642,3.797,4.93,5.15,5.15,45.57,43.74,43.46,24.94,124.97,2.561,0.22,-1.83,15.0,0,0,NOMINAL,0
LOT_02_COMP_0097,LOT_02,LOT_02_W00,-0.036,-0.1001,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.073,3.737,3.892,5.11,5.39,5.37,44.92,43.35,43.37,25.1,125.09,2.664,0.28,-1.57,15.0,0,0,NOMINAL,0
LOT_02_COMP_0098,LOT_02,LOT_02_W00,-0.4729,-0.6469,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.247,4.098,4.173,4.97,5.22,5.12,45.72,43.49,43.41,24.91,125.02,2.851,0.25,-2.23,15.0,0,0,NOMINAL,0
LOT_02_COMP_0099,LOT_02,LOT_02_W00,0.4409,0.423,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.131,3.791,3.942,4.76,4.84,4.97,45.8,43.61,43.61,25.14,125.09,2.66,0.08,-2.19,15.0,0,0,NOMINAL,0
LOT_02_COMP_0100,LOT_02,LOT_02_W01,0.699,-0.9802,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.213,3.869,4.08,5.01,5.2,5.43,45.36,43.66,43.55,24.83,125.08,2.656,0.19,-1.7,15.0,0,0,NOMINAL,0
LOT_02_COMP_0101,LOT_02,LOT_02_W01,0.6639,0.578,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.283,4.333,4.536,4.92,5.1,5.29,45.5,43.14,43.52,24.9,124.98,3.05,0.18,-2.36,15.0,0,0,NOMINAL,0
LOT_02_COMP_0102,LOT_02,LOT_02_W01,0.2679,0.805,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.176,3.889,4.014,5.25,5.44,5.42,45.21,43.48,43.26,24.98,125.06,2.713,0.19,-1.73,15.0,0,0,NOMINAL,0
LOT_02_COMP_0103,LOT_02,LOT_02_W01,-0.1343,-0.9741,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.296,4.197,4.385,4.85,5.11,5.05,45.22,43.17,43.42,25.14,124.87,2.901,0.26,-2.05,15.0,0,0,NOMINAL,0
LOT_02_COMP_0104,LOT_02,LOT_02_W01,0.0263,0.9668,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.152,3.769,3.882,4.95,5.02,5.05,44.67,42.58,42.38,24.88,124.88,2.617,0.07,-2.09,15.0,0,0,NOMINAL,0
LOT_02_COMP_0105,LOT_02,LOT_02_W01,0.9789,-0.2735,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.155,3.899,24514.355,5.01,5.6,5.63,45.49,45.21,38.72,24.82,124.99,2.744,0.59,-0.28,15.0,1,1,THERMAL_RUNAWAY,0
LOT_02_COMP_0106,LOT_02,LOT_02_W01,0.8169,-0.2845,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.102,3.771,3.908,5.06,5.23,5.36,44.38,42.27,42.48,25.14,125.03,2.669,0.17,-2.11,15.0,0,0,NOMINAL,0
LOT_02_COMP_0107,LOT_02,LOT_02_W01,-0.6148,0.2558,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.179,3.928,3.928,5.1,5.01,5.0,44.58,44.68,44.7,25.01,124.84,2.749,-0.09,0.1,15.0,1,5,SENSOR_FAULT,1
LOT_02_COMP_0108,LOT_02,LOT_02_W01,-0.8946,0.2444,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.291,4.196,4.39,4.83,4.94,5.0,45.76,43.68,43.86,24.97,124.93,2.905,0.11,-2.08,15.0,0,0,NOMINAL,0
LOT_02_COMP_0109,LOT_02,LOT_02_W01,-0.9589,-0.5927,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.025,3.519,3.716,5.18,5.35,5.27,45.43,43.43,43.6,25.0,125.0,2.494,0.17,-2.0,15.0,0,0,NOMINAL,0
LOT_02_COMP_0110,LOT_02,LOT_02_W01,-0.8001,-0.208,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.298,4.116,4.337,4.77,4.99,4.96,45.78,43.58,43.8,25.01,125.19,2.818,0.22,-2.2,15.0,0,0,NOMINAL,0
LOT_02_COMP_0111,LOT_02,LOT_02_W01,-0.0017,-0.6666,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.196,4.084,4.207,4.99,5.17,5.26,44.78,42.61,42.78,25.01,125.13,2.888,0.18,-2.17,15.0,0,0,NOMINAL,0
LOT_02_COMP_0112,LOT_02,LOT_02_W01,0.4298,0.1082,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.182,3.859,4.007,4.87,5.11,4.94,44.36,42.23,42.43,24.88,125.03,2.677,0.24,-2.13,15.0,0,0,NOMINAL,0
LOT_02_COMP_0113,LOT_02,LOT_02_W01,0.4325,-0.4342,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.072,3.599,3.766,5.12,5.2,5.38,44.81,42.97,42.79,25.03,124.93,2.527,0.08,-1.84,15.0,0,0,NOMINAL,0
LOT_02_COMP_0114,LOT_02,LOT_02_W01,0.8268,-0.0905,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.218,4.036,4.15,4.9,5.07,5.08,45.16,43.01,43.03,25.08,124.9,2.818,0.17,-2.15,15.0,0,0,NOMINAL,0
LOT_02_COMP_0115,LOT_02,LOT_02_W01,0.1955,-0.4206,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.165,3.873,4.012,4.86,5.01,4.98,45.09,43.19,42.87,25.05,124.86,2.708,0.15,-1.9,15.0,0,0,NOMINAL,0
LOT_02_COMP_0116,LOT_02,LOT_02_W01,0.2295,-0.7062,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.238,4.082,4.164,5.16,5.36,5.38,45.6,43.64,43.85,25.06,124.99,2.844,0.2,-1.96,15.0,0,0,NOMINAL,0
LOT_02_COMP_0117,LOT_02,LOT_02_W01,-0.0147,0.0434,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.22,4.008,4.22,5.04,5.25,5.21,44.6,42.97,42.92,24.88,125.13,2.788,0.21,-1.63,15.0,0,0,NOMINAL,0
LOT_02_COMP_0118,LOT_02,LOT_02_W01,-0.0197,-0.8849,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.37,4.373,4.575,4.89,5.06,5.12,45.11,43.22,43.11,24.84,125.04,3.003,0.17,-1.89,15.0,0,0,NOMINAL,0
LOT_02_COMP_0119,LOT_02,LOT_02_W01,-0.2102,-0.1281,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.178,3.969,4.136,5.3,5.61,5.44,44.57,42.31,42.5,25.07,125.16,2.791,0.31,-2.26,15.0,0,0,NOMINAL,0
LOT_02_COMP_0120,LOT_02,LOT_02_W01,-0.4248,0.7503,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.103,3.735,3.876,4.87,5.09,5.04,45.0,43.09,43.2,24.94,124.97,2.632,0.22,-1.91,15.0,0,0,NOMINAL,0
LOT_02_COMP_0121,LOT_02,LOT_02_W01,0.5832,0.5701,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.207,4.021,4.189,5.04,5.22,5.27,44.9,43.03,43.1,25.11,125.2,2.814,0.18,-1.87,15.0,0,0,NOMINAL,0
LOT_02_COMP_0122,LOT_02,LOT_02_W01,-0.569,-0.3976,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.202,4.038,4.217,4.92,5.29,5.22,44.73,42.61,42.83,25.11,125.1,2.836,0.37,-2.12,15.0,0,0,NOMINAL,0
LOT_02_COMP_0123,LOT_02,LOT_02_W01,-0.95,-0.3988,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.244,4.378,4.468,4.89,5.03,5.06,44.66,42.86,42.74,25.02,124.9,3.134,0.14,-1.8,15.0,0,0,NOMINAL,0
LOT_02_COMP_0124,LOT_02,LOT_02_W01,0.5572,0.5699,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.28,4.239,4.363,5.11,5.17,5.21,45.03,43.14,42.86,24.87,124.97,2.959,0.06,-1.89,15.0,0,0,NOMINAL,0
LOT_02_COMP_0125,LOT_02,LOT_02_W01,0.8144,0.9129,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.186,4.112,4.326,4.93,5.2,5.07,44.76,42.81,42.78,25.03,124.84,2.926,0.27,-1.95,15.0,0,0,NOMINAL,0
LOT_02_COMP_0126,LOT_02,LOT_02_W01,0.1771,-0.1307,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.277,4.387,4.503,4.95,5.09,5.1,45.73,43.55,43.85,25.0,125.05,3.11,0.14,-2.18,15.0,0,0,NOMINAL,0
LOT_02_COMP_0127,LOT_02,LOT_02_W01,0.0083,0.7145,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.087,3.715,3.78,5.27,5.4,5.37,44.71,43.1,42.86,24.84,125.01,2.628,0.13,-1.61,15.0,0,0,NOMINAL,0
LOT_02_COMP_0128,LOT_02,LOT_02_W01,0.4958,0.4996,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.138,3.831,3.969,4.81,5.02,4.92,44.82,42.89,43.01,25.11,125.04,2.693,0.21,-1.93,15.0,0,0,NOMINAL,0
LOT_02_COMP_0129,LOT_02,LOT_02_W01,0.0798,0.439,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.114,3.759,3.907,4.62,4.76,4.76,44.02,42.0,42.11,24.94,124.92,2.645,0.14,-2.02,15.0,0,0,NOMINAL,0
LOT_02_COMP_0130,LOT_02,LOT_02_W01,0.1476,0.4231,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.225,3.902,4.059,5.26,5.47,5.46,44.39,42.36,42.56,24.79,125.0,2.677,0.21,-2.03,15.0,0,0,NOMINAL,0
LOT_02_COMP_0131,LOT_02,LOT_02_W01,0.926,0.0647,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.099,3.639,3.727,5.46,5.44,5.41,44.81,42.85,42.98,25.01,124.8,2.54,-0.02,-1.96,15.0,0,0,NOMINAL,0
LOT_02_COMP_0132,LOT_02,LOT_02_W01,-0.6396,0.2765,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.266,4.2,4.318,4.94,5.11,5.3,44.81,42.74,42.77,24.96,124.96,2.934,0.17,-2.07,15.0,0,0,NOMINAL,0
LOT_02_COMP_0133,LOT_02,LOT_02_W01,0.259,-0.9414,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.161,3.95,4.069,4.69,4.88,4.75,45.57,43.67,43.86,24.99,124.95,2.789,0.19,-1.9,15.0,0,0,NOMINAL,0
LOT_02_COMP_0134,LOT_02,LOT_02_W01,-0.4659,0.7735,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.073,3.609,3.72,4.93,5.14,5.22,44.91,43.05,43.06,25.14,124.84,2.536,0.21,-1.86,15.0,0,0,NOMINAL,0
LOT_02_COMP_0135,LOT_02,LOT_02_W01,0.9255,-0.0164,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.037,3.719,3.883,4.87,5.13,5.16,45.72,43.55,43.78,24.84,124.83,2.682,0.26,-2.17,15.0,0,0,NOMINAL,0
LOT_02_COMP_0136,LOT_02,LOT_02_W01,-0.7886,-0.8442,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.187,4.105,4.247,4.97,5.1,5.09,44.97,43.14,43.1,25.0,124.93,2.918,0.13,-1.83,15.0,0,0,NOMINAL,0
LOT_02_COMP_0137,LOT_02,LOT_02_W01,0.1532,0.5626,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.234,4.233,4.352,4.81,5.12,5.17,44.9,42.82,42.76,24.95,124.96,2.999,0.31,-2.08,15.0,0,0,NOMINAL,0
LOT_02_COMP_0138,LOT_02,LOT_02_W01,-0.3031,-0.5439,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.38,4.512,4.658,5.07,5.28,5.22,44.85,42.94,42.98,25.03,125.03,3.132,0.21,-1.91,15.0,0,0,NOMINAL,0
LOT_02_COMP_0139,LOT_02,LOT_02_W01,0.516,0.2704,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.465,4.767,4.754,5.19,5.09,8.22,45.12,44.81,31.46,25.05,125.22,3.302,-0.1,-0.31,15.0,1,2,MEMS_MICROCRACK,0
LOT_02_COMP_0140,LOT_02,LOT_02_W01,0.2498,-0.6231,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.25,4.107,4.298,4.77,5.04,4.91,45.73,44.05,43.9,25.07,124.97,2.857,0.27,-1.68,15.0,0,0,NOMINAL,0
LOT_02_COMP_0141,LOT_02,LOT_02_W01,-0.2741,0.9076,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.102,3.704,3.743,5.03,5.1,7.07,43.57,44.01,31.63,25.01,125.14,2.602,0.07,0.44,15.0,1,2,MEMS_MICROCRACK,0
LOT_02_COMP_0142,LOT_02,LOT_02_W01,0.5452,0.041,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.021,3.417,3.56,5.29,5.59,5.58,43.99,42.21,42.05,24.94,124.87,2.396,0.3,-1.78,15.0,0,0,NOMINAL,0
LOT_02_COMP_0143,LOT_02,LOT_02_W01,-0.1099,0.132,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.277,4.079,4.241,4.97,5.23,5.27,44.7,42.75,42.79,25.08,125.04,2.802,0.26,-1.95,15.0,0,0,NOMINAL,0
LOT_02_COMP_0144,LOT_02,LOT_02_W01,0.5408,0.8228,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.135,3.764,3.92,5.02,5.36,5.12,44.95,42.95,42.89,25.01,124.98,2.629,0.34,-2.0,15.0,0,0,NOMINAL,0
LOT_02_COMP_0145,LOT_02,LOT_02_W01,0.0275,-0.2703,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.147,3.904,4.077,4.9,5.15,5.16,45.35,43.48,43.2,24.98,124.96,2.757,0.25,-1.87,15.0,0,0,NOMINAL,0
LOT_02_COMP_0146,LOT_02,LOT_02_W01,0.5024,-0.3721,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.154,3.822,3.976,5.1,5.25,5.32,45.31,43.06,43.35,24.94,124.89,2.668,0.15,-2.25,15.0,0,0,NOMINAL,0
LOT_02_COMP_0147,LOT_02,LOT_02_W01,0.1253,0.4705,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.191,3.978,4.108,4.82,5.0,4.96,44.86,42.79,42.96,25.16,124.93,2.787,0.18,-2.07,15.0,0,0,NOMINAL,0
LOT_02_COMP_0148,LOT_02,LOT_02_W01,0.6101,0.6489,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.29,4.313,4.426,4.99,5.2,5.23,45.8,43.5,43.61,24.94,124.98,3.023,0.21,-2.3,15.0,0,0,NOMINAL,0
LOT_02_COMP_0149,LOT_02,LOT_02_W01,-0.7079,0.9191,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.23,4.08,11017.253,4.99,5.51,5.43,45.54,45.49,39.23,25.07,124.95,2.85,0.52,-0.05,15.0,1,1,THERMAL_RUNAWAY,0
LOT_02_COMP_0150,LOT_02,LOT_02_W01,-0.9836,0.9467,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.219,3.949,4.036,5.34,5.49,5.45,44.8,43.0,43.08,25.01,125.22,2.73,0.15,-1.8,15.0,0,0,NOMINAL,0
LOT_02_COMP_0151,LOT_02,LOT_02_W01,0.2447,0.5961,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.105,3.701,3.89,5.0,5.16,5.07,45.34,43.55,43.38,24.97,124.97,2.596,0.16,-1.79,15.0,0,0,NOMINAL,0
LOT_02_COMP_0152,LOT_02,LOT_02_W01,0.9902,-0.7873,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.091,3.552,3.684,5.32,5.48,5.56,45.22,43.23,42.97,24.94,124.82,2.461,0.16,-1.99,15.0,0,0,NOMINAL,0
LOT_02_COMP_0153,LOT_02,LOT_02_W01,-0.2974,-0.2186,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.146,3.894,4.03,4.83,4.91,5.06,44.72,42.62,42.52,25.07,124.84,2.748,0.08,-2.1,15.0,0,0,NOMINAL,0
LOT_02_COMP_0154,LOT_02,LOT_02_W01,0.1908,-0.444,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.194,4.022,4.162,5.25,5.26,5.28,45.35,43.31,43.48,25.04,125.16,2.828,0.01,-2.04,15.0,0,0,NOMINAL,0
LOT_02_COMP_0155,LOT_02,LOT_02_W01,-0.234,0.8245,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.337,4.481,4.612,5.09,5.26,5.26,45.0,43.27,43.38,25.12,124.82,3.144,0.17,-1.73,15.0,0,0,NOMINAL,0
LOT_02_COMP_0156,LOT_02,LOT_02_W01,0.3277,-0.6518,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.197,4.05,4.166,4.94,5.18,5.09,44.95,42.87,43.06,24.87,125.1,2.853,0.24,-2.08,15.0,0,0,NOMINAL,0
LOT_02_COMP_0157,LOT_02,LOT_02_W01,-0.8448,0.7999,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.286,4.292,4.361,4.9,5.26,5.22,45.87,43.66,43.79,25.04,124.92,3.006,0.36,-2.21,15.0,0,0,NOMINAL,0
LOT_02_COMP_0158,LOT_02,LOT_02_W01,0.5315,0.9466,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.168,3.855,4.049,5.14,5.5,5.36,43.85,41.89,41.88,25.02,124.85,2.687,0.36,-1.96,15.0,0,0,NOMINAL,0
LOT_02_COMP_0159,LOT_02,LOT_02_W01,-0.5738,0.842,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.111,3.711,3.824,5.05,5.12,5.19,44.32,42.24,42.36,25.15,125.03,2.6,0.07,-2.08,15.0,0,0,NOMINAL,0
LOT_02_COMP_0160,LOT_02,LOT_02_W01,0.478,0.9243,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.124,3.799,3.904,4.85,4.99,4.9,44.38,42.41,42.36,24.96,124.91,2.675,0.14,-1.97,15.0,0,0,NOMINAL,0
LOT_02_COMP_0161,LOT_02,LOT_02_W01,-0.6609,0.7046,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.125,3.844,31162.599,5.06,5.49,5.41,44.7,44.72,37.77,24.96,124.88,2.719,0.43,0.02,15.0,1,1,THERMAL_RUNAWAY,0
LOT_02_COMP_0162,LOT_02,LOT_02_W01,0.1212,-0.1538,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.423,4.627,4.717,4.9,4.99,4.98,44.79,42.87,42.99,24.8,125.04,3.204,0.09,-1.92,15.0,0,0,NOMINAL,0
LOT_02_COMP_0163,LOT_02,LOT_02_W01,0.5907,0.3937,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.137,3.754,3.936,4.89,5.07,5.17,44.31,42.34,42.2,24.76,124.9,2.617,0.18,-1.97,15.0,0,0,NOMINAL,0
LOT_02_COMP_0164,LOT_02,LOT_02_W01,0.7105,-0.2788,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.243,4.206,4.428,4.92,5.27,5.09,44.36,42.53,42.47,24.94,125.01,2.963,0.35,-1.83,15.0,0,0,NOMINAL,0
LOT_02_COMP_0165,LOT_02,LOT_02_W01,0.9428,-0.859,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.083,3.795,3.92,4.7,4.97,4.92,44.79,42.53,42.21,24.95,124.92,2.712,0.27,-2.26,15.0,0,0,NOMINAL,0
LOT_02_COMP_0166,LOT_02,LOT_02_W01,-0.1632,0.8798,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.276,4.275,4.411,4.8,4.99,4.96,46.22,44.45,44.07,25.04,124.92,2.999,0.19,-1.77,15.0,0,0,NOMINAL,0
LOT_02_COMP_0167,LOT_02,LOT_02_W01,-0.2067,-0.7465,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.255,4.086,4.251,5.19,5.36,5.33,45.78,44.02,43.86,25.08,124.79,2.831,0.17,-1.76,15.0,0,0,NOMINAL,0
LOT_02_COMP_0168,LOT_02,LOT_02_W01,-0.212,0.5487,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.157,4.008,4.116,4.86,5.09,5.08,44.86,42.9,42.69,25.07,124.89,2.851,0.23,-1.96,15.0,0,0,NOMINAL,0
LOT_02_COMP_0169,LOT_02,LOT_02_W01,0.8236,-0.4682,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,3.98,4.15,4.64,4.88,4.94,44.92,42.79,42.68,24.98,124.93,2.774,0.24,-2.13,15.0,0,0,NOMINAL,0
LOT_02_COMP_0170,LOT_02,LOT_02_W01,-0.5508,0.18,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.166,3.828,3.828,4.95,5.27,5.25,44.34,44.44,44.7,24.84,125.01,2.662,0.32,0.1,15.0,1,5,SENSOR_FAULT,1
LOT_02_COMP_0171,LOT_02,LOT_02_W01,-0.5135,-0.4052,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.267,4.158,4.278,4.98,5.11,5.13,44.16,41.91,41.89,24.96,125.01,2.891,0.13,-2.25,15.0,0,0,NOMINAL,0
LOT_02_COMP_0172,LOT_02,LOT_02_W01,-0.918,-0.9002,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.188,3.917,4.068,4.84,5.01,5.13,44.64,42.68,42.92,25.34,125.03,2.729,0.17,-1.96,15.0,0,0,NOMINAL,0
LOT_02_COMP_0173,LOT_02,LOT_02_W01,-0.7768,-0.7016,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.098,3.668,3.831,4.8,5.0,4.86,44.37,42.25,42.79,24.77,124.79,2.57,0.2,-2.12,15.0,0,0,NOMINAL,0
