component_id,lot_id,wafer_id,wafer_x,wafer_y,device_family,device_spec_id,operating_voltage_v,test_temperature_c,observation_horizon_h,iddq_0h,iddq_24h,iddq_168h_actual,v_offset_0h,v_offset_24h,v_offset_168h,snr_0h,snr_24h,snr_168h,t_die_0h,t_die_24h,delta_iddq,delta_v_offset,delta_snr,spec_max_iddq,is_defective_gt,failure_class,failure_mode_gt,is_sensor_fault
LOT_04_COMP_0087,LOT_04,LOT_04_W00,-0.1156,-0.9375,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.25,4.113,4.305,4.99,4.92,4.96,45.98,45.93,46.13,25.01,124.96,2.863,-0.07,-0.05,15.0,1,4,INTERMITTENT_FAULT,0
LOT_04_COMP_0088,LOT_04,LOT_04_W00,0.499,-0.7352,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.097,3.592,3.814,5.4,5.53,5.48,45.04,43.14,43.07,25.03,125.05,2.495,0.13,-1.9,15.0,0,0,NOMINAL,0
LOT_04_COMP_0089,LOT_04,LOT_04_W00,0.149,0.2853,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.116,3.833,3.987,5.18,5.38,5.48,45.07,42.88,42.99,24.91,124.99,2.717,0.2,-2.19,15.0,0,0,NOMINAL,0
LOT_04_COMP_0090,LOT_04,LOT_04_W00,0.8894,-0.4697,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.235,4.179,4.356,4.81,5.19,5.06,45.43,43.44,43.37,24.99,124.96,2.944,0.38,-1.99,15.0,0,0,NOMINAL,0
LOT_04_COMP_0091,LOT_04,LOT_04_W00,0.3886,-0.9963,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.314,4.424,4.412,5.1,5.23,5.2,45.02,45.12,45.04,25.1,125.05,3.11,0.13,0.1,15.0,1,5,SENSOR_FAULT,1
LOT_04_COMP_0092,LOT_04,LOT_04_W00,-0.0797,-0.9533,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.121,3.705,3.832,4.77,5.08,5.14,43.92,42.1,42.32,25.02,124.94,2.584,0.31,-1.82,15.0,0,0,NOMINAL,0
LOT_04_COMP_0093,LOT_04,LOT_04_W00,0.0719,-0.2795,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.303,4.393,4.574,5.01,5.22,5.17,45.14,43.17,43.09,24.98,125.02,3.09,0.21,-1.97,15.0,0,0,NOMINAL,0
LOT_04_COMP_0094,LOT_04,LOT_04_W00,-0.9886,-0.5452,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.201,4.033,4.255,4.72,4.92,5.01,44.72,42.78,42.82,25.08,124.95,2.832,0.2,-1.94,15.0,0,0,NOMINAL,0
LOT_04_COMP_0095,LOT_04,LOT_04_W00,0.0035,0.3706,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.413,4.611,4.699,5.01,5.35,5.32,44.68,42.83,42.82,25.11,125.09,3.198,0.34,-1.85,15.0,0,0,NOMINAL,0
LOT_04_COMP_0096,LOT_04,LOT_04_W00,0.8911,0.0959,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.14,3.948,4.142,5.11,5.15,5.0,45.51,43.45,43.66,24.95,124.78,2.808,0.04,-2.06,15.0,0,0,NOMINAL,0
LOT_04_COMP_0097,LOT_04,LOT_04_W00,-0.7716,0.5643,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.185,3.889,4.02,4.8,4.97,5.19,44.53,42.65,42.31,24.88,125.05,2.704,0.17,-1.88,15.0,0,0,NOMINAL,0
LOT_04_COMP_0098,LOT_04,LOT_04_W00,0.1799,-0.302,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.193,4.104,4.25,5.09,5.22,5.27,44.85,43.11,42.88,25.04,124.88,2.911,0.13,-1.74,15.0,0,0,NOMINAL,0
LOT_04_COMP_0099,LOT_04,LOT_04_W00,0.4324,0.324,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.08,3.763,3.853,5.2,5.31,5.16,45.18,43.02,43.04,24.89,125.21,2.683,0.11,-2.16,15.0,0,0,NOMINAL,0
LOT_04_COMP_0100,LOT_04,LOT_04_W01,-0.9928,-0.1194,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.253,4.055,4.186,5.09,5.2,5.33,45.16,43.3,43.19,25.11,124.96,2.802,0.11,-1.86,15.0,0,0,NOMINAL,0
LOT_04_COMP_0101,LOT_04,LOT_04_W01,-0.3819,0.8573,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.249,3.965,3.983,4.91,4.94,5.99,45.77,46.15,32.67,24.96,124.99,2.716,0.03,0.38,15.0,1,2,MEMS_MICROCRACK,0
LOT_04_COMP_0102,LOT_04,LOT_04_W01,0.4339,0.2674,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.231,4.344,4.491,4.73,5.04,5.04,44.62,42.38,42.7,25.04,125.12,3.113,0.31,-2.24,15.0,0,0,NOMINAL,0
LOT_04_COMP_0103,LOT_04,LOT_04_W01,-0.804,-0.9532,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.239,4.055,4.224,5.22,5.39,5.28,44.93,43.03,43.17,25.02,125.05,2.816,0.17,-1.9,15.0,0,0,NOMINAL,0
LOT_04_COMP_0104,LOT_04,LOT_04_W01,-0.6168,0.0002,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.121,3.682,3.822,4.72,4.98,4.89,45.48,43.46,43.5,25.09,124.93,2.561,0.26,-2.02,15.0,0,0,NOMINAL,0
LOT_04_COMP_0105,LOT_04,LOT_04_W01,0.8823,0.8469,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.105,3.656,3.844,5.02,5.0,5.09,45.18,43.18,42.99,25.24,124.87,2.551,-0.02,-2.0,15.0,0,0,NOMINAL,0
LOT_04_COMP_0106,LOT_04,LOT_04_W01,0.8689,0.9021,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.12,3.741,3.935,5.23,5.51,5.5,44.46,42.72,42.74,24.85,125.08,2.621,0.28,-1.74,15.0,0,0,NOMINAL,0
LOT_04_COMP_0107,LOT_04,LOT_04_W01,0.8243,-0.2432,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.03,3.493,3.583,4.77,5.01,5.01,44.55,42.82,42.76,25.04,125.06,2.463,0.24,-1.73,15.0,0,0,NOMINAL,0
LOT_04_COMP_0108,LOT_04,LOT_04_W01,-0.2115,0.9665,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.012,3.473,3.473,4.79,4.77,4.75,45.23,45.48,45.24,24.89,125.18,2.461,-0.02,0.25,15.0,1,5,SENSOR_FAULT,1
LOT_04_COMP_0109,LOT_04,LOT_04_W01,0.2991,-0.4718,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.347,4.532,4.709,4.93,5.02,5.01,44.21,42.15,42.52,24.96,125.04,3.185,0.09,-2.06,15.0,0,0,NOMINAL,0
LOT_04_COMP_0110,LOT_04,LOT_04_W01,-0.3485,0.3873,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.147,3.821,11934.256,5.07,5.66,5.63,45.79,45.71,39.28,24.81,125.03,2.674,0.59,-0.08,15.0,1,1,THERMAL_RUNAWAY,0
LOT_04_COMP_0111,LOT_04,LOT_04_W01,0.4419,-0.7775,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.324,4.359,4.468,4.96,5.16,5.2,45.98,43.69,43.84,25.09,125.09,3.035,0.2,-2.29,15.0,0,0,NOMINAL,0
LOT_04_COMP_0112,LOT_04,LOT_04_W01,-0.2663,0.2033,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.132,3.812,3.924,5.17,5.38,5.51,44.92,43.21,43.04,25.07,124.98,2.68,0.21,-1.71,15.0,0,0,NOMINAL,0
LOT_04_COMP_0113,LOT_04,LOT_04_W01,0.6755,0.4795,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.122,3.855,3.989,5.05,5.27,5.15,45.32,42.98,43.23,24.94,125.02,2.733,0.22,-2.34,15.0,0,0,NOMINAL,0
LOT_04_COMP_0114,LOT_04,LOT_04_W01,-0.7299,0.2439,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.101,3.591,3.583,4.9,4.91,4.94,45.23,45.37,45.37,24.96,125.08,2.49,0.01,0.14,15.0,1,5,SENSOR_FAULT,1
LOT_04_COMP_0115,LOT_04,LOT_04_W01,-0.8378,0.1763,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.347,4.305,4.478,5.06,5.36,5.32,44.49,42.78,42.79,24.91,124.97,2.958,0.3,-1.71,15.0,0,0,NOMINAL,0
LOT_04_COMP_0116,LOT_04,LOT_04_W01,0.3235,0.5266,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.181,3.953,4.081,4.89,5.13,5.15,45.06,43.08,42.78,24.86,125.04,2.772,0.24,-1.98,15.0,0,0,NOMINAL,0
LOT_04_COMP_0117,LOT_04,LOT_04_W01,-0.767,-0.3491,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.347,4.444,4.545,5.15,5.32,5.38,43.82,41.94,41.94,25.11,125.05,3.097,0.17,-1.88,15.0,0,0,NOMINAL,0
LOT_04_COMP_0118,LOT_04,LOT_04_W01,-0.1984,-0.3607,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.16,3.822,3.965,5.27,5.36,5.5,44.43,42.05,42.16,25.18,125.2,2.662,0.09,-2.38,15.0,0,0,NOMINAL,0
LOT_04_COMP_0119,LOT_04,LOT_04_W01,-0.5941,-0.7825,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.271,4.36,4.481,5.16,5.34,5.23,44.45,42.35,42.59,24.89,125.03,3.089,0.18,-2.1,15.0,0,0,NOMINAL,0
LOT_04_COMP_0120,LOT_04,LOT_04_W01,0.465,0.2546,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.355,4.337,4.567,5.26,5.38,5.43,44.58,42.65,42.44,25.11,125.0,2.982,0.12,-1.93,15.0,0,0,NOMINAL,0
LOT_04_COMP_0121,LOT_04,LOT_04_W01,0.6762,0.9259,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.064,3.589,3.776,4.77,4.93,5.09,45.17,43.26,43.58,24.97,124.9,2.525,0.16,-1.91,15.0,0,0,NOMINAL,0
LOT_04_COMP_0122,LOT_04,LOT_04_W01,0.7979,0.7945,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.218,4.148,4.267,5.02,5.23,5.21,45.2,43.08,42.8,24.95,125.07,2.93,0.21,-2.12,15.0,0,0,NOMINAL,0
LOT_04_COMP_0123,LOT_04,LOT_04_W01,-0.1098,-0.4149,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.097,3.725,3.887,5.18,5.25,5.32,45.45,43.36,43.36,25.06,125.03,2.628,0.07,-2.09,15.0,0,0,NOMINAL,0
LOT_04_COMP_0124,LOT_04,LOT_04_W01,-0.3788,-0.3416,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.077,3.733,3.824,4.83,5.19,5.15,44.84,42.94,42.78,25.17,125.04,2.656,0.36,-1.9,15.0,0,0,NOMINAL,0
LOT_04_COMP_0125,LOT_04,LOT_04_W01,0.1282,-0.1988,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.18,4.026,4.169,5.24,5.44,5.42,44.99,43.16,43.24,24.87,124.83,2.846,0.2,-1.83,15.0,0,0,NOMINAL,0
LOT_04_COMP_0126,LOT_04,LOT_04_W01,-0.1838,-0.025,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.242,4.19,4.429,5.26,5.48,5.28,45.25,43.41,43.3,24.86,125.12,2.948,0.22,-1.84,15.0,0,0,NOMINAL,0
LOT_04_COMP_0127,LOT_04,LOT_04_W01,0.917,0.9625,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.33,4.399,4.538,5.07,5.12,5.28,44.5,42.57,42.85,25.05,125.08,3.069,0.05,-1.93,15.0,0,0,NOMINAL,0
LOT_04_COMP_0128,LOT_04,LOT_04_W01,0.2698,0.6661,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.228,3.923,4.078,4.99,5.32,5.37,44.45,42.58,42.57,24.99,125.09,2.695,0.33,-1.87,15.0,0,0,NOMINAL,0
LOT_04_COMP_0129,LOT_04,LOT_04_W01,-0.4302,0.9522,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.297,4.22,4.428,4.89,5.2,5.19,44.76,42.65,42.59,25.04,124.98,2.923,0.31,-2.11,15.0,0,0,NOMINAL,0
LOT_04_COMP_0130,LOT_04,LOT_04_W01,0.9433,-0.0131,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.254,4.124,24514.51,4.86,5.19,5.4,44.18,44.5,37.73,25.16,125.06,2.87,0.33,0.32,15.0,1,1,THERMAL_RUNAWAY,0
LOT_04_COMP_0131,LOT_04,LOT_04_W01,-0.7748,-0.0054,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.206,4.041,4.171,4.92,5.23,5.1,44.77,42.79,42.45,25.17,125.2,2.835,0.31,-1.98,15.0,0,0,NOMINAL,0
LOT_04_COMP_0132,LOT_04,LOT_04_W01,0.4875,-0.2624,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.139,3.779,3.907,4.89,5.21,5.22,44.73,42.66,42.97,24.82,124.96,2.64,0.32,-2.07,15.0,0,0,NOMINAL,0
LOT_04_COMP_0133,LOT_04,LOT_04_W01,0.975,0.6831,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.217,4.048,4.251,5.02,5.26,5.25,44.44,42.57,42.61,25.04,124.85,2.831,0.24,-1.87,15.0,0,0,NOMINAL,0
LOT_04_COMP_0134,LOT_04,LOT_04_W01,0.3439,0.1702,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.466,4.941,5.104,4.99,5.26,5.16,44.84,42.67,42.7,25.01,124.92,3.475,0.27,-2.17,15.0,0,0,NOMINAL,0
LOT_04_COMP_0135,LOT_04,LOT_04_W01,-0.3533,0.8482,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.148,3.724,3.924,5.1,5.22,5.19,44.37,42.58,42.61,25.18,125.0,2.576,0.12,-1.79,15.0,0,0,NOMINAL,0
LOT_04_COMP_0136,LOT_04,LOT_04_W01,-0.1252,-0.6551,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.184,3.948,4.149,4.83,4.93,4.95,45.39,43.49,43.41,25.2,124.88,2.764,0.1,-1.9,15.0,0,0,NOMINAL,0
LOT_04_COMP_0137,LOT_04,LOT_04_W01,0.6262,-0.6218,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.119,3.805,3.865,4.86,5.08,5.09,45.62,43.61,43.74,25.03,125.03,2.686,0.22,-2.01,15.0,0,0,NOMINAL,0
LOT_04_COMP_0138,LOT_04,LOT_04_W01,-0.0718,-0.9953,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.298,4.335,4.531,5.15,5.13,5.2,44.51,42.68,42.56,25.16,124.89,3.037,-0.02,-1.83,15.0,0,0,NOMINAL,0
LOT_04_COMP_0139,LOT_04,LOT_04_W01,-0.1529,0.8276,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.312,4.478,4.592,5.15,5.41,5.39,45.56,43.69,43.57,24.89,124.98,3.166,0.26,-1.87,15.0,0,0,NOMINAL,0
LOT_04_COMP_0140,LOT_04,LOT_04_W01,-0.231,-0.6877,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.302,4.376,4.52,4.82,4.98,5.05,44.84,42.99,43.09,24.97,124.92,3.074,0.16,-1.85,15.0,0,0,NOMINAL,0
LOT_04_COMP_0141,LOT_04,LOT_04_W01,0.8422,-0.8353,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.379,4.596,4.68,4.95,5.22,5.24,44.32,42.69,42.44,25.2,124.95,3.217,0.27,-1.63,15.0,0,0,NOMINAL,0
LOT_04_COMP_0142,LOT_04,LOT_04_W01,0.6202,-0.5662,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.193,3.99,4.093,5.04,5.31,5.3,44.9,42.79,42.82,24.91,124.97,2.797,0.27,-2.11,15.0,0,0,NOMINAL,0
LOT_04_COMP_0143,LOT_04,LOT_04_W01,0.6116,0.132,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.271,4.473,4.634,4.83,5.16,5.25,44.5,42.55,42.63,25.0,124.92,3.202,0.33,-1.95,15.0,0,0,NOMINAL,0
LOT_04_COMP_0144,LOT_04,LOT_04_W01,-0.0676,-0.0359,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.167,3.78,3.918,5.0,5.13,5.22,44.79,42.71,42.42,24.88,125.08,2.613,0.13,-2.08,15.0,0,0,NOMINAL,0
LOT_04_COMP_0145,LOT_04,LOT_04_W01,-0.7715,-0.4745,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.32,4.39,4.593,4.81,5.07,5.2,44.37,42.09,42.41,24.85,125.05,3.07,0.26,-2.28,15.0,0,0,NOMINAL,0
LOT_04_COMP_0146,LOT_04,LOT_04_W01,-0.8723,0.6822,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.27,4.395,4.482,5.15,5.25,5.18,45.18,42.76,43.05,24.97,124.91,3.125,0.1,-2.42,15.0,0,0,NOMINAL,0
LOT_04_COMP_0147,LOT_04,LOT_04_W01,-0.625,-0.5445,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.16,3.819,3.941,4.94,5.08,5.21,44.4,42.35,41.99,25.21,124.97,2.659,0.14,-2.05,15.0,0,0,NOMINAL,0
LOT_04_COMP_0148,LOT_04,LOT_04_W01,0.7827,0.7292,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.315,4.258,4.444,4.79,4.99,4.96,44.72,42.37,42.6,24.9,125.0,2.943,0.2,-2.35,15.0,0,0,NOMINAL,0
LOT_04_COMP_0149,LOT_04,LOT_04_W01,0.2422,0.7874,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.11,3.697,3.84,5.26,5.45,5.33,45.07,43.37,43.31,24.99,124.95,2.587,0.19,-1.7,15.0,0,0,NOMINAL,0
LOT_04_COMP_0150,LOT_04,LOT_04_W01,0.8288,-0.8074,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.095,3.657,3.809,5.14,5.37,4.98,45.73,43.91,43.74,24.89,125.12,2.562,0.23,-1.82,15.0,0,0,NOMINAL,0
LOT_04_COMP_0151,LOT_04,LOT_04_W01,0.1713,0.4935,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.049,3.648,3.746,4.92,5.01,5.18,44.9,43.02,42.97,24.9,124.99,2.599,0.09,-1.88,15.0,0,0,NOMINAL,0
LOT_04_COMP_0152,LOT_04,LOT_04_W01,0.7715,-0.1777,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.097,3.679,3.873,5.2,5.48,5.37,44.93,43.19,42.84,25.13,124.94,2.582,0.28,-1.74,15.0,0,0,NOMINAL,0
LOT_04_COMP_0153,LOT_04,LOT_04_W01,-0.2196,-0.3488,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.094,3.754,3.874,5.11,5.11,5.14,45.42,43.13,43.42,25.02,125.23,2.66,0.0,-2.29,15.0,0,0,NOMINAL,0
LOT_04_COMP_0154,LOT_04,LOT_04_W01,-0.4805,0.365,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.167,3.953,4.07,5.12,5.23,5.19,44.84,43.25,42.69,24.88,125.18,2.786,0.11,-1.59,15.0,0,0,NOMINAL,0
LOT_04_COMP_0155,LOT_04,LOT_04_W01,-0.0388,-0.8738,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.382,4.464,4.646,4.73,4.96,4.94,45.6,43.41,43.47,25.0,124.79,3.082,0.23,-2.19,15.0,0,0,NOMINAL,0
LOT_04_COMP_0156,LOT_04,LOT_04_W01,0.7847,-0.7726,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.201,3.933,12928.041,5.0,5.58,5.53,43.65,43.9,37.46,24.92,125.02,2.732,0.58,0.25,15.0,1,1,THERMAL_RUNAWAY,0
LOT_04_COMP_0157,LOT_04,LOT_04_W01,0.4517,-0.6895,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.152,3.71,3.75,5.13,5.07,7.13,45.02,45.14,31.08,24.96,124.94,2.558,-0.06,0.12,15.0,1,2,MEMS_MICROCRACK,0
LOT_04_COMP_0158,LOT_04,LOT_04_W01,-0.8178,-0.0944,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.256,4.147,4.29,5.28,5.42,5.51,44.49,42.49,42.83,25.04,124.99,2.891,0.14,-2.0,15.0,0,0,NOMINAL,0
LOT_04_COMP_0159,LOT_04,LOT_04_W01,-0.8008,0.294,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.242,3.916,4.07,5.38,5.44,5.52,45.17,43.03,42.9,25.06,125.18,2.674,0.06,-2.14,15.0,0,0,NOMINAL,0
LOT_04_COMP_0160,LOT_04,LOT_04_W01,0.8541,0.0622,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.232,4.012,4.184,5.27,5.37,5.52,45.66,43.43,43.57,25.07,124.92,2.78,0.1,-2.23,15.0,0,0,NOMINAL,0
LOT_04_COMP_0161,LOT_04,LOT_04_W01,0.8552,0.8655,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.245,4.081,4.214,5.26,5.44,5.49,44.93,43.33,42.92,25.01,124.93,2.836,0.18,-1.6,15.0,0,0,NOMINAL,0
LOT_04_COMP_0162,LOT_04,LOT_04_W01,-0.944,-0.1291,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.235,4.107,4.267,4.8,5.09,5.13,44.76,42.83,42.66,24.9,124.98,2.872,0.29,-1.93,15.0,0,0,NOMINAL,0
LOT_04_COMP_0163,LOT_04,LOT_04_W01,0.3367,0.8517,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.194,3.792,3.954,4.8,5.12,4.89,44.89,43.02,43.26,25.08,124.82,2.598,0.32,-1.87,15.0,0,0,NOMINAL,0
LOT_04_COMP_0164,LOT_04,LOT_04_W01,-0.2462,0.7721,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.221,3.953,4.062,4.68,4.86,4.92,44.45,42.65,42.8,25.15,125.07,2.732,0.18,-1.8,15.0,0,0,NOMINAL,0
LOT_04_COMP_0165,LOT_04,LOT_04_W01,0.7846,-0.7094,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.268,4.252,4.394,5.03,5.12,5.29,44.93,42.99,42.88,25.11,125.13,2.984,0.09,-1.94,15.0,0,0,NOMINAL,0
LOT_04_COMP_0166,LOT_04,LOT_04_W01,0.9054,0.9931,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.214,3.964,4.041,5.04,5.14,5.25,44.64,42.65,42.73,24.72,124.95,2.75,0.1,-1.99,15.0,0,0,NOMINAL,0
LOT_04_COMP_0167,LOT_04,LOT_04_W01,-0.9822,0.7476,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.159,3.928,4.1,5.3,5.46,5.39,44.46,42.7,42.62,25.01,125.15,2.769,0.16,-1.76,15.0,0,0,NOMINAL,0
LOT_04_COMP_0168,LOT_04,LOT_04_W01,-0.063,-0.2851,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.241,4.09,4.278,5.0,5.16,5.19,44.3,42.26,42.42,24.95,124.94,2.849,0.16,-2.04,15.0,0,0,NOMINAL,0
LOT_04_COMP_0169,LOT_04,LOT_04_W01,-0.8126,-0.997,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.233,4.11,4.267,5.35,5.47,5.4,45.25,43.09,43.02,25.04,125.0,2.877,0.12,-2.16,15.0,0,0,NOMINAL,0
LOT_04_COMP_0170,LOT_04,LOT_04_W01,-0.5911,-0.2566,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.2,3.911,4.087,4.9,4.91,5.09,44.75,42.86,42.77,24.93,124.9,2.711,0.01,-1.89,15.0,0,0,NOMINAL,0
LOT_04_COMP_0171,LOT_04,LOT_04_W01,-0.112,-0.7348,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.267,4.181,4.308,5.23,5.47,5.49,44.64,42.39,42.23,25.02,124.89,2.914,0.24,-2.25,15.0,0,0,NOMINAL,0
LOT_04_COMP_0172,LOT_04,LOT_04_W01,-0.9807,0.8212,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.199,3.997,4.101,4.95,5.22,5.26,44.33,42.17,42.5,25.03,124.89,2.798,0.27,-2.16,15.0,0,0,NOMINAL,0
LOT_04_COMP_0173,LOT_04,LOT_04_W01,0.6082,0.2541,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.103,3.682,3.826,5.15,5.46,5.33,44.69,42.86,42.91,25.0,124.88,2.579,0.31,-1.83,15.0,0,0,NOMINAL,0
LOT_04_COMP_0174,LOT_04,LOT_04_W01,-0.3728,-0.8385,SPACE_MEMS_SENSOR,ASQD-MEMS-SENS-2026,3.96,125.0,168,1.28,4.172,4.357,5.18,5.39,5.26,44.5,42.67,42.51,25.19,125.03,2.892,0.21,-1.83,15.0,0,0,NOMINAL,0
