component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,DSNU_DN,hot_pixel_count,supply_current_mA,dark_signal_mean_DN,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
IMA_LOT04_COMP0306,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0306,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5775,20.2645,47.8926,115.6029,5.687,15.7,4,43.76,6.28,0.002,-0.0212,64.24,62.42,14.5775,20.2645,47.8926,115.6029,5.687,10.0,False,NOMINAL,HEALTHY,19.82,13.46
IMA_LOT04_COMP0307,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0307,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0358,23.0542,73.6482,253.1665,8.0184,13.61,4,44.32,6.84,0.008,-0.0151,60.87,62.71,15.0358,23.0542,73.6482,253.1665,8.0184,10.0,False,NOMINAL,HEALTHY,-37.62,5.35
IMA_LOT04_COMP0308,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0308,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8369,18.1959,45.0867,109.0962,4.359,10.63,4,41.71,5.93,-0.0011,-0.0257,60.31,62.25,13.8369,18.1959,45.0867,109.0962,4.359,10.0,False,NOMINAL,HEALTHY,-48.39,49.6
IMA_LOT04_COMP0309,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0309,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.7424,22.6295,76.1671,260.4045,6.8871,12.66,4,39.85,7.74,0.0432,0.1224,62.0,61.63,15.7424,22.6295,76.1671,260.4045,6.8871,10.0,False,NOMINAL,HEALTHY,16.17,-2.13
IMA_LOT04_COMP0310,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0310,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3625,18.6121,36.0241,71.5754,4.2496,9.11,6,41.96,8.42,-0.0115,-0.0485,62.85,62.37,14.3625,18.6121,36.0241,71.5754,4.2496,10.0,False,NOMINAL,HEALTHY,46.41,13.19
IMA_LOT04_COMP0311,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0311,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.8954,20.595,52.3557,122.4282,5.6996,10.01,6,41.91,9.05,0.0139,0.1201,64.34,61.45,14.8954,20.595,52.3557,122.4282,5.6996,10.0,False,NOMINAL,HEALTHY,13.73,-24.51
IMA_LOT04_COMP0312,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0312,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7566,21.9933,55.6099,152.2072,7.2367,12.77,4,41.23,9.23,-0.0328,-0.092,64.26,62.12,14.7566,21.9933,55.6099,152.2072,7.2367,10.0,False,NOMINAL,HEALTHY,19.58,37.31
IMA_LOT04_COMP0313,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0313,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.2778,22.8518,82.0738,277.5834,7.574,12.22,3,44.75,10.53,-0.0088,-0.0478,62.46,62.05,15.2778,22.8518,82.0738,277.5834,7.574,10.0,False,NOMINAL,HEALTHY,22.84,-21.02
IMA_LOT04_COMP0314,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0314,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5383,20.0754,64.5966,203.2467,5.5371,13.27,1,40.32,7.93,-0.0436,-0.1183,62.26,61.52,14.5383,20.0754,64.5966,203.2467,5.5371,10.0,False,NOMINAL,HEALTHY,-11.01,26.21
IMA_LOT04_COMP0315,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0315,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.8973,20.4207,42.2637,91.6586,4.5234,15.4,6,41.41,10.63,-0.021,0.0217,62.35,60.75,15.8973,20.4207,42.2637,91.6586,4.5234,10.0,False,NOMINAL,HEALTHY,35.38,-46.85
IMA_LOT04_COMP0316,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0316,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2503,21.1315,62.1537,178.1803,6.8812,12.94,5,38.62,6.45,0.031,0.0968,63.46,62.23,14.2503,21.1315,62.1537,178.1803,6.8812,10.0,False,NOMINAL,HEALTHY,-41.27,31.14
IMA_LOT04_COMP0317,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0317,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1209,22.8186,66.102,178.6834,7.6977,11.03,7,46.25,5.94,0.0048,0.0052,62.92,61.89,15.1209,22.8186,66.102,178.6834,7.6977,10.0,False,NOMINAL,HEALTHY,11.69,27.17
IMA_LOT04_COMP0318,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0318,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.3415,22.8544,73.5895,250.0876,7.5129,13.01,7,42.71,6.86,-0.0073,0.0319,60.7,61.4,15.3415,22.8544,73.5895,250.0876,7.5129,10.0,False,NOMINAL,HEALTHY,46.69,49.89
IMA_LOT04_COMP0319,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0319,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3,20.5464,68.2765,226.8774,6.2464,7.28,6,43.24,6.29,-0.0004,-0.0623,62.86,62.75,14.3,20.5464,68.2765,226.8774,6.2464,10.0,False,NOMINAL,HEALTHY,7.74,28.47
IMA_LOT04_COMP0320,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0320,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0818,22.1514,63.1854,182.5065,7.0696,9.12,4,41.44,7.89,-0.0018,-0.0033,59.3,62.34,15.0818,22.1514,63.1854,182.5065,7.0696,10.0,False,NOMINAL,HEALTHY,-17.48,16.08
IMA_LOT04_COMP0321,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0321,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0249,18.1058,37.5431,71.6152,3.0809,11.37,7,40.67,8.53,-0.0042,-0.0301,64.87,62.07,15.0249,18.1058,37.5431,71.6152,3.0809,10.0,False,NOMINAL,HEALTHY,-7.14,33.31
IMA_LOT04_COMP0322,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0322,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.8974,21.2598,58.7845,161.8124,6.3624,8.79,6,38.75,11.13,-0.0075,-0.0464,62.22,61.98,14.8974,21.2598,58.7845,161.8124,6.3624,10.0,False,NOMINAL,HEALTHY,-6.37,44.35
IMA_LOT04_COMP0323,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0323,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.5351,19.5662,47.0457,112.8871,4.0311,10.82,7,43.33,6.87,0.01,0.0099,62.26,61.2,15.5351,19.5662,47.0457,112.8871,4.0311,10.0,False,NOMINAL,HEALTHY,36.3,33.58
IMA_LOT04_COMP0324,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0324,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.0741,19.9613,54.0483,150.2498,5.8872,12.44,4,37.19,9.31,0.0241,0.046,60.37,62.49,14.0741,19.9613,54.0483,150.2498,5.8872,10.0,False,NOMINAL,HEALTHY,46.42,-5.0
IMA_LOT04_COMP0325,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0325,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0786,18.5147,36.9117,78.577,3.4361,12.04,4,43.23,6.87,-0.0141,0.0779,61.33,62.57,15.0786,18.5147,36.9117,78.577,3.4361,10.0,False,NOMINAL,HEALTHY,-5.7,8.33
IMA_LOT04_COMP0326,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0326,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5037,18.8695,51.9803,133.8815,4.3658,12.61,3,42.04,8.74,0.0108,0.0357,59.25,62.59,14.5037,18.8695,51.9803,133.8815,4.3658,10.0,False,NOMINAL,HEALTHY,-6.02,-35.23
IMA_LOT04_COMP0327,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0327,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.6972,21.4953,66.613,215.2473,6.7981,8.93,1,45.27,9.17,-0.0268,-0.1346,60.78,62.35,14.6972,21.4953,66.613,215.2473,6.7981,10.0,False,NOMINAL,HEALTHY,-8.82,37.08
IMA_LOT04_COMP0328,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0328,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1894,18.1359,37.2409,70.3588,2.9465,11.1,4,41.03,8.37,0.0257,-0.0193,63.3,62.38,15.1894,18.1359,37.2409,70.3588,2.9465,10.0,False,NOMINAL,HEALTHY,-16.93,-42.64
IMA_LOT04_COMP0329,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0329,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1141,19.2915,37.9637,78.2189,4.1774,14.42,3,38.71,8.72,0.009,0.0252,62.55,62.33,15.1141,19.2915,37.9637,78.2189,4.1774,10.0,False,NOMINAL,HEALTHY,3.03,-37.33
IMA_LOT04_COMP0330,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0330,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.4209,20.2884,47.1609,113.9144,5.8675,11.07,2,45.43,10.19,0.0072,-0.0026,61.11,62.55,14.4209,20.2884,47.1609,113.9144,5.8675,10.0,False,NOMINAL,HEALTHY,-40.28,42.57
IMA_LOT04_COMP0331,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0331,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0628,22.4802,63.2101,188.5037,7.4174,15.7,7,45.26,11.16,-0.0021,0.0534,62.9,62.42,15.0628,22.4802,63.2101,188.5037,7.4174,10.0,False,NOMINAL,HEALTHY,-19.37,44.18
IMA_LOT04_COMP0332,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0332,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3375,20.2703,57.6861,155.4288,5.9328,10.6,3,40.6,7.51,-0.0168,0.0007,59.42,62.46,14.3375,20.2703,57.6861,155.4288,5.9328,10.0,False,NOMINAL,HEALTHY,-41.19,-40.13
IMA_LOT04_COMP0333,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0333,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1197,21.089,56.8734,152.474,5.9693,10.14,10,43.9,7.63,-0.018,-0.015,60.87,62.56,15.1197,21.089,56.8734,152.474,5.9693,10.0,False,NOMINAL,HEALTHY,46.17,-25.18
IMA_LOT04_COMP0334,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0334,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.9249,22.6256,68.9342,223.0904,7.7007,6.48,3,41.21,6.99,-0.0059,0.0023,64.45,62.18,14.9249,22.6256,68.9342,223.0904,7.7007,10.0,False,NOMINAL,HEALTHY,-11.97,11.01
IMA_LOT04_COMP0335,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0335,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8766,18.2345,42.4039,98.0035,4.3579,8.12,9,40.2,8.78,-0.0297,-0.0132,63.01,61.88,13.8766,18.2345,42.4039,98.0035,4.3579,10.0,False,NOMINAL,HEALTHY,-4.3,7.3
IMA_LOT04_COMP0336,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0336,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2063,16.6734,32.4005,63.5747,2.4671,7.42,9,40.28,6.28,-0.0372,-0.0117,61.38,61.89,14.2063,16.6734,32.4005,63.5747,2.4671,10.0,False,NOMINAL,HEALTHY,-2.44,-41.72
IMA_LOT04_COMP0337,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0337,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1637,19.8401,41.7069,91.712,4.6764,8.22,4,39.82,7.72,-0.0273,0.0784,62.44,62.11,15.1637,19.8401,41.7069,91.712,4.6764,10.0,False,NOMINAL,HEALTHY,-44.17,47.66
IMA_LOT04_COMP0338,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0338,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1498,19.7695,43.9674,91.7397,4.6197,12.41,3,39.47,6.82,0.0116,-0.083,62.7,61.57,15.1498,19.7695,43.9674,91.7397,4.6197,10.0,False,NOMINAL,HEALTHY,-34.62,-20.77
IMA_LOT04_COMP0339,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0339,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.5393,19.4744,39.0869,84.3134,3.9351,6.8,4,41.8,7.4,0.0077,0.1063,61.37,61.78,15.5393,19.4744,39.0869,84.3134,3.9351,10.0,False,NOMINAL,HEALTHY,5.79,18.2
IMA_LOT04_COMP0340,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0340,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5503,21.2668,68.7994,218.9524,6.7165,10.37,1,40.53,5.19,0.0047,-0.0328,60.97,61.9,14.5503,21.2668,68.7994,218.9524,6.7165,10.0,False,NOMINAL,HEALTHY,-38.1,36.12
IMA_LOT04_COMP0341,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0341,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.491,21.2226,61.5113,173.0293,6.7316,10.37,5,45.91,4.98,0.0007,-0.0819,61.7,62.24,14.491,21.2226,61.5113,173.0293,6.7316,10.0,False,NOMINAL,HEALTHY,-46.99,-32.36
IMA_LOT04_COMP0342,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0342,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.5332,22.8925,81.2446,304.5356,7.3593,12.31,5,43.39,7.29,-0.0196,0.0324,60.21,62.17,15.5332,22.8925,81.2446,304.5356,7.3593,10.0,False,NOMINAL,HEALTHY,-36.15,-49.69
IMA_LOT04_COMP0343,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0343,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.1551,21.6411,57.0632,166.2595,6.486,13.91,2,42.06,10.81,-0.0265,-0.029,62.43,61.63,15.1551,21.6411,57.0632,166.2595,6.486,10.0,False,NOMINAL,HEALTHY,-17.95,-19.51
IMA_LOT04_COMP0344,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0344,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.9815,21.7532,60.5407,181.6252,6.7717,10.78,7,43.5,7.67,0.0045,-0.0535,63.0,62.72,14.9815,21.7532,60.5407,181.6252,6.7717,10.0,False,NOMINAL,HEALTHY,12.34,46.6
IMA_LOT04_COMP0345,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0345,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.4438,19.5876,42.7158,88.0697,5.1438,8.23,2,40.31,8.86,-0.0332,-0.0225,61.54,61.62,14.4438,19.5876,42.7158,88.0697,5.1438,10.0,False,NOMINAL,HEALTHY,32.07,4.54
IMA_LOT04_COMP0346,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0346,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.9976,20.4431,48.1518,122.5081,6.4455,12.15,8,40.59,6.11,-0.0137,-0.0488,60.79,61.9,13.9976,20.4431,48.1518,122.5081,6.4455,10.0,False,NOMINAL,HEALTHY,-20.52,46.85
IMA_LOT04_COMP0347,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0347,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7918,18.0674,34.0421,67.3078,3.2756,15.04,4,42.26,6.34,0.0171,-0.0178,63.09,62.05,14.7918,18.0674,34.0421,67.3078,3.2756,10.0,False,NOMINAL,HEALTHY,6.12,-9.0
IMA_LOT04_COMP0348,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0348,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2226,18.1256,39.0497,83.6563,3.903,8.87,5,42.71,5.24,-0.0398,-0.0673,63.35,61.43,14.2226,18.1256,39.0497,83.6563,3.903,10.0,False,NOMINAL,HEALTHY,-41.55,24.77
IMA_LOT04_COMP0349,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0349,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.8346,25.3537,129.6841,800.1564,9.5191,14.25,6,39.56,8.3,0.0117,0.0117,58.81,61.4,15.8346,25.3537,129.6841,800.1564,9.5191,10.0,True,DARK_CURRENT_SPIKE_GROWTH,HEALTHY,-37.24,34.11
IMA_LOT04_COMP0350,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0350,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.6629,22.2957,78.2666,291.5102,7.6328,14.69,3,42.7,7.99,-0.0249,-0.1109,63.07,62.49,14.6629,22.2957,78.2666,291.5102,7.6328,10.0,False,NOMINAL,HEALTHY,19.63,-37.12
IMA_LOT04_COMP0351,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0351,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.9527,21.1639,61.1038,182.4815,6.2112,6.57,4,40.95,7.97,0.0024,-0.0869,63.42,62.51,14.9527,21.1639,61.1038,182.4815,6.2112,10.0,False,NOMINAL,HEALTHY,33.89,-5.29
IMA_LOT04_COMP0352,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0352,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7057,20.4015,52.8684,141.1485,5.6958,14.73,3,37.46,7.72,-0.0099,-0.0031,63.03,61.85,14.7057,20.4015,52.8684,141.1485,5.6958,10.0,False,NOMINAL,HEALTHY,-10.89,21.1
IMA_LOT04_COMP0353,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0353,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.6626,19.6,60.1621,171.0523,5.9374,10.43,3,40.37,6.53,-0.0182,0.0781,60.46,62.16,13.6626,19.6,60.1621,171.0523,5.9374,10.0,False,NOMINAL,HEALTHY,6.88,-43.1
IMA_LOT04_COMP0354,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0354,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5522,20.3627,57.5755,167.6827,5.8105,12.57,6,41.69,11.36,0.0247,-0.0187,63.81,61.4,14.5522,20.3627,57.5755,167.6827,5.8105,10.0,False,NOMINAL,HEALTHY,39.18,13.84
IMA_LOT04_COMP0355,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0355,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.8251,20.9666,57.0759,157.858,6.1415,7.62,6,39.61,7.49,-0.0051,-0.0167,60.25,62.26,14.8251,20.9666,57.0759,157.858,6.1415,10.0,False,NOMINAL,HEALTHY,-25.42,-49.84
IMA_LOT04_COMP0356,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0356,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.1392,20.2373,50.6039,128.1549,6.0981,12.35,4,42.14,6.1,0.0126,0.1335,63.24,62.59,14.1392,20.2373,50.6039,128.1549,6.0981,10.0,False,NOMINAL,HEALTHY,17.5,-45.18
IMA_LOT04_COMP0357,LOT_04,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T04_0357,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.4617,18.1357,40.3035,81.3574,3.674,12.98,7,40.71,8.56,-0.0266,-0.043,60.37,62.32,14.4617,18.1357,40.3035,81.3574,3.674,10.0,False,NOMINAL,HEALTHY,-42.15,-10.21
