component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT04_COMP0369,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0369,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05401,0.09136,0.11108,0.11616,0.03735,189.82,0.00504,5.402,0.01082,-0.0048,0.0113,30.06,27.8,0.05401,0.09136,0.11108,0.11616,0.03735,0.5,False,NOMINAL,HEALTHY,27.76,-1.15
MEM_LOT04_COMP0370,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0370,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05301,0.08826,0.10653,0.11093,0.03525,91.2,0.00313,5.72,0.00534,0.0115,0.0479,27.69,28.08,0.05301,0.08826,0.10653,0.11093,0.03525,0.5,False,NOMINAL,HEALTHY,41.51,-1.97
MEM_LOT04_COMP0371,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0371,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05566,0.09048,0.10705,0.11253,0.03482,192.35,0.00362,5.344,0.0048,-0.0119,0.0112,27.3,28.13,0.05566,0.09048,0.10705,0.11253,0.03482,0.5,False,NOMINAL,HEALTHY,-22.33,-34.64
MEM_LOT04_COMP0372,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0372,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05585,0.08371,0.21794,0.33932,0.02786,123.27,0.00422,5.579,0.00729,-0.0092,-0.0247,29.22,27.87,0.05585,0.08371,0.21794,0.33932,0.02786,0.5,True,THERMAL_RUNAWAY,HEALTHY,41.71,19.64
MEM_LOT04_COMP0373,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0373,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05092,0.08441,0.10045,0.10392,0.03349,113.21,0.0043,5.416,0.01057,0.0009,-0.0206,27.9,27.7,0.05092,0.08441,0.10045,0.10392,0.03349,0.5,False,NOMINAL,HEALTHY,49.55,-15.74
MEM_LOT04_COMP0374,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0374,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05206,0.08862,0.10969,0.11644,0.03656,145.25,0.00518,5.267,0.00823,0.0066,0.0564,29.24,28.16,0.05206,0.08862,0.10969,0.11644,0.03656,0.5,False,NOMINAL,HEALTHY,5.07,19.52
MEM_LOT04_COMP0375,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0375,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05585,0.09752,0.11745,0.12331,0.04167,116.01,0.00425,5.22,0.00876,0.0418,0.0029,30.06,28.08,0.05585,0.09752,0.11745,0.12331,0.04167,0.5,False,NOMINAL,HEALTHY,21.29,-41.37
MEM_LOT04_COMP0376,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0376,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05325,0.08651,0.10332,0.10873,0.03326,115.91,0.00367,5.316,0.00741,-0.0296,-0.03,27.52,28.31,0.05325,0.08651,0.10332,0.10873,0.03326,0.5,False,NOMINAL,HEALTHY,-33.33,20.46
MEM_LOT04_COMP0377,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0377,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05077,0.08962,0.11014,0.1161,0.03885,188.54,0.00595,5.577,0.00222,0.0024,-0.0715,27.1,28.27,0.05077,0.08962,0.11014,0.1161,0.03885,0.5,False,NOMINAL,HEALTHY,-22.34,20.77
MEM_LOT04_COMP0378,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0378,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05139,0.08796,0.1074,0.11141,0.03657,112.51,0.00478,5.81,0.00376,-0.0449,0.0015,27.19,28.31,0.05139,0.08796,0.1074,0.11141,0.03657,0.5,False,NOMINAL,HEALTHY,-46.9,-41.59
MEM_LOT04_COMP0379,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0379,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05227,0.0866,0.10296,0.10837,0.03433,144.8,0.00532,5.583,0.00749,0.0067,-0.059,27.31,28.56,0.05227,0.0866,0.10296,0.10837,0.03433,0.5,False,NOMINAL,HEALTHY,4.62,-35.95
MEM_LOT04_COMP0380,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0380,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05446,0.08699,0.10446,0.10737,0.03253,136.1,0.00341,5.409,0.00973,-0.027,-0.0085,27.82,27.75,0.05446,0.08699,0.10446,0.10737,0.03253,0.5,False,NOMINAL,HEALTHY,-4.41,-6.46
MEM_LOT04_COMP0381,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0381,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05109,0.08206,0.09866,0.1033,0.03097,158.73,0.00474,5.848,0.00824,0.0041,-0.0356,27.23,27.72,0.05109,0.08206,0.09866,0.1033,0.03097,0.5,False,NOMINAL,HEALTHY,44.21,-16.12
MEM_LOT04_COMP0382,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0382,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05103,0.0894,0.1091,0.11308,0.03837,171.79,0.00406,5.615,0.008,0.0485,0.0898,29.03,28.36,0.05103,0.0894,0.1091,0.11308,0.03837,0.5,False,NOMINAL,HEALTHY,-36.88,-36.65
MEM_LOT04_COMP0383,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0383,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05238,0.08365,0.09947,0.10369,0.03127,159.77,0.00312,5.763,0.00632,-0.0061,-0.0422,27.44,28.24,0.05238,0.08365,0.09947,0.10369,0.03127,0.5,False,NOMINAL,HEALTHY,36.62,19.86
MEM_LOT04_COMP0384,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0384,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05282,0.09254,0.11486,0.1199,0.03972,187.62,0.00538,5.207,0.00823,0.0301,0.0063,28.77,27.94,0.05282,0.09254,0.11486,0.1199,0.03972,0.5,False,NOMINAL,HEALTHY,15.99,-6.08
MEM_LOT04_COMP0385,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0385,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05333,0.08275,0.0988,0.10221,0.02942,117.84,0.00387,5.283,0.00506,0.0154,0.08,28.55,28.46,0.05333,0.08275,0.0988,0.10221,0.02942,0.5,False,NOMINAL,HEALTHY,-20.76,3.57
MEM_LOT04_COMP0386,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0386,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05107,0.10281,0.12872,0.13426,0.05174,153.78,0.00597,5.473,0.00781,-0.0119,-0.0384,27.97,28.48,0.05107,0.10281,0.12872,0.13426,0.05174,0.5,False,NOMINAL,HEALTHY,44.05,2.19
MEM_LOT04_COMP0387,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0387,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05364,0.09624,0.11746,0.12325,0.0426,148.64,0.00337,5.657,0.00833,-0.0013,-0.0399,28.82,27.98,0.05364,0.09624,0.11746,0.12325,0.0426,0.5,False,NOMINAL,HEALTHY,11.23,-5.5
MEM_LOT04_COMP0388,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0388,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05082,0.08973,0.10826,0.11448,0.03891,141.48,0.00316,5.755,0.00374,0.0005,-0.0406,27.6,27.49,0.05082,0.08973,0.10826,0.11448,0.03891,0.5,False,NOMINAL,HEALTHY,-6.64,26.35
MEM_LOT04_COMP0389,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0389,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05097,0.0835,0.10047,0.10538,0.03253,133.75,0.00364,5.382,0.01009,0.0145,-0.0006,27.98,28.41,0.05097,0.0835,0.10047,0.10538,0.03253,0.5,False,NOMINAL,HEALTHY,14.96,41.75
MEM_LOT04_COMP0390,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0390,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05255,0.08314,0.09956,0.10426,0.03059,153.12,0.00306,5.547,0.01182,0.0506,-0.0434,26.92,27.73,0.05255,0.08314,0.09956,0.10426,0.03059,0.5,False,NOMINAL,HEALTHY,-0.34,-22.0
MEM_LOT04_COMP0391,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0391,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05168,0.08484,0.1009,0.10451,0.03316,127.3,0.00338,5.852,0.0078,0.0177,-0.0569,27.71,27.92,0.05168,0.08484,0.1009,0.10451,0.03316,0.5,False,NOMINAL,HEALTHY,3.66,45.17
MEM_LOT04_COMP0392,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0392,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05384,0.08518,0.10223,0.1065,0.03134,168.35,0.00505,5.508,0.00551,-0.0185,-0.0313,26.45,28.2,0.05384,0.08518,0.10223,0.1065,0.03134,0.5,False,NOMINAL,HEALTHY,22.05,-40.8
MEM_LOT04_COMP0393,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0393,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05396,0.08511,0.10192,0.10636,0.03115,142.62,0.00587,5.903,0.01133,-0.0175,-0.043,26.53,28.18,0.05396,0.08511,0.10192,0.10636,0.03115,0.5,False,NOMINAL,HEALTHY,43.43,21.89
MEM_LOT04_COMP0394,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0394,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05309,0.08841,0.10619,0.11281,0.03532,118.46,0.00354,5.445,0.00758,0.0282,-0.0106,27.66,28.32,0.05309,0.08841,0.10619,0.11281,0.03532,0.5,False,NOMINAL,HEALTHY,-8.23,-38.63
MEM_LOT04_COMP0395,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0395,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05678,0.09613,0.11662,0.12221,0.03935,160.82,0.0046,4.881,0.0058,-0.0082,-0.0145,26.99,28.51,0.05678,0.09613,0.11662,0.12221,0.03935,0.5,False,NOMINAL,HEALTHY,23.41,-44.71
MEM_LOT04_COMP0396,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0396,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0526,0.08562,0.10137,0.1062,0.03302,138.98,0.0031,5.357,0.00885,-0.0171,0.0144,27.43,27.77,0.0526,0.08562,0.10137,0.1062,0.03302,0.5,False,NOMINAL,HEALTHY,-39.72,-12.02
MEM_LOT04_COMP0397,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0397,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05463,0.08457,0.10235,0.10536,0.02994,164.11,0.00594,5.785,0.00742,-0.0218,-0.0479,28.09,28.21,0.05463,0.08457,0.10235,0.10536,0.02994,0.5,False,NOMINAL,HEALTHY,6.31,-40.49
MEM_LOT04_COMP0398,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0398,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05329,0.09549,0.11572,0.12197,0.0422,177.13,0.00333,5.147,0.00818,0.0227,0.0273,30.04,27.83,0.05329,0.09549,0.11572,0.12197,0.0422,0.5,False,NOMINAL,HEALTHY,-40.23,-10.93
MEM_LOT04_COMP0399,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0399,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05346,0.08719,0.10665,0.11127,0.03373,134.32,0.0045,5.524,0.01025,0.0035,0.0826,27.69,27.69,0.05346,0.08719,0.10665,0.11127,0.03373,0.5,False,NOMINAL,HEALTHY,-7.98,47.35
MEM_LOT04_COMP0400,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0400,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0523,0.08164,0.09881,0.10137,0.02934,148.76,0.00588,5.4,0.00816,0.0079,0.0357,27.42,28.03,0.0523,0.08164,0.09881,0.10137,0.02934,0.5,False,NOMINAL,HEALTHY,-18.25,-26.52
MEM_LOT04_COMP0401,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0401,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05185,0.09288,0.1118,0.11936,0.04103,158.12,0.00579,5.538,0.00844,0.0077,-0.0659,27.43,27.79,0.05185,0.09288,0.1118,0.11936,0.04103,0.5,False,NOMINAL,HEALTHY,0.63,-36.74
MEM_LOT04_COMP0402,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0402,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05551,0.0798,0.09025,0.09573,0.02429,176.05,0.0056,5.837,0.00773,0.0139,0.0297,27.43,28.35,0.05551,0.0798,0.09025,0.09573,0.02429,0.5,False,NOMINAL,HEALTHY,-21.1,6.26
MEM_LOT04_COMP0403,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0403,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05297,0.0918,0.11146,0.11822,0.03883,157.42,0.00349,5.581,0.00606,-0.0056,-0.0489,27.92,27.82,0.05297,0.0918,0.11146,0.11822,0.03883,0.5,False,NOMINAL,HEALTHY,-13.41,-42.08
MEM_LOT04_COMP0404,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0404,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05585,0.0844,0.09827,0.1018,0.02855,129.0,0.00538,5.398,0.01111,-0.0338,0.0003,25.78,28.52,0.05585,0.0844,0.09827,0.1018,0.02855,0.5,False,NOMINAL,HEALTHY,17.78,-0.36
MEM_LOT04_COMP0405,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0405,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05418,0.0851,0.1026,0.10753,0.03092,197.02,0.00559,5.78,0.00702,-0.0125,-0.0014,26.88,27.58,0.05418,0.0851,0.1026,0.10753,0.03092,0.5,False,NOMINAL,HEALTHY,35.14,-40.34
MEM_LOT04_COMP0406,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0406,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05148,0.09231,0.11402,0.12002,0.04083,138.56,0.00321,5.662,0.0083,-0.0022,-0.0202,27.1,28.1,0.05148,0.09231,0.11402,0.12002,0.04083,0.5,False,NOMINAL,HEALTHY,42.66,-10.69
MEM_LOT04_COMP0407,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0407,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05195,0.08885,0.10955,0.11413,0.0369,181.05,0.00349,5.587,0.00606,-0.0083,0.0743,29.78,27.72,0.05195,0.08885,0.10955,0.11413,0.0369,0.5,False,NOMINAL,HEALTHY,-29.15,-11.65
MEM_LOT04_COMP0408,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0408,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05197,0.08047,0.0917,0.09601,0.0285,129.71,0.0049,5.498,0.00921,-0.0123,0.0527,27.05,27.41,0.05197,0.08047,0.0917,0.09601,0.0285,0.5,False,NOMINAL,HEALTHY,-36.61,0.24
MEM_LOT04_COMP0409,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0409,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05168,0.09332,0.11583,0.12085,0.04164,160.91,0.0042,5.462,0.00462,0.0276,-0.0171,28.55,27.44,0.05168,0.09332,0.11583,0.12085,0.04164,0.5,False,NOMINAL,HEALTHY,27.57,-18.42
MEM_LOT04_COMP0410,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0410,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0521,0.08233,0.10002,0.10363,0.03023,155.54,0.00427,5.579,0.00501,-0.0028,-0.0442,28.1,28.41,0.0521,0.08233,0.10002,0.10363,0.03023,0.5,False,NOMINAL,HEALTHY,9.79,45.82
MEM_LOT04_COMP0411,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0411,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05399,0.09293,0.11437,0.12051,0.03894,117.47,0.00588,5.478,0.00642,-0.0129,0.0192,28.92,28.23,0.05399,0.09293,0.11437,0.12051,0.03894,0.5,False,NOMINAL,HEALTHY,-42.68,41.92
MEM_LOT04_COMP0412,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0412,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05233,0.08857,0.10673,0.11144,0.03624,162.82,0.00507,5.46,0.00515,-0.009,-0.022,28.08,28.23,0.05233,0.08857,0.10673,0.11144,0.03624,0.5,False,NOMINAL,HEALTHY,-29.01,0.79
MEM_LOT04_COMP0413,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0413,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05058,0.09433,0.1158,0.12117,0.04375,149.87,0.0049,5.334,0.00823,-0.0328,0.0018,27.35,28.14,0.05058,0.09433,0.1158,0.12117,0.04375,0.5,False,NOMINAL,HEALTHY,-46.88,-24.31
MEM_LOT04_COMP0414,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0414,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05621,0.09244,0.11151,0.11914,0.03623,133.56,0.00311,5.286,0.00799,-0.0244,-0.039,27.65,28.06,0.05621,0.09244,0.11151,0.11914,0.03623,0.5,False,NOMINAL,HEALTHY,30.45,13.14
MEM_LOT04_COMP0415,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0415,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05043,0.08259,0.10112,0.10288,0.03216,157.28,0.00388,5.585,0.00761,0.0122,-0.0142,28.3,27.5,0.05043,0.08259,0.10112,0.10288,0.03216,0.5,False,NOMINAL,HEALTHY,36.79,-23.22
MEM_LOT04_COMP0416,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0416,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05319,0.09588,0.11793,0.12277,0.04269,150.95,0.00396,5.504,0.00758,-0.0031,-0.1161,28.2,28.03,0.05319,0.09588,0.11793,0.12277,0.04269,0.5,False,NOMINAL,HEALTHY,20.1,14.04
MEM_LOT04_COMP0417,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0417,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05589,0.08952,0.27534,0.35148,0.03363,137.93,0.00595,5.462,0.00935,-0.015,-0.0288,26.38,28.28,0.05589,0.08952,0.27534,0.35148,0.03363,0.5,True,MEMS_STICTION_ONSET,HEALTHY,8.38,-43.99
MEM_LOT04_COMP0418,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0418,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05324,0.0906,0.10958,0.11322,0.03736,198.91,0.00594,5.61,0.00972,-0.0337,-0.0441,26.87,27.62,0.05324,0.0906,0.10958,0.11322,0.03736,0.5,False,NOMINAL,HEALTHY,35.38,30.45
MEM_LOT04_COMP0419,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0419,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05336,0.09229,0.1132,0.11766,0.03893,123.6,0.00484,5.875,0.00979,-0.0112,-0.0045,25.91,27.77,0.05336,0.09229,0.1132,0.11766,0.03893,0.5,False,NOMINAL,HEALTHY,-31.5,32.69
MEM_LOT04_COMP0420,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0420,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05165,0.08635,0.10779,0.111,0.0347,158.42,0.00388,5.265,0.00769,-0.0378,0.0268,27.02,27.48,0.05165,0.08635,0.10779,0.111,0.0347,0.5,False,NOMINAL,HEALTHY,-33.22,-21.86
MEM_LOT04_COMP0421,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0421,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05225,0.09133,0.11214,0.118,0.03908,190.1,0.00315,5.8,0.01,0.0015,-0.0375,27.7,27.78,0.05225,0.09133,0.11214,0.118,0.03908,0.5,False,NOMINAL,HEALTHY,-33.74,29.18
