component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT00_COMP0205,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0205,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04856,0.08709,0.108,0.11374,0.03853,181.4,0.00506,5.67,0.00924,-0.0121,-0.0094,27.19,27.84,0.04856,0.08709,0.108,0.11374,0.03853,0.5,False,NOMINAL,HEALTHY,7.98,44.21
MEM_LOT00_COMP0206,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0206,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05475,0.08176,0.09496,0.09924,0.02701,144.37,0.00425,5.155,0.00557,0.0247,0.0405,28.73,27.73,0.05475,0.08176,0.09496,0.09924,0.02701,0.5,False,NOMINAL,HEALTHY,3.91,35.0
MEM_LOT00_COMP0207,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0207,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05356,0.096,0.11984,0.12357,0.04244,149.71,0.00385,5.369,0.00473,0.0341,0.0201,28.31,28.54,0.05356,0.096,0.11984,0.12357,0.04244,0.5,False,NOMINAL,HEALTHY,-38.86,-27.79
MEM_LOT00_COMP0208,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0208,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05229,0.08701,0.1065,0.11019,0.03472,147.84,0.00527,5.069,0.00952,0.0037,0.0175,25.26,28.04,0.05229,0.08701,0.1065,0.11019,0.03472,0.5,False,NOMINAL,HEALTHY,-33.67,31.29
MEM_LOT00_COMP0209,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0209,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05302,0.08908,0.10861,0.11371,0.03606,140.79,0.00496,5.493,0.00548,0.0063,0.0359,28.24,28.14,0.05302,0.08908,0.10861,0.11371,0.03606,0.5,False,NOMINAL,HEALTHY,32.7,1.43
MEM_LOT00_COMP0210,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0210,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05208,0.0944,0.11692,0.12138,0.04232,150.99,0.0041,5.281,0.00553,-0.0102,-0.0611,28.69,27.39,0.05208,0.0944,0.11692,0.12138,0.04232,0.5,False,NOMINAL,HEALTHY,-32.19,-35.19
MEM_LOT00_COMP0211,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0211,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04797,0.08587,0.10556,0.1116,0.0379,104.78,0.00415,5.606,0.00926,0.0236,0.1337,28.86,28.22,0.04797,0.08587,0.10556,0.1116,0.0379,0.5,False,NOMINAL,HEALTHY,47.6,3.73
MEM_LOT00_COMP0212,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0212,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0533,0.0886,0.10476,0.1103,0.0353,193.39,0.00442,5.699,0.00688,-0.0289,-0.0394,29.82,28.12,0.0533,0.0886,0.10476,0.1103,0.0353,0.5,False,NOMINAL,HEALTHY,-1.15,18.56
MEM_LOT00_COMP0213,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0213,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05316,0.09054,0.10824,0.11502,0.03738,159.85,0.00308,5.501,0.00978,-0.0085,0.0108,29.69,28.17,0.05316,0.09054,0.10824,0.11502,0.03738,0.5,False,NOMINAL,HEALTHY,-23.88,37.88
MEM_LOT00_COMP0214,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0214,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0532,0.08652,0.10253,0.10886,0.03332,193.6,0.00533,5.417,0.005,0.0106,0.0114,29.82,28.39,0.0532,0.08652,0.10253,0.10886,0.03332,0.5,False,NOMINAL,HEALTHY,-19.38,-10.5
MEM_LOT00_COMP0215,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0215,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05542,0.08992,0.11,0.11408,0.0345,187.13,0.0036,5.578,0.00904,0.0092,-0.0274,28.22,28.59,0.05542,0.08992,0.11,0.11408,0.0345,0.5,False,NOMINAL,HEALTHY,-18.37,-0.0
MEM_LOT00_COMP0216,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0216,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05417,0.08687,0.10495,0.10853,0.0327,175.5,0.00341,5.615,0.00656,0.0026,0.0286,26.38,27.86,0.05417,0.08687,0.10495,0.10853,0.0327,0.5,False,NOMINAL,HEALTHY,-10.56,-14.21
MEM_LOT00_COMP0217,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0217,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05001,0.08973,0.1139,0.11888,0.03972,162.67,0.00411,5.569,0.0051,-0.0431,-0.0744,27.13,27.88,0.05001,0.08973,0.1139,0.11888,0.03972,0.5,False,NOMINAL,HEALTHY,-3.03,33.35
MEM_LOT00_COMP0218,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0218,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05572,0.08787,0.1082,0.11172,0.03215,127.28,0.00423,5.876,0.01127,0.0001,0.0497,28.06,28.03,0.05572,0.08787,0.1082,0.11172,0.03215,0.5,False,NOMINAL,HEALTHY,3.38,-34.02
MEM_LOT00_COMP0219,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0219,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05296,0.09308,0.11384,0.11748,0.04012,145.89,0.00378,5.3,0.00909,0.0032,-0.0274,28.34,27.65,0.05296,0.09308,0.11384,0.11748,0.04012,0.5,False,NOMINAL,HEALTHY,-16.1,18.63
MEM_LOT00_COMP0220,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0220,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05124,0.08827,0.10924,0.11417,0.03703,113.62,0.0031,5.365,0.00391,0.0058,0.0715,28.75,27.93,0.05124,0.08827,0.10924,0.11417,0.03703,0.5,False,NOMINAL,HEALTHY,1.9,-13.94
MEM_LOT00_COMP0221,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0221,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05306,0.08713,0.10416,0.109,0.03407,150.3,0.00515,5.408,0.00819,0.021,0.0714,26.85,28.28,0.05306,0.08713,0.10416,0.109,0.03407,0.5,False,NOMINAL,HEALTHY,0.19,-37.8
MEM_LOT00_COMP0222,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0222,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04984,0.08293,0.10202,0.10562,0.03309,206.99,0.00392,5.93,0.00891,-0.022,-0.032,27.66,27.91,0.04984,0.08293,0.10202,0.10562,0.03309,0.5,False,NOMINAL,HEALTHY,4.82,0.23
MEM_LOT00_COMP0223,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0223,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05142,0.08281,0.09894,0.10296,0.03139,145.62,0.0055,5.349,0.00811,-0.0139,0.0059,27.96,27.72,0.05142,0.08281,0.09894,0.10296,0.03139,0.5,False,NOMINAL,HEALTHY,-11.39,37.99
MEM_LOT00_COMP0224,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0224,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05205,0.08999,0.10981,0.11694,0.03794,132.16,0.00497,5.09,0.00448,0.008,0.0312,29.17,27.93,0.05205,0.08999,0.10981,0.11694,0.03794,0.5,False,NOMINAL,HEALTHY,-26.01,8.33
MEM_LOT00_COMP0225,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0225,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05496,0.09187,0.11138,0.11588,0.03691,155.98,0.00577,5.362,0.00667,-0.0307,-0.08,26.26,27.95,0.05496,0.09187,0.11138,0.11588,0.03691,0.5,False,NOMINAL,HEALTHY,3.4,-21.78
MEM_LOT00_COMP0226,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0226,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05406,0.08763,0.10742,0.10974,0.03357,162.19,0.00343,5.811,0.00985,-0.0219,-0.0359,27.58,28.42,0.05406,0.08763,0.10742,0.10974,0.03357,0.5,False,NOMINAL,HEALTHY,20.89,1.37
MEM_LOT00_COMP0227,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0227,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05291,0.08893,0.10808,0.11215,0.03602,175.07,0.00513,5.557,0.00676,0.0119,0.0504,28.07,28.03,0.05291,0.08893,0.10808,0.11215,0.03602,0.5,False,NOMINAL,HEALTHY,45.06,14.3
MEM_LOT00_COMP0228,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0228,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0532,0.08582,0.10223,0.10796,0.03262,132.22,0.00533,5.605,0.00907,0.0008,0.0625,26.95,28.25,0.0532,0.08582,0.10223,0.10796,0.03262,0.5,False,NOMINAL,HEALTHY,39.26,33.7
MEM_LOT00_COMP0229,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0229,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05525,0.0845,0.1024,0.1057,0.02925,162.77,0.00428,5.732,0.00756,0.0265,0.0553,28.88,27.72,0.05525,0.0845,0.1024,0.1057,0.02925,0.5,False,NOMINAL,HEALTHY,34.21,32.2
MEM_LOT00_COMP0230,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0230,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05478,0.08576,0.10345,0.10952,0.03098,162.47,0.0043,5.842,0.00803,-0.0156,-0.0242,27.79,27.97,0.05478,0.08576,0.10345,0.10952,0.03098,0.5,False,NOMINAL,HEALTHY,-42.16,-25.84
MEM_LOT00_COMP0231,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0231,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04895,0.08717,0.108,0.11203,0.03822,166.49,0.0056,5.679,0.0072,0.0196,0.0473,27.87,28.15,0.04895,0.08717,0.108,0.11203,0.03822,0.5,False,NOMINAL,HEALTHY,4.71,0.99
MEM_LOT00_COMP0232,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0232,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05262,0.09852,0.12422,0.13153,0.0459,176.82,0.00527,5.204,0.0072,-0.0022,-0.138,28.92,27.7,0.05262,0.09852,0.12422,0.13153,0.0459,0.5,False,NOMINAL,HEALTHY,-31.19,-10.43
MEM_LOT00_COMP0233,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0233,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05593,0.0824,0.09598,0.10165,0.02647,166.58,0.00351,5.761,0.00838,0.006,0.0209,28.47,28.2,0.05593,0.0824,0.09598,0.10165,0.02647,0.5,False,NOMINAL,HEALTHY,8.53,-42.28
MEM_LOT00_COMP0234,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0234,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05111,0.08479,0.10302,0.10732,0.03368,171.39,0.00551,5.596,0.00738,0.0028,0.0234,28.38,28.0,0.05111,0.08479,0.10302,0.10732,0.03368,0.5,False,NOMINAL,HEALTHY,32.35,-12.15
MEM_LOT00_COMP0235,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0235,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05319,0.08774,0.10645,0.11037,0.03455,174.91,0.00425,5.203,0.00845,0.0075,-0.0408,27.26,27.94,0.05319,0.08774,0.10645,0.11037,0.03455,0.5,False,NOMINAL,HEALTHY,-21.88,38.62
MEM_LOT00_COMP0236,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0236,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05381,0.09233,0.11204,0.11672,0.03852,168.4,0.00359,5.365,0.00493,-0.0233,-0.0862,26.51,28.13,0.05381,0.09233,0.11204,0.11672,0.03852,0.5,False,NOMINAL,HEALTHY,19.93,40.76
MEM_LOT00_COMP0237,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0237,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05636,0.09663,0.11786,0.12223,0.04027,168.77,0.00422,5.155,0.00581,-0.0179,-0.12,29.62,27.78,0.05636,0.09663,0.11786,0.12223,0.04027,0.5,False,NOMINAL,HEALTHY,-29.67,-44.17
MEM_LOT00_COMP0238,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0238,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05306,0.08601,0.1024,0.10782,0.03295,89.71,0.00313,5.74,0.00957,0.0226,0.0428,28.22,27.56,0.05306,0.08601,0.1024,0.10782,0.03295,0.5,False,NOMINAL,HEALTHY,-13.26,8.21
MEM_LOT00_COMP0239,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0239,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05304,0.08526,0.10357,0.10898,0.03222,158.11,0.00496,5.79,0.00833,0.0319,0.0132,28.66,27.98,0.05304,0.08526,0.10357,0.10898,0.03222,0.5,False,NOMINAL,HEALTHY,4.45,-10.32
MEM_LOT00_COMP0240,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0240,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05068,0.08907,0.10864,0.11441,0.03839,180.2,0.0043,5.698,0.0066,0.0134,0.0198,27.15,28.27,0.05068,0.08907,0.10864,0.11441,0.03839,0.5,False,NOMINAL,HEALTHY,-32.12,-29.08
MEM_LOT00_COMP0241,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0241,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0545,0.09665,0.12096,0.12643,0.04215,98.5,0.00302,5.458,0.00976,-0.0113,0.0436,26.97,27.73,0.0545,0.09665,0.12096,0.12643,0.04215,0.5,False,NOMINAL,HEALTHY,-42.44,32.13
MEM_LOT00_COMP0242,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0242,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05509,0.09025,0.10934,0.11252,0.03516,130.06,0.00496,5.505,0.00952,0.0209,0.0737,27.77,27.77,0.05509,0.09025,0.10934,0.11252,0.03516,0.5,False,NOMINAL,HEALTHY,-36.09,-23.76
MEM_LOT00_COMP0243,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0243,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05319,0.08701,0.10412,0.11026,0.03382,120.92,0.00334,5.091,0.00549,-0.0168,0.0367,27.66,27.77,0.05319,0.08701,0.10412,0.11026,0.03382,0.5,False,NOMINAL,HEALTHY,17.82,-31.26
MEM_LOT00_COMP0244,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0244,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0533,0.09225,0.1123,0.11658,0.03895,129.85,0.0037,5.443,0.00812,0.0202,-0.1577,26.51,27.79,0.0533,0.09225,0.1123,0.11658,0.03895,0.5,False,NOMINAL,HEALTHY,-43.82,-11.06
MEM_LOT00_COMP0245,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0245,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05273,0.08474,0.1029,0.10648,0.03201,165.15,0.00588,5.661,0.00345,-0.0042,0.0629,26.58,28.36,0.05273,0.08474,0.1029,0.10648,0.03201,0.5,False,NOMINAL,HEALTHY,46.95,32.84
MEM_LOT00_COMP0246,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0246,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05156,0.08404,0.10085,0.1067,0.03248,169.1,0.00457,5.507,0.00922,0.0139,0.0263,27.43,28.19,0.05156,0.08404,0.10085,0.1067,0.03248,0.5,False,NOMINAL,HEALTHY,2.48,-12.45
MEM_LOT00_COMP0247,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0247,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05084,0.08642,0.10379,0.10814,0.03558,158.41,0.00568,5.719,0.00862,-0.0102,-0.0134,29.1,27.93,0.05084,0.08642,0.10379,0.10814,0.03558,0.5,False,NOMINAL,HEALTHY,3.31,-24.32
MEM_LOT00_COMP0248,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0248,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05197,0.0926,0.11391,0.11767,0.04063,191.87,0.00578,5.607,0.01006,-0.005,-0.112,27.6,27.94,0.05197,0.0926,0.11391,0.11767,0.04063,0.5,False,NOMINAL,HEALTHY,-24.19,-12.14
MEM_LOT00_COMP0249,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0249,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0553,0.11409,0.11598,0.11671,0.05879,180.35,0.00316,5.727,0.00858,0.0035,0.0379,26.28,28.6,0.0553,0.11409,0.11598,0.11671,0.05879,0.5,True,PACKAGING_STRESS_RELAXATION,HEALTHY,-27.02,-21.56
MEM_LOT00_COMP0250,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0250,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05245,0.09673,0.12073,0.12565,0.04428,150.54,0.00443,5.741,0.00523,-0.0236,0.0186,28.02,27.78,0.05245,0.09673,0.12073,0.12565,0.04428,0.5,False,NOMINAL,HEALTHY,-34.82,48.5
MEM_LOT00_COMP0251,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0251,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05135,0.07853,0.09177,0.09652,0.02718,179.44,0.00303,5.449,0.00444,-0.0066,0.049,28.9,28.14,0.05135,0.07853,0.09177,0.09652,0.02718,0.5,False,NOMINAL,HEALTHY,-46.66,-20.91
MEM_LOT00_COMP0252,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0252,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05194,0.08831,0.10768,0.11113,0.03637,164.18,0.00537,5.627,0.00881,0.0136,0.0346,28.41,27.28,0.05194,0.08831,0.10768,0.11113,0.03637,0.5,False,NOMINAL,HEALTHY,-32.37,-32.6
MEM_LOT00_COMP0253,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0253,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0502,0.08955,0.11156,0.11567,0.03935,144.66,0.00475,5.649,0.00737,0.0263,0.0714,28.59,27.39,0.0502,0.08955,0.11156,0.11567,0.03935,0.5,False,NOMINAL,HEALTHY,-4.4,-19.35
MEM_LOT00_COMP0254,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0254,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04854,0.09301,0.11841,0.12443,0.04447,134.73,0.00506,5.814,0.00255,-0.0,0.0163,27.55,28.4,0.04854,0.09301,0.11841,0.12443,0.04447,0.5,False,NOMINAL,HEALTHY,-26.9,-4.88
MEM_LOT00_COMP0255,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0255,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05112,0.07953,0.09331,0.0977,0.02841,160.63,0.00445,5.427,0.00512,-0.0219,-0.059,28.8,28.17,0.05112,0.07953,0.09331,0.0977,0.02841,0.5,False,NOMINAL,HEALTHY,8.24,7.87
MEM_LOT00_COMP0256,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0256,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0525,0.0899,0.11015,0.1144,0.0374,134.17,0.00597,5.387,0.01159,-0.0083,-0.0343,28.83,27.69,0.0525,0.0899,0.11015,0.1144,0.0374,0.5,False,NOMINAL,HEALTHY,48.08,20.53
MEM_LOT00_COMP0257,LOT_00,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T00_0257,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05331,0.09577,0.11925,0.12427,0.04246,130.9,0.00549,5.889,0.00994,0.0108,0.0528,28.63,27.92,0.05331,0.09577,0.11925,0.12427,0.04246,0.5,False,NOMINAL,HEALTHY,-19.32,44.67
