component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT02_COMP0277,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0277,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05192,0.07902,0.09539,0.09863,0.0271,133.15,0.00566,5.461,0.00783,0.0054,0.0258,27.84,27.51,0.05192,0.07902,0.09539,0.09863,0.0271,0.5,False,NOMINAL,HEALTHY,7.63,-3.36
MEM_LOT02_COMP0278,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0278,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05103,0.07764,0.09292,0.0947,0.02661,162.65,0.00568,5.603,0.01228,-0.0157,0.0308,26.52,28.31,0.05103,0.07764,0.09292,0.0947,0.02661,0.5,False,NOMINAL,HEALTHY,-7.64,-0.26
MEM_LOT02_COMP0279,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0279,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05348,0.09143,0.11435,0.12053,0.03795,159.24,0.00368,5.605,0.00625,-0.0001,-0.0447,27.25,27.67,0.05348,0.09143,0.11435,0.12053,0.03795,0.5,False,NOMINAL,HEALTHY,10.8,-1.75
MEM_LOT02_COMP0280,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0280,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04805,0.08691,0.10534,0.10981,0.03886,152.22,0.00524,5.812,0.00775,-0.0158,-0.1174,26.96,28.01,0.04805,0.08691,0.10534,0.10981,0.03886,0.5,False,NOMINAL,HEALTHY,39.23,-39.84
MEM_LOT02_COMP0281,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0281,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05225,0.09541,0.11912,0.12461,0.04316,163.09,0.00567,5.211,0.00523,0.0223,-0.0623,29.2,28.01,0.05225,0.09541,0.11912,0.12461,0.04316,0.5,False,NOMINAL,HEALTHY,-11.13,37.62
MEM_LOT02_COMP0282,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0282,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05039,0.08398,0.10341,0.10831,0.03359,185.79,0.00515,5.674,0.00977,0.0075,-0.0047,26.62,27.89,0.05039,0.08398,0.10341,0.10831,0.03359,0.5,False,NOMINAL,HEALTHY,26.45,38.83
MEM_LOT02_COMP0283,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0283,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05149,0.09231,0.11361,0.11813,0.04082,152.09,0.00512,5.503,0.0082,0.0182,0.0457,27.96,27.96,0.05149,0.09231,0.11361,0.11813,0.04082,0.5,False,NOMINAL,HEALTHY,-0.76,46.28
MEM_LOT02_COMP0284,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0284,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05291,0.08625,0.1039,0.10912,0.03334,149.14,0.00539,5.34,0.00688,-0.0234,-0.0102,28.06,27.83,0.05291,0.08625,0.1039,0.10912,0.03334,0.5,False,NOMINAL,HEALTHY,7.63,30.87
MEM_LOT02_COMP0285,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0285,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05138,0.08612,0.10472,0.10957,0.03474,163.04,0.00496,5.426,0.00598,-0.0151,-0.0247,29.51,28.23,0.05138,0.08612,0.10472,0.10957,0.03474,0.5,False,NOMINAL,HEALTHY,30.06,-45.8
MEM_LOT02_COMP0286,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0286,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05019,0.08016,0.09686,0.0989,0.02997,183.45,0.00506,5.361,0.00666,0.0029,-0.0731,29.39,28.11,0.05019,0.08016,0.09686,0.0989,0.02997,0.5,False,NOMINAL,HEALTHY,-16.19,-9.08
MEM_LOT02_COMP0287,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0287,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05123,0.0871,0.10778,0.11266,0.03587,108.48,0.00383,5.427,0.00625,-0.0091,-0.0277,27.41,27.56,0.05123,0.0871,0.10778,0.11266,0.03587,0.5,False,NOMINAL,HEALTHY,19.36,31.52
MEM_LOT02_COMP0288,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0288,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05479,0.08089,0.09532,0.09898,0.0261,181.59,0.00437,5.577,0.00451,-0.0227,0.0034,28.12,27.99,0.05479,0.08089,0.09532,0.09898,0.0261,0.5,False,NOMINAL,HEALTHY,-20.21,39.28
MEM_LOT02_COMP0289,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0289,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05461,0.09554,0.11879,0.12471,0.04093,143.36,0.00316,5.925,0.00762,0.0026,0.0611,29.42,27.73,0.05461,0.09554,0.11879,0.12471,0.04093,0.5,False,NOMINAL,HEALTHY,-5.28,19.42
MEM_LOT02_COMP0290,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0290,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0495,0.08272,0.10245,0.10545,0.03322,141.99,0.00324,5.778,0.01085,0.0379,0.021,28.99,27.5,0.0495,0.08272,0.10245,0.10545,0.03322,0.5,False,NOMINAL,HEALTHY,22.79,6.23
MEM_LOT02_COMP0291,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0291,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05287,0.09371,0.11495,0.11967,0.04084,136.43,0.00385,5.293,0.0071,-0.0045,-0.0433,28.72,28.48,0.05287,0.09371,0.11495,0.11967,0.04084,0.5,False,NOMINAL,HEALTHY,-11.76,19.61
MEM_LOT02_COMP0292,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0292,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05016,0.07802,0.0932,0.09806,0.02786,99.98,0.006,5.42,0.00682,-0.0084,0.0102,28.69,28.01,0.05016,0.07802,0.0932,0.09806,0.02786,0.5,False,NOMINAL,HEALTHY,25.63,16.89
MEM_LOT02_COMP0293,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0293,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05361,0.09204,0.11144,0.11628,0.03843,169.33,0.00339,5.849,0.00768,-0.0034,-0.0679,26.88,28.23,0.05361,0.09204,0.11144,0.11628,0.03843,0.5,False,NOMINAL,HEALTHY,-2.8,40.87
MEM_LOT02_COMP0294,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0294,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05062,0.08486,0.10552,0.11033,0.03424,141.18,0.0052,5.342,0.01019,-0.0193,0.033,26.51,28.57,0.05062,0.08486,0.10552,0.11033,0.03424,0.5,False,NOMINAL,HEALTHY,18.54,31.69
MEM_LOT02_COMP0295,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0295,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05201,0.0808,0.0968,0.09799,0.02879,155.86,0.00373,5.65,0.00426,0.005,0.0365,26.93,28.45,0.05201,0.0808,0.0968,0.09799,0.02879,0.5,False,NOMINAL,HEALTHY,-9.74,23.02
MEM_LOT02_COMP0296,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0296,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05432,0.09454,0.11631,0.12218,0.04022,157.43,0.00415,4.908,0.00369,0.0183,0.0164,27.92,28.16,0.05432,0.09454,0.11631,0.12218,0.04022,0.5,False,NOMINAL,HEALTHY,-43.34,22.66
MEM_LOT02_COMP0297,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0297,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04967,0.08778,0.10577,0.11107,0.03811,169.62,0.00453,5.537,0.00822,-0.0108,0.0053,29.05,27.45,0.04967,0.08778,0.10577,0.11107,0.03811,0.5,False,NOMINAL,HEALTHY,36.34,-21.35
MEM_LOT02_COMP0298,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0298,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04918,0.08847,0.10964,0.11352,0.03929,193.12,0.00318,5.573,0.01,-0.019,-0.0055,26.35,28.11,0.04918,0.08847,0.10964,0.11352,0.03929,0.5,False,NOMINAL,HEALTHY,20.15,-7.66
MEM_LOT02_COMP0299,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0299,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04917,0.08784,0.10542,0.11184,0.03867,128.43,0.00563,5.22,0.00698,-0.0225,-0.0687,26.26,27.72,0.04917,0.08784,0.10542,0.11184,0.03867,0.5,False,NOMINAL,HEALTHY,29.46,-29.7
MEM_LOT02_COMP0300,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0300,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05175,0.12552,0.12988,0.1285,0.07377,154.74,0.00518,5.678,0.00604,-0.008,-0.0268,27.95,28.24,0.05175,0.12552,0.12988,0.1285,0.07377,0.5,True,PACKAGING_STRESS_RELAXATION,HEALTHY,-8.57,-31.21
MEM_LOT02_COMP0301,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0301,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0509,0.08198,0.0991,0.10401,0.03108,148.65,0.00398,5.44,0.01118,0.0046,0.0308,27.81,27.75,0.0509,0.08198,0.0991,0.10401,0.03108,0.5,False,NOMINAL,HEALTHY,1.21,-31.45
MEM_LOT02_COMP0302,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0302,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04999,0.085,0.10512,0.10989,0.03501,139.03,0.00543,5.732,0.00889,-0.0097,0.0321,28.9,28.28,0.04999,0.085,0.10512,0.10989,0.03501,0.5,False,NOMINAL,HEALTHY,-38.92,-39.11
MEM_LOT02_COMP0303,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0303,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05303,0.08984,0.10844,0.11282,0.03681,147.27,0.00563,5.471,0.01356,-0.0246,-0.0259,29.29,28.23,0.05303,0.08984,0.10844,0.11282,0.03681,0.5,False,NOMINAL,HEALTHY,-3.54,-40.67
MEM_LOT02_COMP0304,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0304,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04805,0.08232,0.10089,0.10463,0.03427,158.45,0.00444,5.64,0.01187,0.0003,-0.0836,27.49,27.99,0.04805,0.08232,0.10089,0.10463,0.03427,0.5,False,NOMINAL,HEALTHY,2.56,-35.55
MEM_LOT02_COMP0305,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0305,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05379,0.08087,0.09658,0.09847,0.02708,192.03,0.00328,5.504,0.00642,0.0326,0.0422,29.91,28.44,0.05379,0.08087,0.09658,0.09847,0.02708,0.5,False,NOMINAL,HEALTHY,-5.77,12.4
MEM_LOT02_COMP0306,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0306,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05257,0.08686,0.10632,0.11183,0.03429,156.89,0.00466,5.626,0.00761,0.0268,-0.1003,27.89,28.07,0.05257,0.08686,0.10632,0.11183,0.03429,0.5,False,NOMINAL,HEALTHY,-8.84,-26.66
MEM_LOT02_COMP0307,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0307,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05095,0.0875,0.10901,0.1139,0.03655,152.69,0.00372,5.463,0.00692,0.0109,0.105,28.19,27.72,0.05095,0.0875,0.10901,0.1139,0.03655,0.5,False,NOMINAL,HEALTHY,15.46,28.18
MEM_LOT02_COMP0308,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0308,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05113,0.07995,0.09331,0.09884,0.02882,152.55,0.00509,5.543,0.00826,-0.0126,0.0508,28.86,27.99,0.05113,0.07995,0.09331,0.09884,0.02882,0.5,False,NOMINAL,HEALTHY,-48.38,-24.98
MEM_LOT02_COMP0309,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0309,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05451,0.08958,0.10675,0.11261,0.03507,133.37,0.00374,5.443,0.01036,0.0104,-0.0119,27.1,27.69,0.05451,0.08958,0.10675,0.11261,0.03507,0.5,False,NOMINAL,HEALTHY,-28.1,39.94
MEM_LOT02_COMP0310,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0310,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04972,0.08337,0.10001,0.10396,0.03365,172.54,0.00538,5.424,0.00984,-0.0025,-0.054,27.59,27.36,0.04972,0.08337,0.10001,0.10396,0.03365,0.5,False,NOMINAL,HEALTHY,-42.13,48.81
MEM_LOT02_COMP0311,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0311,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05255,0.08729,0.10473,0.11118,0.03474,152.65,0.00397,5.518,0.00481,-0.0059,-0.0249,26.43,28.55,0.05255,0.08729,0.10473,0.11118,0.03474,0.5,False,NOMINAL,HEALTHY,9.23,38.25
MEM_LOT02_COMP0312,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0312,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05171,0.08861,0.10721,0.11249,0.0369,189.03,0.00507,5.434,0.01024,0.0229,-0.0453,27.89,27.99,0.05171,0.08861,0.10721,0.11249,0.0369,0.5,False,NOMINAL,HEALTHY,16.46,47.24
MEM_LOT02_COMP0313,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0313,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05158,0.07947,0.09511,0.10032,0.02789,112.85,0.003,5.303,0.00805,0.0051,-0.0269,27.1,27.42,0.05158,0.07947,0.09511,0.10032,0.02789,0.5,False,NOMINAL,HEALTHY,-6.95,36.82
MEM_LOT02_COMP0314,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0314,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05084,0.09291,0.11657,0.12158,0.04207,135.73,0.00557,5.158,0.00893,0.009,0.0749,29.22,28.15,0.05084,0.09291,0.11657,0.12158,0.04207,0.5,False,NOMINAL,HEALTHY,-16.9,-20.64
MEM_LOT02_COMP0315,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0315,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05,0.08333,0.10117,0.10698,0.03333,133.22,0.0035,5.56,0.00808,-0.0162,-0.01,25.89,27.77,0.05,0.08333,0.10117,0.10698,0.03333,0.5,False,NOMINAL,HEALTHY,23.76,-0.51
MEM_LOT02_COMP0316,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0316,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05232,0.0897,0.10875,0.11368,0.03738,143.09,0.00385,5.436,0.009,-0.0133,-0.0467,30.58,27.87,0.05232,0.0897,0.10875,0.11368,0.03738,0.5,False,NOMINAL,HEALTHY,-38.14,8.67
MEM_LOT02_COMP0317,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0317,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04902,0.08836,0.10926,0.115,0.03934,105.42,0.00497,5.657,0.00712,-0.019,-0.004,28.12,27.73,0.04902,0.08836,0.10926,0.115,0.03934,0.5,False,NOMINAL,HEALTHY,35.27,41.35
MEM_LOT02_COMP0318,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0318,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04992,0.0919,0.11361,0.11644,0.04198,151.07,0.00303,5.104,0.00536,-0.004,-0.0241,27.82,27.94,0.04992,0.0919,0.11361,0.11644,0.04198,0.5,False,NOMINAL,HEALTHY,44.32,-15.11
MEM_LOT02_COMP0319,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0319,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04959,0.07682,0.09005,0.09414,0.02723,161.43,0.0038,5.732,0.00899,-0.0013,0.028,27.01,27.25,0.04959,0.07682,0.09005,0.09414,0.02723,0.5,False,NOMINAL,HEALTHY,36.59,42.76
MEM_LOT02_COMP0320,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0320,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05213,0.09304,0.1158,0.12128,0.04091,193.1,0.00305,5.453,0.00875,-0.0011,0.0217,27.94,28.2,0.05213,0.09304,0.1158,0.12128,0.04091,0.5,False,NOMINAL,HEALTHY,-41.55,9.0
MEM_LOT02_COMP0321,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0321,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05291,0.09129,0.11025,0.11485,0.03838,165.68,0.00456,5.422,0.00895,0.0371,0.0746,27.08,27.29,0.05291,0.09129,0.11025,0.11485,0.03838,0.5,False,NOMINAL,HEALTHY,21.25,-16.05
MEM_LOT02_COMP0322,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0322,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04723,0.09136,0.1118,0.11752,0.04413,133.25,0.00545,5.264,0.00877,0.0167,0.0342,27.91,27.82,0.04723,0.09136,0.1118,0.11752,0.04413,0.5,False,NOMINAL,HEALTHY,-43.7,-37.11
MEM_LOT02_COMP0323,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0323,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05109,0.09428,0.11551,0.12173,0.04319,145.72,0.0041,5.156,0.00811,0.0162,-0.007,26.57,28.04,0.05109,0.09428,0.11551,0.12173,0.04319,0.5,False,NOMINAL,HEALTHY,-0.0,25.18
MEM_LOT02_COMP0324,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0324,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05381,0.0784,0.0945,0.09875,0.02459,144.03,0.00453,5.281,0.00821,0.0319,0.0209,27.6,27.93,0.05381,0.0784,0.0945,0.09875,0.02459,0.5,False,NOMINAL,HEALTHY,36.38,45.73
MEM_LOT02_COMP0325,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0325,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04989,0.09039,0.11388,0.11997,0.0405,171.87,0.00325,5.783,0.00616,-0.014,-0.0915,25.58,27.94,0.04989,0.09039,0.11388,0.11997,0.0405,0.5,False,NOMINAL,HEALTHY,38.33,-4.06
MEM_LOT02_COMP0326,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0326,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05096,0.08086,0.09823,0.10148,0.0299,123.26,0.00508,5.583,0.00679,-0.0257,-0.0407,26.9,28.21,0.05096,0.08086,0.09823,0.10148,0.0299,0.5,False,NOMINAL,HEALTHY,-17.48,19.49
MEM_LOT02_COMP0327,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0327,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05055,0.08629,0.10565,0.11076,0.03574,138.07,0.00427,5.11,0.0084,0.0455,0.0484,28.64,28.23,0.05055,0.08629,0.10565,0.11076,0.03574,0.5,False,NOMINAL,HEALTHY,-18.77,-15.33
MEM_LOT02_COMP0328,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0328,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05125,0.0854,0.1072,0.11104,0.03415,164.95,0.00302,5.521,0.00646,-0.0003,0.1375,29.63,27.59,0.05125,0.0854,0.1072,0.11104,0.03415,0.5,False,NOMINAL,HEALTHY,-12.81,-40.76
MEM_LOT02_COMP0329,LOT_02,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T02_0329,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05053,0.09477,0.11976,0.12467,0.04424,179.3,0.00458,5.12,0.00702,0.0115,0.0511,27.93,28.1,0.05053,0.09477,0.11976,0.12467,0.04424,0.5,False,NOMINAL,HEALTHY,-42.6,-14.94
