component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,DSNU_DN,hot_pixel_count,supply_current_mA,dark_signal_mean_DN,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
IMA_LOT05_COMP0525,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0525,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.6587,16.8963,46.784,115.2211,4.2376,8.42,3,45.12,8.68,0.0127,0.0226,64.44,61.8,12.6587,16.8963,46.784,115.2211,4.2376,10.0,False,NOMINAL,HEALTHY,-13.86,9.84
IMA_LOT05_COMP0526,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0526,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.5771,19.4359,54.6058,163.7605,5.8588,12.57,1,41.25,7.27,-0.0156,0.0048,63.39,60.96,13.5771,19.4359,54.6058,163.7605,5.8588,10.0,False,NOMINAL,HEALTHY,-28.56,37.36
IMA_LOT05_COMP0527,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0527,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.1068,15.6403,30.6429,56.8096,3.5335,5.32,3,43.83,8.86,0.0338,0.0169,64.75,61.13,12.1068,15.6403,30.6429,56.8096,3.5335,10.0,False,NOMINAL,HEALTHY,-6.15,41.07
IMA_LOT05_COMP0528,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0528,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1845,18.6447,54.926,174.662,5.4602,13.37,6,44.33,8.28,0.0005,-0.0495,63.25,62.19,13.1845,18.6447,54.926,174.662,5.4602,10.0,False,NOMINAL,HEALTHY,28.74,18.59
IMA_LOT05_COMP0529,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0529,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0261,20.5598,68.3762,248.0537,7.5337,12.5,7,44.56,9.84,0.0286,0.0186,61.51,62.12,13.0261,20.5598,68.3762,248.0537,7.5337,10.0,False,NOMINAL,HEALTHY,-8.87,-16.89
IMA_LOT05_COMP0530,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0530,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.3129,19.7336,67.0601,236.6909,6.4207,11.34,9,42.02,7.09,0.0055,-0.0633,64.22,61.22,13.3129,19.7336,67.0601,236.6909,6.4207,10.0,False,NOMINAL,HEALTHY,32.55,30.6
IMA_LOT05_COMP0531,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0531,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,11.3868,17.076,49.5697,143.3318,5.6892,9.89,3,41.69,6.33,0.0057,0.0918,63.48,61.47,11.3868,17.076,49.5697,143.3318,5.6892,10.0,False,NOMINAL,HEALTHY,-27.06,-37.0
IMA_LOT05_COMP0532,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0532,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.4212,17.0972,52.8334,156.9323,4.676,15.85,7,42.28,8.66,-0.0137,-0.0591,62.2,61.87,12.4212,17.0972,52.8334,156.9323,4.676,10.0,False,NOMINAL,HEALTHY,1.13,-39.89
IMA_LOT05_COMP0533,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0533,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.374,17.4085,39.4948,90.3489,4.0345,12.19,4,41.05,8.57,-0.0353,-0.1296,65.5,61.33,13.374,17.4085,39.4948,90.3489,4.0345,10.0,False,NOMINAL,HEALTHY,43.71,-20.51
IMA_LOT05_COMP0534,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0534,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.406,18.8222,54.9743,166.7074,6.4162,14.24,1,42.67,6.93,0.0615,0.0421,62.31,62.76,12.406,18.8222,54.9743,166.7074,6.4162,10.0,False,NOMINAL,HEALTHY,19.12,-5.62
IMA_LOT05_COMP0535,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0535,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.8213,18.6796,57.7432,182.6341,5.8583,14.12,4,39.0,7.22,0.011,0.0528,59.17,61.3,12.8213,18.6796,57.7432,182.6341,5.8583,10.0,False,NOMINAL,HEALTHY,-43.25,23.16
IMA_LOT05_COMP0536,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0536,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7999,17.62,49.5224,129.7435,4.8201,14.44,5,40.85,10.35,0.0105,0.0353,64.09,61.81,12.7999,17.62,49.5224,129.7435,4.8201,10.0,False,NOMINAL,HEALTHY,-19.73,-12.96
IMA_LOT05_COMP0537,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0537,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1874,19.7728,63.5299,212.2104,6.5854,10.99,5,40.83,9.59,0.0181,0.0321,62.65,61.32,13.1874,19.7728,63.5299,212.2104,6.5854,10.0,False,NOMINAL,HEALTHY,16.84,-48.01
IMA_LOT05_COMP0538,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0538,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.0497,18.3267,56.8756,181.9306,6.277,7.82,3,44.06,7.03,0.0045,0.0067,61.26,62.53,12.0497,18.3267,56.8756,181.9306,6.277,10.0,False,NOMINAL,HEALTHY,4.85,-29.51
IMA_LOT05_COMP0539,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0539,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.2829,17.4487,45.4036,111.5879,5.1658,13.49,3,35.51,5.71,-0.0103,-0.0575,63.1,62.73,12.2829,17.4487,45.4036,111.5879,5.1658,10.0,False,NOMINAL,HEALTHY,-24.79,-46.71
IMA_LOT05_COMP0540,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0540,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5163,17.6143,53.7001,175.7742,5.098,12.68,8,44.09,9.06,0.0107,0.0102,61.33,61.61,12.5163,17.6143,53.7001,175.7742,5.098,10.0,False,NOMINAL,HEALTHY,17.44,-12.33
IMA_LOT05_COMP0541,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0541,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.3387,15.7368,33.436,71.7781,3.3981,8.72,1,43.65,7.78,0.0149,0.0651,63.31,61.94,12.3387,15.7368,33.436,71.7781,3.3981,10.0,False,NOMINAL,HEALTHY,2.81,36.11
IMA_LOT05_COMP0542,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0542,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.6591,19.2878,62.1701,192.8541,6.6287,12.99,0,41.88,8.04,0.0011,0.0527,61.86,62.23,12.6591,19.2878,62.1701,192.8541,6.6287,10.0,False,NOMINAL,HEALTHY,21.06,-23.4
IMA_LOT05_COMP0543,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0543,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.5711,19.0307,64.8617,209.4403,5.4596,14.85,7,43.08,7.7,0.0156,0.0167,61.13,62.18,13.5711,19.0307,64.8617,209.4403,5.4596,10.0,False,NOMINAL,HEALTHY,-1.4,-30.85
IMA_LOT05_COMP0544,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0544,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.3117,19.0971,64.3349,208.5134,6.7854,12.42,5,41.56,8.88,0.0031,-0.0631,63.11,61.18,12.3117,19.0971,64.3349,208.5134,6.7854,10.0,False,NOMINAL,HEALTHY,-31.96,4.72
IMA_LOT05_COMP0545,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0545,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5501,18.8229,55.3784,170.2285,6.2728,9.2,3,43.68,5.39,0.0529,0.079,62.76,62.07,12.5501,18.8229,55.3784,170.2285,6.2728,10.0,False,NOMINAL,HEALTHY,31.08,31.24
IMA_LOT05_COMP0546,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0546,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9878,17.2892,37.2986,83.9826,4.3014,15.95,8,38.82,8.12,0.0089,-0.0301,60.79,61.49,12.9878,17.2892,37.2986,83.9826,4.3014,10.0,False,NOMINAL,HEALTHY,16.87,-13.19
IMA_LOT05_COMP0547,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0547,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.306,17.1965,33.0827,69.2213,3.8905,16.21,7,40.81,8.57,0.0183,0.0351,62.22,61.48,13.306,17.1965,33.0827,69.2213,3.8905,10.0,False,NOMINAL,HEALTHY,-14.85,-7.44
IMA_LOT05_COMP0548,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0548,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.972,18.1097,47.3185,125.3059,5.1377,11.45,6,40.63,9.93,-0.0046,0.029,62.43,61.37,12.972,18.1097,47.3185,125.3059,5.1377,10.0,False,NOMINAL,HEALTHY,21.39,-16.45
IMA_LOT05_COMP0549,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0549,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.3175,17.7432,54.183,165.1229,5.4257,10.3,4,43.0,7.93,-0.0003,0.0155,60.39,61.45,12.3175,17.7432,54.183,165.1229,5.4257,10.0,False,NOMINAL,HEALTHY,-37.88,-24.46
IMA_LOT05_COMP0550,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0550,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0395,19.2961,66.3213,220.9057,6.2566,17.72,2,44.8,5.21,0.0289,0.0019,62.41,62.17,13.0395,19.2961,66.3213,220.9057,6.2566,10.0,False,NOMINAL,HEALTHY,23.51,-20.13
IMA_LOT05_COMP0551,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0551,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.0302,15.2272,31.8941,69.2702,3.197,10.92,6,39.63,6.07,-0.0048,0.0283,61.63,62.3,12.0302,15.2272,31.8941,69.2702,3.197,10.0,False,NOMINAL,HEALTHY,-17.33,-9.4
IMA_LOT05_COMP0552,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0552,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.3634,17.4385,53.6408,156.1077,5.0751,10.46,6,39.27,9.88,-0.0323,-0.0991,61.76,61.75,12.3634,17.4385,53.6408,156.1077,5.0751,10.0,False,NOMINAL,HEALTHY,-20.51,9.52
IMA_LOT05_COMP0553,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0553,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1904,19.5275,71.7566,264.9461,6.3371,14.4,6,43.21,7.29,0.0507,0.0556,60.07,61.38,13.1904,19.5275,71.7566,264.9461,6.3371,10.0,False,NOMINAL,HEALTHY,45.47,-21.61
IMA_LOT05_COMP0554,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0554,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9251,18.6384,68.206,251.8756,5.7133,7.74,0,43.11,6.17,-0.002,0.1198,60.71,61.85,12.9251,18.6384,68.206,251.8756,5.7133,10.0,False,NOMINAL,HEALTHY,45.7,29.15
IMA_LOT05_COMP0555,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0555,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5119,17.6136,45.0523,121.1832,5.1017,13.16,5,40.26,7.28,0.0067,0.0146,62.0,61.87,12.5119,17.6136,45.0523,121.1832,5.1017,10.0,False,NOMINAL,HEALTHY,32.03,36.6
IMA_LOT05_COMP0556,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0556,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.6862,20.021,60.7537,184.5166,6.3348,16.19,7,40.48,5.29,0.0472,0.0125,59.87,62.76,13.6862,20.021,60.7537,184.5166,6.3348,10.0,True,DIELECTRIC_OSCILLATION,HEALTHY,-18.0,-48.53
IMA_LOT05_COMP0557,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0557,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,11.9729,17.4286,52.0631,161.4618,5.4557,16.83,5,41.78,8.47,0.0075,-0.0436,58.17,63.86,11.9729,17.4286,52.0631,161.4618,5.4557,10.0,False,NOMINAL,HEALTHY,-19.99,47.63
IMA_LOT05_COMP0558,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0558,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1738,19.5254,62.7106,201.5453,6.3516,9.84,3,42.2,10.49,0.0104,-0.0082,59.96,61.54,13.1738,19.5254,62.7106,201.5453,6.3516,10.0,False,NOMINAL,HEALTHY,46.38,-6.46
IMA_LOT05_COMP0559,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0559,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.2725,17.2348,33.1843,69.1974,3.9623,19.13,6,43.72,8.23,-0.0028,0.0112,63.9,62.88,13.2725,17.2348,33.1843,69.1974,3.9623,10.0,False,NOMINAL,HEALTHY,-37.73,6.53
IMA_LOT05_COMP0560,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0560,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.6658,17.9364,53.0351,153.69,5.2706,11.14,2,42.68,9.58,0.0001,0.0675,64.85,61.52,12.6658,17.9364,53.0351,153.69,5.2706,10.0,False,NOMINAL,HEALTHY,42.27,42.84
IMA_LOT05_COMP0561,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0561,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.0118,16.8388,45.1179,120.9677,4.827,11.6,7,42.12,9.39,-0.0106,0.0543,62.5,62.56,12.0118,16.8388,45.1179,120.9677,4.827,10.0,False,NOMINAL,HEALTHY,27.04,-20.33
IMA_LOT05_COMP0562,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0562,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7978,15.8409,31.7137,66.1106,3.0431,12.36,3,42.47,9.71,0.0177,-0.022,62.36,61.9,12.7978,15.8409,31.7137,66.1106,3.0431,10.0,False,NOMINAL,HEALTHY,33.42,-8.6
IMA_LOT05_COMP0563,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0563,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9306,17.6773,43.8081,110.5137,4.7467,18.65,4,40.51,7.91,0.0162,0.061,58.65,61.4,12.9306,17.6773,43.8081,110.5137,4.7467,10.0,False,NOMINAL,HEALTHY,19.55,33.46
IMA_LOT05_COMP0564,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0564,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.2975,15.9701,50.7816,200.4631,3.6726,8.65,4,40.54,7.22,0.0029,0.0655,61.45,61.7,12.2975,15.9701,50.7816,200.4631,3.6726,10.0,True,DARK_CURRENT_SPIKE_GROWTH,HEALTHY,-49.67,-37.04
IMA_LOT05_COMP0565,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0565,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5284,16.5415,39.581,91.8884,4.0131,13.69,7,43.8,6.97,-0.0133,-0.044,60.23,62.68,12.5284,16.5415,39.581,91.8884,4.0131,10.0,False,NOMINAL,HEALTHY,-4.43,10.82
IMA_LOT05_COMP0566,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0566,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5339,15.4431,31.2367,61.5232,2.9092,11.8,3,41.24,7.73,0.0176,0.0285,61.32,62.19,12.5339,15.4431,31.2367,61.5232,2.9092,10.0,False,NOMINAL,HEALTHY,-14.43,-42.73
IMA_LOT05_COMP0567,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0567,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8504,19.5393,50.4622,141.6366,5.6889,15.4,5,39.44,8.25,-0.0182,0.0063,59.76,62.67,13.8504,19.5393,50.4622,141.6366,5.6889,10.0,False,NOMINAL,HEALTHY,-36.46,-3.61
IMA_LOT05_COMP0568,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0568,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.3224,18.9582,71.9737,261.4635,6.6358,7.7,9,43.59,4.88,0.0002,0.1455,60.97,61.51,12.3224,18.9582,71.9737,261.4635,6.6358,10.0,False,NOMINAL,HEALTHY,-0.95,-17.6
IMA_LOT05_COMP0569,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0569,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7894,17.4114,52.1416,142.8289,4.622,11.88,5,39.87,9.88,0.019,0.0882,64.67,61.7,12.7894,17.4114,52.1416,142.8289,4.622,10.0,False,NOMINAL,HEALTHY,4.13,-49.5
IMA_LOT05_COMP0570,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0570,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.2671,15.9154,37.6271,83.3671,3.6483,10.97,8,39.44,8.79,0.0218,0.05,60.68,62.05,12.2671,15.9154,37.6271,83.3671,3.6483,10.0,False,NOMINAL,HEALTHY,2.53,1.23
IMA_LOT05_COMP0571,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0571,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.4267,16.2245,36.5259,77.8723,2.7978,13.33,4,42.44,10.96,0.0226,-0.0387,58.94,61.45,13.4267,16.2245,36.5259,77.8723,2.7978,10.0,False,NOMINAL,HEALTHY,8.6,18.74
IMA_LOT05_COMP0572,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0572,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1954,16.0569,39.3373,94.2079,2.8615,10.65,4,43.05,8.18,-0.0195,0.0253,62.06,62.4,13.1954,16.0569,39.3373,94.2079,2.8615,10.0,False,NOMINAL,HEALTHY,20.23,41.05
IMA_LOT05_COMP0573,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0573,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9201,16.2081,32.9545,65.9352,3.288,10.22,7,43.34,7.71,-0.0414,-0.0391,59.12,61.84,12.9201,16.2081,32.9545,65.9352,3.288,10.0,False,NOMINAL,HEALTHY,40.55,-8.28
IMA_LOT05_COMP0574,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0574,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.0195,17.3563,46.7205,139.5633,5.3368,15.57,5,42.04,9.79,0.0014,0.0668,60.39,62.38,12.0195,17.3563,46.7205,139.5633,5.3368,10.0,False,NOMINAL,HEALTHY,-35.29,49.62
IMA_LOT05_COMP0575,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0575,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.4759,17.5081,52.7857,157.0256,5.0322,8.1,2,40.56,9.24,-0.0199,-0.0018,63.67,62.04,12.4759,17.5081,52.7857,157.0256,5.0322,10.0,False,NOMINAL,HEALTHY,-19.24,-34.34
IMA_LOT05_COMP0576,LOT_05,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T05_0576,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,11.8177,16.3231,44.4215,113.6243,4.5054,11.47,6,42.71,7.7,0.0077,0.0907,62.77,62.39,11.8177,16.3231,44.4215,113.6243,4.5054,10.0,False,NOMINAL,HEALTHY,16.62,-36.87
