component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT01_COMP0432,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0432,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05574,0.08454,0.09869,0.10242,0.0288,164.26,0.00331,5.126,0.00903,-0.0001,-0.0308,26.77,27.81,0.05574,0.08454,0.09869,0.10242,0.0288,0.5,False,NOMINAL,HEALTHY,-17.63,-27.44
MEM_LOT01_COMP0433,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0433,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05583,0.09028,0.10808,0.11186,0.03445,120.99,0.00548,5.758,0.00842,-0.0059,0.011,27.78,28.09,0.05583,0.09028,0.10808,0.11186,0.03445,0.5,False,NOMINAL,HEALTHY,-24.84,28.85
MEM_LOT01_COMP0434,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0434,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05328,0.09249,0.11451,0.11784,0.03921,141.65,0.00494,5.442,0.00784,0.0147,0.0397,28.31,28.21,0.05328,0.09249,0.11451,0.11784,0.03921,0.5,False,NOMINAL,HEALTHY,-43.44,-19.5
MEM_LOT01_COMP0435,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0435,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05244,0.10194,0.1273,0.13336,0.0495,120.75,0.00471,5.486,0.00941,-0.0071,-0.0525,27.15,28.23,0.05244,0.10194,0.1273,0.13336,0.0495,0.5,False,NOMINAL,HEALTHY,49.17,-19.08
MEM_LOT01_COMP0436,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0436,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05112,0.09027,0.11148,0.11517,0.03915,152.52,0.00553,5.558,0.00677,-0.0142,-0.1126,27.28,28.01,0.05112,0.09027,0.11148,0.11517,0.03915,0.5,False,NOMINAL,HEALTHY,-49.79,10.18
MEM_LOT01_COMP0437,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0437,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05222,0.09102,0.11336,0.11753,0.0388,121.25,0.00482,5.544,0.00968,-0.0057,-0.0048,28.11,28.04,0.05222,0.09102,0.11336,0.11753,0.0388,0.5,False,NOMINAL,HEALTHY,35.27,44.63
MEM_LOT01_COMP0438,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0438,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05252,0.08584,0.10288,0.10889,0.03332,119.43,0.00369,5.386,0.00765,-0.0425,-0.0313,27.16,27.7,0.05252,0.08584,0.10288,0.10889,0.03332,0.5,False,NOMINAL,HEALTHY,4.57,-21.28
MEM_LOT01_COMP0439,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0439,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05441,0.08827,0.10648,0.11135,0.03386,138.02,0.00329,5.64,0.00965,0.0216,0.0572,27.52,28.33,0.05441,0.08827,0.10648,0.11135,0.03386,0.5,False,NOMINAL,HEALTHY,36.44,2.32
MEM_LOT01_COMP0440,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0440,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05341,0.08426,0.10194,0.10535,0.03085,156.97,0.00543,5.126,0.00699,0.0397,0.0911,29.0,27.7,0.05341,0.08426,0.10194,0.10535,0.03085,0.5,False,NOMINAL,HEALTHY,-44.38,25.5
MEM_LOT01_COMP0441,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0441,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0564,0.09654,0.1209,0.12681,0.04014,124.97,0.00553,5.156,0.00807,0.0112,0.0202,29.61,27.85,0.0564,0.09654,0.1209,0.12681,0.04014,0.5,False,NOMINAL,HEALTHY,-17.28,-18.28
MEM_LOT01_COMP0442,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0442,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05091,0.09059,0.10847,0.11492,0.03968,187.45,0.00544,5.715,0.0138,-0.006,-0.0745,30.14,28.35,0.05091,0.09059,0.10847,0.11492,0.03968,0.5,False,NOMINAL,HEALTHY,-22.2,27.63
MEM_LOT01_COMP0443,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0443,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05359,0.09331,0.11382,0.1188,0.03972,131.32,0.006,5.692,0.0092,-0.0021,0.0388,29.09,27.93,0.05359,0.09331,0.11382,0.1188,0.03972,0.5,False,NOMINAL,HEALTHY,-12.32,36.49
MEM_LOT01_COMP0444,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0444,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.054,0.08665,0.10355,0.10769,0.03265,183.4,0.00498,5.946,0.00855,-0.0224,0.0139,28.13,27.91,0.054,0.08665,0.10355,0.10769,0.03265,0.5,False,NOMINAL,HEALTHY,-14.17,-9.64
MEM_LOT01_COMP0445,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0445,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05196,0.09254,0.11246,0.11902,0.04058,191.07,0.00388,5.683,0.00863,-0.0081,-0.0011,27.79,28.09,0.05196,0.09254,0.11246,0.11902,0.04058,0.5,False,NOMINAL,HEALTHY,4.95,-43.55
MEM_LOT01_COMP0446,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0446,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05164,0.11894,0.12097,0.123,0.0673,174.82,0.00323,5.417,0.0118,0.0059,0.0683,28.75,27.79,0.05164,0.11894,0.12097,0.123,0.0673,0.5,True,PACKAGING_STRESS_RELAXATION,HEALTHY,-20.03,36.51
MEM_LOT01_COMP0447,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0447,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05306,0.09109,0.10989,0.11537,0.03803,135.54,0.00313,5.501,0.00949,0.0068,0.0616,29.05,28.0,0.05306,0.09109,0.10989,0.11537,0.03803,0.5,False,NOMINAL,HEALTHY,9.47,13.87
MEM_LOT01_COMP0448,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0448,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05461,0.09345,0.11622,0.1225,0.03884,193.9,0.0035,5.74,0.00472,0.0186,0.0054,27.24,27.95,0.05461,0.09345,0.11622,0.1225,0.03884,0.5,False,NOMINAL,HEALTHY,25.51,-30.08
MEM_LOT01_COMP0449,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0449,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05168,0.07914,0.20529,0.32204,0.02746,138.57,0.00462,5.264,0.00847,-0.0094,-0.0339,29.18,27.87,0.05168,0.07914,0.20529,0.32204,0.02746,0.5,True,THERMAL_RUNAWAY,HEALTHY,18.02,10.98
MEM_LOT01_COMP0450,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0450,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05267,0.07841,0.0948,0.09758,0.02574,161.26,0.00491,5.665,0.00603,-0.0111,-0.0549,29.83,27.63,0.05267,0.07841,0.0948,0.09758,0.02574,0.5,False,NOMINAL,HEALTHY,-47.35,-42.32
MEM_LOT01_COMP0451,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0451,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05322,0.08338,0.09947,0.10379,0.03016,115.4,0.00553,5.69,0.00914,-0.022,-0.0235,25.93,28.05,0.05322,0.08338,0.09947,0.10379,0.03016,0.5,False,NOMINAL,HEALTHY,-29.05,-13.38
MEM_LOT01_COMP0452,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0452,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05433,0.08256,0.0964,0.09844,0.02823,124.44,0.00445,5.416,0.01099,-0.0014,-0.0144,30.93,27.65,0.05433,0.08256,0.0964,0.09844,0.02823,0.5,False,NOMINAL,HEALTHY,0.93,30.84
MEM_LOT01_COMP0453,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0453,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05292,0.07879,0.09635,0.09974,0.02587,91.68,0.0059,5.438,0.00701,0.0436,0.0196,27.9,28.06,0.05292,0.07879,0.09635,0.09974,0.02587,0.5,False,NOMINAL,HEALTHY,-21.06,17.09
MEM_LOT01_COMP0454,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0454,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05296,0.09609,0.11846,0.1224,0.04313,139.69,0.00553,5.177,0.00389,-0.0173,-0.0139,25.92,28.37,0.05296,0.09609,0.11846,0.1224,0.04313,0.5,False,NOMINAL,HEALTHY,2.17,16.73
MEM_LOT01_COMP0455,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0455,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04949,0.09118,0.11247,0.1186,0.04169,179.93,0.00453,5.366,0.00688,0.0411,0.0682,26.94,28.21,0.04949,0.09118,0.11247,0.1186,0.04169,0.5,False,NOMINAL,HEALTHY,7.23,-48.54
MEM_LOT01_COMP0456,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0456,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05546,0.09898,0.12198,0.12786,0.04352,146.68,0.00575,5.266,0.00998,0.005,0.0603,28.32,28.1,0.05546,0.09898,0.12198,0.12786,0.04352,0.5,False,NOMINAL,HEALTHY,-42.8,-46.76
MEM_LOT01_COMP0457,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0457,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05341,0.08836,0.10499,0.10878,0.03495,120.41,0.00448,5.751,0.00382,0.0097,0.0246,26.74,28.12,0.05341,0.08836,0.10499,0.10878,0.03495,0.5,False,NOMINAL,HEALTHY,-24.2,25.74
MEM_LOT01_COMP0458,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0458,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05448,0.0914,0.10966,0.11346,0.03692,181.18,0.00489,5.742,0.00839,-0.0148,0.0007,27.79,28.23,0.05448,0.0914,0.10966,0.11346,0.03692,0.5,False,NOMINAL,HEALTHY,31.98,-6.45
MEM_LOT01_COMP0459,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0459,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05252,0.08876,0.10822,0.11238,0.03624,138.29,0.0042,5.33,0.01151,-0.0242,0.0432,29.12,27.6,0.05252,0.08876,0.10822,0.11238,0.03624,0.5,False,NOMINAL,HEALTHY,23.05,-6.39
MEM_LOT01_COMP0460,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0460,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05521,0.09101,0.11343,0.11656,0.0358,174.4,0.00454,5.714,0.00985,-0.009,-0.0474,25.59,28.36,0.05521,0.09101,0.11343,0.11656,0.0358,0.5,False,NOMINAL,HEALTHY,21.2,-17.64
MEM_LOT01_COMP0461,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0461,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04998,0.08956,0.1099,0.11455,0.03958,134.52,0.00451,5.374,0.00954,-0.0075,-0.1171,28.12,27.85,0.04998,0.08956,0.1099,0.11455,0.03958,0.5,False,NOMINAL,HEALTHY,31.4,-46.97
MEM_LOT01_COMP0462,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0462,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05497,0.08464,0.10269,0.10685,0.02967,135.07,0.00578,5.596,0.00845,0.0075,-0.0301,27.8,27.98,0.05497,0.08464,0.10269,0.10685,0.02967,0.5,False,NOMINAL,HEALTHY,-3.49,28.36
MEM_LOT01_COMP0463,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0463,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05368,0.08841,0.10573,0.11093,0.03473,105.92,0.00383,5.5,0.0072,0.0021,0.0362,28.52,27.72,0.05368,0.08841,0.10573,0.11093,0.03473,0.5,False,NOMINAL,HEALTHY,-5.87,-45.57
MEM_LOT01_COMP0464,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0464,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05186,0.09355,0.11372,0.11946,0.04169,155.17,0.00584,5.376,0.00746,-0.0079,-0.0492,27.23,27.42,0.05186,0.09355,0.11372,0.11946,0.04169,0.5,False,NOMINAL,HEALTHY,22.22,-36.56
MEM_LOT01_COMP0465,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0465,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05089,0.08523,0.10188,0.10749,0.03434,183.84,0.00575,5.506,0.0109,0.0185,0.0348,30.24,27.82,0.05089,0.08523,0.10188,0.10749,0.03434,0.5,False,NOMINAL,HEALTHY,-28.04,47.12
MEM_LOT01_COMP0466,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0466,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05372,0.09202,0.11062,0.11491,0.0383,137.19,0.00388,5.653,0.00854,-0.0512,-0.0896,28.31,28.1,0.05372,0.09202,0.11062,0.11491,0.0383,0.5,False,NOMINAL,HEALTHY,-30.14,-42.01
MEM_LOT01_COMP0467,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0467,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05416,0.09601,0.11711,0.12191,0.04185,122.53,0.00494,5.63,0.00784,-0.0032,0.021,29.22,28.34,0.05416,0.09601,0.11711,0.12191,0.04185,0.5,False,NOMINAL,HEALTHY,5.19,-38.72
MEM_LOT01_COMP0468,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0468,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05289,0.09468,0.1177,0.12463,0.04179,147.1,0.00436,5.255,0.00305,-0.0199,-0.0813,28.44,28.47,0.05289,0.09468,0.1177,0.12463,0.04179,0.5,False,NOMINAL,HEALTHY,12.7,25.06
MEM_LOT01_COMP0469,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0469,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05482,0.10199,0.12694,0.13389,0.04717,172.0,0.00526,5.712,0.00573,-0.0033,-0.086,28.18,28.38,0.05482,0.10199,0.12694,0.13389,0.04717,0.5,False,NOMINAL,HEALTHY,45.26,38.82
MEM_LOT01_COMP0470,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0470,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05182,0.08748,0.10615,0.1123,0.03566,173.99,0.00436,5.316,0.00868,0.0141,-0.0015,28.37,27.9,0.05182,0.08748,0.10615,0.1123,0.03566,0.5,False,NOMINAL,HEALTHY,12.39,11.86
MEM_LOT01_COMP0471,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0471,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05379,0.09649,0.12048,0.12655,0.0427,133.84,0.00435,5.366,0.00792,-0.0126,0.063,28.69,27.46,0.05379,0.09649,0.12048,0.12655,0.0427,0.5,False,NOMINAL,HEALTHY,43.63,33.44
MEM_LOT01_COMP0472,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0472,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05247,0.07995,0.09517,0.09799,0.02748,152.07,0.0054,5.73,0.00958,-0.0344,-0.019,28.25,27.69,0.05247,0.07995,0.09517,0.09799,0.02748,0.5,False,NOMINAL,HEALTHY,8.88,-34.67
MEM_LOT01_COMP0473,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0473,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05125,0.07734,0.09285,0.09593,0.02609,198.56,0.00534,5.66,0.00831,0.0005,-0.0151,27.12,28.53,0.05125,0.07734,0.09285,0.09593,0.02609,0.5,False,NOMINAL,HEALTHY,-3.04,-36.66
MEM_LOT01_COMP0474,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0474,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05204,0.07332,0.08616,0.08912,0.02128,181.92,0.00588,5.593,0.00974,0.0121,0.0812,28.61,27.6,0.05204,0.07332,0.08616,0.08912,0.02128,0.5,False,NOMINAL,HEALTHY,48.87,12.49
MEM_LOT01_COMP0475,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0475,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05267,0.08131,0.09442,0.09817,0.02864,134.08,0.00467,5.611,0.00883,-0.0369,-0.039,29.03,27.87,0.05267,0.08131,0.09442,0.09817,0.02864,0.5,False,NOMINAL,HEALTHY,34.67,-29.17
MEM_LOT01_COMP0476,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0476,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05538,0.1014,0.12568,0.13148,0.04602,161.25,0.00373,5.276,0.01215,0.0009,-0.0732,28.75,28.01,0.05538,0.1014,0.12568,0.13148,0.04602,0.5,False,NOMINAL,HEALTHY,36.62,-26.4
MEM_LOT01_COMP0477,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0477,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05211,0.09229,0.11615,0.12119,0.04018,125.53,0.00437,5.757,0.00507,0.0178,0.0241,25.65,28.18,0.05211,0.09229,0.11615,0.12119,0.04018,0.5,False,NOMINAL,HEALTHY,31.64,45.19
MEM_LOT01_COMP0478,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0478,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05163,0.0818,0.09703,0.09975,0.03017,197.44,0.00418,5.457,0.00881,-0.0037,-0.0056,28.06,28.14,0.05163,0.0818,0.09703,0.09975,0.03017,0.5,False,NOMINAL,HEALTHY,-11.65,-33.77
MEM_LOT01_COMP0479,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0479,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.056,0.08886,0.11013,0.11842,0.03286,102.69,0.0032,5.419,0.00912,0.008,-0.0085,28.59,28.02,0.056,0.08886,0.11013,0.11842,0.03286,0.5,False,NOMINAL,HEALTHY,10.41,-29.13
MEM_LOT01_COMP0480,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0480,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05427,0.09248,0.11212,0.11691,0.03821,148.27,0.00425,5.573,0.01235,0.0214,0.0924,30.24,28.06,0.05427,0.09248,0.11212,0.11691,0.03821,0.5,False,NOMINAL,HEALTHY,30.13,-8.72
MEM_LOT01_COMP0481,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0481,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05416,0.09068,0.11103,0.11623,0.03652,147.72,0.00519,5.412,0.00693,0.0337,-0.0035,29.26,27.92,0.05416,0.09068,0.11103,0.11623,0.03652,0.5,False,NOMINAL,HEALTHY,35.57,-17.72
MEM_LOT01_COMP0482,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0482,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0528,0.09041,0.10793,0.1151,0.03761,117.52,0.00341,5.391,0.00814,0.0048,-0.0072,27.44,27.81,0.0528,0.09041,0.10793,0.1151,0.03761,0.5,False,NOMINAL,HEALTHY,4.4,-34.43
MEM_LOT01_COMP0483,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0483,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05499,0.0861,0.10381,0.10725,0.03111,211.85,0.00486,5.248,0.00809,-0.003,-0.0071,28.95,27.85,0.05499,0.0861,0.10381,0.10725,0.03111,0.5,False,NOMINAL,HEALTHY,-36.93,28.21
MEM_LOT01_COMP0484,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_0484,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05289,0.08994,0.11075,0.11406,0.03705,199.96,0.00485,5.279,0.00601,0.0142,-0.0686,29.16,27.98,0.05289,0.08994,0.11075,0.11406,0.03705,0.5,False,NOMINAL,HEALTHY,13.16,41.99
