component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT03_COMP0426,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0426,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04346,0.07127,0.08458,0.08855,0.02781,156.89,0.004,5.527,0.00871,-0.0179,0.0038,28.12,28.09,0.04346,0.07127,0.08458,0.08855,0.02781,0.5,False,NOMINAL,HEALTHY,-25.58,-35.43
MEM_LOT03_COMP0427,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0427,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0433,0.08963,0.11335,0.11916,0.04633,163.92,0.00308,5.248,0.00878,-0.0072,0.0367,28.79,28.14,0.0433,0.08963,0.11335,0.11916,0.04633,0.5,False,NOMINAL,HEALTHY,-48.1,-9.38
MEM_LOT03_COMP0428,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0428,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04587,0.0858,0.10825,0.11348,0.03993,120.26,0.00319,5.395,0.00964,0.0352,0.0203,26.53,28.54,0.04587,0.0858,0.10825,0.11348,0.03993,0.5,False,NOMINAL,HEALTHY,-5.57,-23.91
MEM_LOT03_COMP0429,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0429,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04631,0.07058,0.08274,0.08791,0.02427,142.97,0.00459,5.38,0.00838,-0.0064,0.086,28.98,28.16,0.04631,0.07058,0.08274,0.08791,0.02427,0.5,False,NOMINAL,HEALTHY,3.34,45.63
MEM_LOT03_COMP0430,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0430,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04698,0.09249,0.11688,0.12147,0.04551,168.92,0.00402,5.458,0.00849,0.0131,-0.0001,27.42,28.0,0.04698,0.09249,0.11688,0.12147,0.04551,0.5,False,NOMINAL,HEALTHY,-3.93,10.13
MEM_LOT03_COMP0431,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0431,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04535,0.06931,0.08307,0.08613,0.02396,203.74,0.00418,5.111,0.01095,-0.0014,0.0133,28.34,27.99,0.04535,0.06931,0.08307,0.08613,0.02396,0.5,False,NOMINAL,HEALTHY,-17.67,-7.73
MEM_LOT03_COMP0432,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0432,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04571,0.07283,0.08903,0.09451,0.02712,121.43,0.00457,5.643,0.00865,-0.0209,0.0248,27.91,27.54,0.04571,0.07283,0.08903,0.09451,0.02712,0.5,False,NOMINAL,HEALTHY,-43.14,11.97
MEM_LOT03_COMP0433,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0433,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04358,0.11125,0.11637,0.11682,0.06767,173.89,0.00311,5.281,0.00827,-0.0169,-0.0308,28.27,28.17,0.04358,0.11125,0.11637,0.11682,0.06767,0.5,True,PACKAGING_STRESS_RELAXATION,HEALTHY,1.22,-6.41
MEM_LOT03_COMP0434,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0434,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04652,0.08537,0.10444,0.11043,0.03885,129.5,0.00529,5.372,0.00798,0.0006,-0.0455,27.48,27.71,0.04652,0.08537,0.10444,0.11043,0.03885,0.5,False,NOMINAL,HEALTHY,-47.79,45.4
MEM_LOT03_COMP0435,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0435,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04547,0.08864,0.11035,0.11607,0.04317,127.49,0.00485,5.58,0.01326,-0.014,-0.0925,25.7,28.67,0.04547,0.08864,0.11035,0.11607,0.04317,0.5,False,NOMINAL,HEALTHY,28.11,-31.2
MEM_LOT03_COMP0436,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0436,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04654,0.08662,0.10496,0.11064,0.04008,134.57,0.00564,5.667,0.00626,-0.0214,-0.1467,26.95,27.57,0.04654,0.08662,0.10496,0.11064,0.04008,0.5,False,NOMINAL,HEALTHY,3.4,-24.23
MEM_LOT03_COMP0437,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0437,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04391,0.07966,0.09832,0.10428,0.03575,172.88,0.00472,5.495,0.00757,-0.0087,0.1114,29.69,27.48,0.04391,0.07966,0.09832,0.10428,0.03575,0.5,False,NOMINAL,HEALTHY,-14.41,21.35
MEM_LOT03_COMP0438,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0438,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0478,0.08628,0.10709,0.11211,0.03848,209.48,0.00434,5.613,0.00922,0.0191,0.0116,26.26,27.95,0.0478,0.08628,0.10709,0.11211,0.03848,0.5,False,NOMINAL,HEALTHY,-41.92,5.68
MEM_LOT03_COMP0439,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0439,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04559,0.07881,0.09555,0.10069,0.03322,107.6,0.00326,5.276,0.01013,-0.0101,-0.0426,28.32,27.23,0.04559,0.07881,0.09555,0.10069,0.03322,0.5,False,NOMINAL,HEALTHY,-6.23,-38.67
MEM_LOT03_COMP0440,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0440,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04767,0.06879,0.07826,0.08356,0.02112,176.54,0.00399,5.686,0.00644,-0.0085,-0.0297,28.79,27.93,0.04767,0.06879,0.07826,0.08356,0.02112,0.5,False,NOMINAL,HEALTHY,25.47,8.09
MEM_LOT03_COMP0441,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0441,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04651,0.08631,0.10813,0.11587,0.0398,157.9,0.00514,5.475,0.00722,-0.0066,-0.0174,27.37,28.09,0.04651,0.08631,0.10813,0.11587,0.0398,0.5,False,NOMINAL,HEALTHY,-13.04,-41.06
MEM_LOT03_COMP0442,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0442,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04396,0.0883,0.1108,0.11641,0.04434,159.68,0.00499,5.412,0.0075,0.0007,-0.0112,27.57,27.61,0.04396,0.0883,0.1108,0.11641,0.04434,0.5,False,NOMINAL,HEALTHY,-36.23,-32.25
MEM_LOT03_COMP0443,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0443,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04571,0.08047,0.10029,0.10275,0.03476,159.96,0.00489,5.609,0.00673,-0.0255,-0.0358,27.92,28.05,0.04571,0.08047,0.10029,0.10275,0.03476,0.5,False,NOMINAL,HEALTHY,38.08,-49.12
MEM_LOT03_COMP0444,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0444,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04579,0.07606,0.09318,0.0969,0.03027,152.26,0.00475,5.724,0.0063,-0.0013,-0.0752,26.56,28.63,0.04579,0.07606,0.09318,0.0969,0.03027,0.5,False,NOMINAL,HEALTHY,-9.02,-44.68
MEM_LOT03_COMP0445,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0445,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04711,0.07406,0.09042,0.09176,0.02695,136.62,0.00376,5.318,0.00358,0.0184,0.0337,28.81,27.73,0.04711,0.07406,0.09042,0.09176,0.02695,0.5,False,NOMINAL,HEALTHY,-17.01,10.66
MEM_LOT03_COMP0446,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0446,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04772,0.08417,0.10445,0.10856,0.03645,140.95,0.00406,5.481,0.01114,0.0174,0.0537,28.8,27.85,0.04772,0.08417,0.10445,0.10856,0.03645,0.5,False,NOMINAL,HEALTHY,-3.58,36.98
MEM_LOT03_COMP0447,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0447,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04497,0.07562,0.09514,0.09814,0.03065,138.53,0.00572,5.443,0.00663,0.0045,0.0536,29.42,28.47,0.04497,0.07562,0.09514,0.09814,0.03065,0.5,False,NOMINAL,HEALTHY,-42.53,41.25
MEM_LOT03_COMP0448,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0448,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04577,0.0788,0.095,0.10068,0.03303,174.68,0.00486,5.674,0.00835,-0.0066,-0.023,25.99,28.08,0.04577,0.0788,0.095,0.10068,0.03303,0.5,False,NOMINAL,HEALTHY,45.66,17.39
MEM_LOT03_COMP0449,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0449,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04918,0.09064,0.11165,0.11903,0.04146,116.71,0.00317,5.452,0.00793,0.0042,0.0037,26.48,27.88,0.04918,0.09064,0.11165,0.11903,0.04146,0.5,False,NOMINAL,HEALTHY,-46.99,-15.53
MEM_LOT03_COMP0450,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0450,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04666,0.08809,0.1119,0.11906,0.04143,153.25,0.00439,5.366,0.00673,-0.0129,-0.017,27.33,28.07,0.04666,0.08809,0.1119,0.11906,0.04143,0.5,False,NOMINAL,HEALTHY,26.97,8.94
MEM_LOT03_COMP0451,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0451,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04286,0.07704,0.09543,0.09877,0.03418,171.53,0.00423,5.406,0.01017,-0.0179,0.0336,25.99,27.98,0.04286,0.07704,0.09543,0.09877,0.03418,0.5,False,NOMINAL,HEALTHY,-43.18,5.87
MEM_LOT03_COMP0452,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0452,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04504,0.07812,0.09691,0.10116,0.03308,141.39,0.00413,6.051,0.00788,0.017,0.0531,27.13,27.34,0.04504,0.07812,0.09691,0.10116,0.03308,0.5,False,NOMINAL,HEALTHY,-9.69,-26.02
MEM_LOT03_COMP0453,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0453,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04758,0.07163,0.08563,0.08726,0.02405,119.87,0.00592,5.439,0.00936,0.0022,0.0243,27.26,27.89,0.04758,0.07163,0.08563,0.08726,0.02405,0.5,False,NOMINAL,HEALTHY,38.55,-4.23
MEM_LOT03_COMP0454,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0454,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04945,0.08268,0.09984,0.10474,0.03323,106.79,0.00312,5.427,0.00831,0.0348,0.1016,28.57,27.72,0.04945,0.08268,0.09984,0.10474,0.03323,0.5,False,NOMINAL,HEALTHY,26.68,40.43
MEM_LOT03_COMP0455,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0455,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04729,0.08371,0.10105,0.10651,0.03642,202.26,0.00312,5.489,0.00596,-0.0011,0.0022,26.67,27.89,0.04729,0.08371,0.10105,0.10651,0.03642,0.5,False,NOMINAL,HEALTHY,26.69,-29.95
MEM_LOT03_COMP0456,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0456,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04537,0.0811,0.10146,0.10672,0.03573,128.9,0.00564,5.893,0.00765,0.0018,0.0238,27.66,27.97,0.04537,0.0811,0.10146,0.10672,0.03573,0.5,False,NOMINAL,HEALTHY,-32.82,-29.18
MEM_LOT03_COMP0457,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0457,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04805,0.09074,0.11418,0.11904,0.04269,147.16,0.0046,5.348,0.00874,-0.0042,0.0267,28.75,28.59,0.04805,0.09074,0.11418,0.11904,0.04269,0.5,False,NOMINAL,HEALTHY,33.84,-2.76
MEM_LOT03_COMP0458,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0458,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04701,0.0753,0.09293,0.09619,0.02829,198.18,0.00568,5.205,0.00863,0.0377,0.119,28.92,28.73,0.04701,0.0753,0.09293,0.09619,0.02829,0.5,False,NOMINAL,HEALTHY,6.89,-43.4
MEM_LOT03_COMP0459,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0459,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04408,0.07469,0.08989,0.09618,0.03061,175.53,0.00306,5.488,0.00701,-0.0204,0.006,26.43,27.55,0.04408,0.07469,0.08989,0.09618,0.03061,0.5,False,NOMINAL,HEALTHY,24.65,-45.43
MEM_LOT03_COMP0460,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0460,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04651,0.0798,0.09867,0.10197,0.03329,149.38,0.00413,5.461,0.00906,-0.028,-0.0343,28.81,27.31,0.04651,0.0798,0.09867,0.10197,0.03329,0.5,False,NOMINAL,HEALTHY,-17.15,-26.27
MEM_LOT03_COMP0461,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0461,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04503,0.07563,0.09326,0.09537,0.0306,141.52,0.00425,5.616,0.00822,0.0053,-0.019,27.04,27.84,0.04503,0.07563,0.09326,0.09537,0.0306,0.5,False,NOMINAL,HEALTHY,-38.67,-48.56
MEM_LOT03_COMP0462,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0462,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04629,0.08265,0.09967,0.10444,0.03636,141.51,0.00573,5.488,0.00621,-0.0105,0.082,29.47,27.88,0.04629,0.08265,0.09967,0.10444,0.03636,0.5,False,NOMINAL,HEALTHY,11.2,18.7
MEM_LOT03_COMP0463,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0463,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04677,0.0765,0.09028,0.09699,0.02973,145.65,0.00533,5.511,0.00746,0.0141,0.0108,27.8,27.55,0.04677,0.0765,0.09028,0.09699,0.02973,0.5,False,NOMINAL,HEALTHY,-39.79,-10.35
MEM_LOT03_COMP0464,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0464,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04683,0.08951,0.11146,0.11706,0.04268,136.57,0.00481,5.471,0.00811,-0.0227,-0.0812,26.82,28.51,0.04683,0.08951,0.11146,0.11706,0.04268,0.5,False,NOMINAL,HEALTHY,-28.07,-23.04
MEM_LOT03_COMP0465,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0465,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0442,0.06528,0.07617,0.07847,0.02108,174.01,0.00382,5.607,0.0084,-0.011,-0.0207,26.36,28.01,0.0442,0.06528,0.07617,0.07847,0.02108,0.5,False,NOMINAL,HEALTHY,18.72,1.44
MEM_LOT03_COMP0466,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0466,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04628,0.08222,0.10394,0.10781,0.03594,152.82,0.00456,5.769,0.00438,0.013,-0.0235,27.91,27.58,0.04628,0.08222,0.10394,0.10781,0.03594,0.5,False,NOMINAL,HEALTHY,-7.1,-36.92
MEM_LOT03_COMP0467,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0467,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04647,0.0742,0.0904,0.09341,0.02773,160.57,0.0032,5.58,0.00724,-0.0341,-0.0604,28.53,28.02,0.04647,0.0742,0.0904,0.09341,0.02773,0.5,False,NOMINAL,HEALTHY,-37.98,-35.42
MEM_LOT03_COMP0468,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0468,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0475,0.08558,0.10555,0.11225,0.03808,109.31,0.00484,5.516,0.00797,-0.0027,0.0187,28.11,27.98,0.0475,0.08558,0.10555,0.11225,0.03808,0.5,False,NOMINAL,HEALTHY,-49.69,31.26
MEM_LOT03_COMP0469,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0469,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04403,0.11776,0.12167,0.12196,0.07373,181.44,0.00416,5.463,0.0086,0.0167,0.0484,27.75,27.98,0.04403,0.11776,0.12167,0.12196,0.07373,0.5,True,PACKAGING_STRESS_RELAXATION,HEALTHY,-10.9,-13.8
MEM_LOT03_COMP0470,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0470,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04693,0.08474,0.10339,0.10982,0.03781,148.05,0.00399,5.331,0.00567,-0.0281,0.0148,27.24,28.06,0.04693,0.08474,0.10339,0.10982,0.03781,0.5,False,NOMINAL,HEALTHY,45.18,-21.93
MEM_LOT03_COMP0471,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0471,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04849,0.09302,0.12071,0.12717,0.04453,174.68,0.00396,5.584,0.00914,-0.0045,-0.0045,26.98,27.88,0.04849,0.09302,0.12071,0.12717,0.04453,0.5,False,NOMINAL,HEALTHY,-29.02,-5.75
MEM_LOT03_COMP0472,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0472,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04778,0.08919,0.11202,0.11769,0.04141,149.52,0.0031,5.479,0.00916,-0.0139,-0.0611,28.28,27.73,0.04778,0.08919,0.11202,0.11769,0.04141,0.5,False,NOMINAL,HEALTHY,-38.9,39.67
MEM_LOT03_COMP0473,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0473,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04261,0.0797,0.09763,0.10257,0.03709,128.49,0.00429,5.24,0.00696,0.0011,-0.0968,27.32,28.35,0.04261,0.0797,0.09763,0.10257,0.03709,0.5,False,NOMINAL,HEALTHY,18.8,14.94
MEM_LOT03_COMP0474,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0474,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04587,0.08118,0.10109,0.10604,0.03531,182.42,0.00533,5.589,0.01028,-0.0051,-0.0338,27.23,27.94,0.04587,0.08118,0.10109,0.10604,0.03531,0.5,False,NOMINAL,HEALTHY,31.82,46.88
MEM_LOT03_COMP0475,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0475,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04679,0.07915,0.09662,0.10023,0.03236,178.34,0.0041,5.267,0.00683,-0.003,0.0743,29.23,27.9,0.04679,0.07915,0.09662,0.10023,0.03236,0.5,False,NOMINAL,HEALTHY,41.86,-11.19
MEM_LOT03_COMP0476,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0476,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04698,0.07417,0.08846,0.09077,0.02719,161.05,0.00546,5.364,0.00985,-0.0169,0.0145,27.79,27.87,0.04698,0.07417,0.08846,0.09077,0.02719,0.5,False,NOMINAL,HEALTHY,8.97,-31.53
MEM_LOT03_COMP0477,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0477,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04772,0.08124,0.10088,0.10766,0.03352,158.86,0.00495,5.572,0.01079,-0.0085,-0.0416,28.05,28.42,0.04772,0.08124,0.10088,0.10766,0.03352,0.5,False,NOMINAL,HEALTHY,-7.87,34.09
MEM_LOT03_COMP0478,LOT_03,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T03_0478,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.04565,0.0753,0.09217,0.09661,0.02965,176.31,0.00389,5.383,0.01025,-0.0001,0.0688,29.46,28.1,0.04565,0.0753,0.09217,0.09661,0.02965,0.5,False,NOMINAL,HEALTHY,26.77,-39.58
