component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,DSNU_DN,hot_pixel_count,supply_current_mA,dark_signal_mean_DN,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
IMA_LOT02_COMP0323,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0323,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0972,17.1709,43.304,110.2512,4.0737,10.62,1,41.1,5.21,0.0106,0.0144,61.97,61.08,13.0972,17.1709,43.304,110.2512,4.0737,10.0,False,NOMINAL,HEALTHY,-4.7,42.38
IMA_LOT02_COMP0324,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0324,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5074,17.9175,54.4508,148.1066,5.4101,7.11,6,41.07,6.69,-0.0305,-0.1173,62.54,62.25,12.5074,17.9175,54.4508,148.1066,5.4101,10.0,False,NOMINAL,HEALTHY,-28.09,-13.26
IMA_LOT02_COMP0325,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0325,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,11.9748,18.9136,63.206,227.2983,6.9388,6.81,4,43.76,7.12,0.0407,-0.0155,60.27,61.82,11.9748,18.9136,63.206,227.2983,6.9388,10.0,False,NOMINAL,HEALTHY,-5.64,47.63
IMA_LOT02_COMP0326,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0326,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7351,16.5767,39.833,95.9361,3.8416,13.34,5,45.62,7.49,0.0163,0.0429,64.17,61.82,12.7351,16.5767,39.833,95.9361,3.8416,10.0,False,NOMINAL,HEALTHY,2.3,-29.41
IMA_LOT02_COMP0327,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0327,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.1327,19.2422,66.9402,240.3606,7.1095,14.13,4,41.82,7.0,-0.0176,-0.042,62.79,61.92,12.1327,19.2422,66.9402,240.3606,7.1095,10.0,False,NOMINAL,HEALTHY,-23.62,-44.53
IMA_LOT02_COMP0328,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0328,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7132,18.7853,57.6672,179.2168,6.0721,12.45,1,39.21,6.85,0.0217,-0.0166,60.55,62.13,12.7132,18.7853,57.6672,179.2168,6.0721,10.0,False,NOMINAL,HEALTHY,4.05,41.05
IMA_LOT02_COMP0329,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0329,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.4069,16.6767,47.6137,141.602,4.2698,11.21,2,41.52,8.19,-0.0232,-0.0577,62.08,61.0,12.4069,16.6767,47.6137,141.602,4.2698,10.0,False,NOMINAL,HEALTHY,-44.76,-2.61
IMA_LOT02_COMP0330,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0330,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.367,18.5363,50.7845,149.2875,6.1693,9.86,1,40.14,9.28,0.0201,0.0515,61.84,62.75,12.367,18.5363,50.7845,149.2875,6.1693,10.0,False,NOMINAL,HEALTHY,42.0,-11.2
IMA_LOT02_COMP0331,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0331,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.2541,18.6259,61.356,207.2672,6.3718,11.57,3,40.71,7.02,0.0078,0.0177,62.24,62.49,12.2541,18.6259,61.356,207.2672,6.3718,10.0,False,NOMINAL,HEALTHY,-7.67,38.23
IMA_LOT02_COMP0332,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0332,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1274,16.3685,34.6908,73.2984,3.2411,9.48,1,41.22,6.12,0.0084,-0.0243,61.96,62.04,13.1274,16.3685,34.6908,73.2984,3.2411,10.0,False,NOMINAL,HEALTHY,31.91,17.71
IMA_LOT02_COMP0333,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0333,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.5651,17.72,35.8262,73.4146,4.1549,6.89,9,44.86,8.1,0.0033,0.0102,65.32,61.76,13.5651,17.72,35.8262,73.4146,4.1549,10.0,False,NOMINAL,HEALTHY,45.1,-25.82
IMA_LOT02_COMP0334,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0334,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7603,17.7886,45.2592,113.8617,5.0283,11.97,6,42.84,6.45,0.0006,-0.0848,63.2,62.36,12.7603,17.7886,45.2592,113.8617,5.0283,10.0,False,NOMINAL,HEALTHY,-37.06,-5.04
IMA_LOT02_COMP0335,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0335,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9631,18.0188,47.3215,120.4922,5.0557,9.77,4,43.73,7.45,-0.0142,-0.0178,61.04,62.73,12.9631,18.0188,47.3215,120.4922,5.0557,10.0,False,NOMINAL,HEALTHY,-0.67,-33.72
IMA_LOT02_COMP0336,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0336,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,11.9662,16.7822,38.528,88.8225,4.816,10.01,9,41.57,8.56,-0.0195,0.019,61.82,61.62,11.9662,16.7822,38.528,88.8225,4.816,10.0,False,NOMINAL,HEALTHY,23.22,34.88
IMA_LOT02_COMP0337,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0337,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9836,19.2078,57.1218,175.2212,6.2242,11.99,5,43.75,9.35,0.0011,0.0148,60.22,61.92,12.9836,19.2078,57.1218,175.2212,6.2242,10.0,False,NOMINAL,HEALTHY,-33.45,-37.79
IMA_LOT02_COMP0338,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0338,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9517,15.9391,32.8158,63.3589,2.9874,3.89,2,42.18,6.62,0.0462,0.0029,60.2,62.44,12.9517,15.9391,32.8158,63.3589,2.9874,10.0,False,NOMINAL,HEALTHY,17.56,7.04
IMA_LOT02_COMP0339,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0339,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9088,18.6798,60.7923,202.9355,5.771,6.78,3,39.56,7.75,-0.0167,0.0113,62.03,62.53,12.9088,18.6798,60.7923,202.9355,5.771,10.0,False,NOMINAL,HEALTHY,38.71,19.97
IMA_LOT02_COMP0340,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0340,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5335,17.3589,47.3649,130.3911,4.8254,7.93,3,43.42,6.22,-0.0053,0.0276,60.34,62.08,12.5335,17.3589,47.3649,130.3911,4.8254,10.0,False,NOMINAL,HEALTHY,46.77,-33.46
IMA_LOT02_COMP0341,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0341,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.3198,17.8262,49.3929,146.8433,5.5064,11.91,6,41.8,10.63,-0.0076,-0.0725,62.58,62.61,12.3198,17.8262,49.3929,146.8433,5.5064,10.0,False,NOMINAL,HEALTHY,-44.43,48.11
IMA_LOT02_COMP0342,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0342,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.4662,19.0468,70.8283,260.5384,5.5806,9.76,3,42.56,7.55,-0.0004,0.0708,61.43,61.39,13.4662,19.0468,70.8283,260.5384,5.5806,10.0,False,NOMINAL,HEALTHY,47.49,-46.69
IMA_LOT02_COMP0343,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0343,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0352,16.5536,39.8538,90.4007,3.5184,14.55,9,40.93,8.94,0.0028,0.0749,65.63,62.0,13.0352,16.5536,39.8538,90.4007,3.5184,10.0,False,NOMINAL,HEALTHY,-33.74,48.12
IMA_LOT02_COMP0344,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0344,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9405,19.1451,71.4936,235.6392,6.2046,7.66,5,45.5,5.98,0.0001,-0.0207,63.16,62.39,12.9405,19.1451,71.4936,235.6392,6.2046,10.0,False,NOMINAL,HEALTHY,26.11,26.29
IMA_LOT02_COMP0345,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0345,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.6032,18.7195,53.615,145.317,5.1163,14.25,3,40.82,5.26,-0.0205,0.0926,60.44,62.47,13.6032,18.7195,53.615,145.317,5.1163,10.0,False,NOMINAL,HEALTHY,-29.5,-30.12
IMA_LOT02_COMP0346,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0346,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.8715,20.3719,70.669,260.9456,7.5004,4.89,4,41.59,9.52,0.001,0.0295,62.71,62.12,12.8715,20.3719,70.669,260.9456,7.5004,10.0,False,NOMINAL,HEALTHY,26.02,5.87
IMA_LOT02_COMP0347,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0347,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.346,19.3677,71.3093,256.7672,7.0217,11.72,3,40.74,8.89,-0.0276,-0.0351,60.59,62.05,12.346,19.3677,71.3093,256.7672,7.0217,10.0,False,NOMINAL,HEALTHY,31.12,30.33
IMA_LOT02_COMP0348,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0348,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5087,19.2822,70.3361,254.5719,6.7735,8.18,5,38.92,6.98,-0.018,-0.0407,62.01,61.96,12.5087,19.2822,70.3361,254.5719,6.7735,10.0,False,NOMINAL,HEALTHY,30.89,44.62
IMA_LOT02_COMP0349,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0349,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.2369,16.9039,55.4994,153.1016,4.667,8.83,7,42.74,7.86,0.0274,0.0046,62.96,62.03,12.2369,16.9039,55.4994,153.1016,4.667,10.0,False,NOMINAL,HEALTHY,-40.1,-30.34
IMA_LOT02_COMP0350,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0350,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.948,19.689,59.1902,182.9596,6.741,14.07,4,44.7,7.49,-0.0207,-0.0364,63.26,62.35,12.948,19.689,59.1902,182.9596,6.741,10.0,False,NOMINAL,HEALTHY,0.13,21.5
IMA_LOT02_COMP0351,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0351,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.4532,21.2144,71.9155,258.4728,6.7612,12.38,8,44.51,6.43,0.0237,0.1141,62.95,61.31,14.4532,21.2144,71.9155,258.4728,6.7612,10.0,False,NOMINAL,HEALTHY,44.43,-9.2
IMA_LOT02_COMP0352,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0352,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1446,18.9003,45.8534,117.5559,5.7557,12.15,6,42.64,11.26,0.0228,-0.0387,61.32,62.39,13.1446,18.9003,45.8534,117.5559,5.7557,10.0,False,NOMINAL,HEALTHY,-16.19,34.86
IMA_LOT02_COMP0353,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0353,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.709,18.247,48.6265,131.5466,5.538,11.34,7,45.72,8.28,-0.0053,0.0128,61.82,61.61,12.709,18.247,48.6265,131.5466,5.538,10.0,False,NOMINAL,HEALTHY,9.51,-46.08
IMA_LOT02_COMP0354,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0354,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.1211,16.5666,37.1905,79.6589,4.4455,5.07,6,42.42,8.29,0.019,-0.0248,61.89,62.07,12.1211,16.5666,37.1905,79.6589,4.4455,10.0,False,NOMINAL,HEALTHY,-6.13,14.82
IMA_LOT02_COMP0355,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0355,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.476,19.3691,52.3574,137.5972,5.8931,9.51,6,40.88,6.44,0.0074,0.0118,61.48,62.0,13.476,19.3691,52.3574,137.5972,5.8931,10.0,False,NOMINAL,HEALTHY,-24.11,-11.64
IMA_LOT02_COMP0356,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0356,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.8111,17.1701,41.6422,103.2621,4.359,10.46,5,42.66,7.24,0.0002,0.0236,61.24,61.9,12.8111,17.1701,41.6422,103.2621,4.359,10.0,False,NOMINAL,HEALTHY,35.53,-6.6
IMA_LOT02_COMP0357,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0357,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.086,19.0492,59.1362,184.4426,6.9632,10.0,6,38.76,8.24,0.0193,0.0034,61.9,62.35,12.086,19.0492,59.1362,184.4426,6.9632,10.0,False,NOMINAL,HEALTHY,6.22,-18.88
IMA_LOT02_COMP0358,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0358,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.61,17.4734,39.4059,88.156,3.8634,5.93,7,43.57,8.02,0.0094,0.0285,60.96,62.05,13.61,17.4734,39.4059,88.156,3.8634,10.0,False,NOMINAL,HEALTHY,-25.05,32.12
IMA_LOT02_COMP0359,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0359,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0847,19.3268,60.3274,191.2074,6.2421,12.68,4,44.21,8.48,0.0229,-0.0237,62.45,62.34,13.0847,19.3268,60.3274,191.2074,6.2421,10.0,False,NOMINAL,HEALTHY,-22.84,38.53
IMA_LOT02_COMP0360,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0360,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9706,17.846,53.9135,159.9227,4.8754,7.39,4,42.78,10.55,0.0018,0.0956,63.39,61.99,12.9706,17.846,53.9135,159.9227,4.8754,10.0,False,NOMINAL,HEALTHY,20.91,-7.8
IMA_LOT02_COMP0361,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0361,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,11.8277,16.0447,35.0859,82.0654,4.217,9.13,0,41.88,4.68,-0.0107,0.0007,62.04,61.93,11.8277,16.0447,35.0859,82.0654,4.217,10.0,False,NOMINAL,HEALTHY,-38.82,-22.07
IMA_LOT02_COMP0362,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0362,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9979,17.4451,44.294,107.834,4.4472,8.22,6,40.77,10.01,0.0237,0.0687,61.6,61.58,12.9979,17.4451,44.294,107.834,4.4472,10.0,False,NOMINAL,HEALTHY,34.53,-5.64
IMA_LOT02_COMP0363,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0363,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.47,17.1448,43.7477,115.4556,4.6748,11.64,6,41.07,6.71,-0.0118,0.0378,60.83,62.28,12.47,17.1448,43.7477,115.4556,4.6748,10.0,False,NOMINAL,HEALTHY,26.39,-23.09
IMA_LOT02_COMP0364,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0364,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.6176,18.1989,48.61,123.7364,5.5813,17.95,2,43.31,9.86,-0.0245,0.0453,63.19,61.88,12.6176,18.1989,48.61,123.7364,5.5813,10.0,False,NOMINAL,HEALTHY,36.63,6.97
IMA_LOT02_COMP0365,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0365,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0993,17.372,40.1127,91.7278,4.2727,15.28,5,45.22,6.74,-0.0073,-0.0386,61.89,61.95,13.0993,17.372,40.1127,91.7278,4.2727,10.0,False,NOMINAL,HEALTHY,-6.86,-40.33
IMA_LOT02_COMP0366,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0366,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.7909,19.4212,63.1556,223.472,6.6303,11.55,4,40.41,5.23,-0.0083,0.0016,61.94,61.07,12.7909,19.4212,63.1556,223.472,6.6303,10.0,False,NOMINAL,HEALTHY,-14.74,40.17
IMA_LOT02_COMP0367,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0367,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.673,19.43,70.8023,248.3369,6.757,12.8,3,41.99,6.77,0.0378,-0.0011,63.73,62.33,12.673,19.43,70.8023,248.3369,6.757,10.0,False,NOMINAL,HEALTHY,19.49,-33.09
IMA_LOT02_COMP0368,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0368,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.2446,18.508,54.1261,148.2685,5.2634,15.59,7,41.62,7.64,-0.0182,-0.0223,62.23,62.61,13.2446,18.508,54.1261,148.2685,5.2634,10.0,False,NOMINAL,HEALTHY,-30.42,-4.62
IMA_LOT02_COMP0369,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0369,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1632,17.7959,49.5255,137.8341,4.6327,10.29,3,39.54,5.91,0.0118,0.049,60.4,62.5,13.1632,17.7959,49.5255,137.8341,4.6327,10.0,False,NOMINAL,HEALTHY,-17.59,-34.15
IMA_LOT02_COMP0370,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0370,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5534,17.4208,48.3197,140.1165,4.8674,10.63,6,42.75,9.62,0.0274,-0.0019,59.85,62.33,12.5534,17.4208,48.3197,140.1165,4.8674,10.0,False,NOMINAL,HEALTHY,-34.74,46.46
IMA_LOT02_COMP0371,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0371,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1531,17.7672,50.8382,136.7453,4.6141,13.41,5,39.37,9.8,-0.0108,-0.0726,63.07,62.13,13.1531,17.7672,50.8382,136.7453,4.6141,10.0,False,NOMINAL,HEALTHY,11.65,17.08
IMA_LOT02_COMP0372,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0372,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.0847,17.0867,41.3573,118.1478,5.002,12.15,8,39.36,9.68,0.0277,0.0766,61.39,62.09,12.0847,17.0867,41.3573,118.1478,5.002,10.0,False,NOMINAL,HEALTHY,29.73,32.82
IMA_LOT02_COMP0373,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0373,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.9311,18.9608,52.5547,159.331,6.0297,15.05,7,39.94,9.13,-0.0133,0.0421,64.14,61.58,12.9311,18.9608,52.5547,159.331,6.0297,10.0,False,NOMINAL,HEALTHY,-14.51,42.68
IMA_LOT02_COMP0374,LOT_02,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T02_0374,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.6045,16.8526,42.4415,106.0493,4.2481,12.02,5,42.44,6.04,0.0089,0.0148,59.98,62.13,12.6045,16.8526,42.4415,106.0493,4.2481,10.0,False,NOMINAL,HEALTHY,-38.96,42.31
