component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,DSNU_DN,hot_pixel_count,supply_current_mA,dark_signal_mean_DN,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
IMA_LOT03_COMP0594,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0594,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.8487,21.6785,61.5206,192.5663,6.8298,15.47,13,40.1,7.95,0.0114,0.0135,60.88,62.83,14.8487,21.6785,61.5206,192.5663,6.8298,10.0,False,NOMINAL,HEALTHY,-10.1,-45.73
IMA_LOT03_COMP0595,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0595,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.8909,17.6182,37.8943,76.0902,2.7273,13.52,4,42.96,6.53,0.0005,-0.0253,61.99,61.32,14.8909,17.6182,37.8943,76.0902,2.7273,10.0,False,NOMINAL,HEALTHY,7.94,-3.15
IMA_LOT03_COMP0596,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0596,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.513,18.0241,44.5191,107.7232,4.5111,15.96,3,42.22,10.38,0.0091,-0.015,60.65,62.1,13.513,18.0241,44.5191,107.7232,4.5111,10.0,False,NOMINAL,HEALTHY,-8.98,13.3
IMA_LOT03_COMP0597,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0597,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5685,21.4067,71.6075,233.9447,6.8382,12.19,4,43.97,8.24,0.0587,0.042,63.28,62.56,14.5685,21.4067,71.6075,233.9447,6.8382,10.0,False,NOMINAL,HEALTHY,46.71,1.66
IMA_LOT03_COMP0598,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0598,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.7045,17.564,35.6084,67.3104,3.8595,10.58,1,45.59,6.82,-0.0185,-0.0238,60.36,61.32,13.7045,17.564,35.6084,67.3104,3.8595,10.0,False,NOMINAL,HEALTHY,8.56,-19.84
IMA_LOT03_COMP0599,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0599,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.1425,16.9925,36.7873,83.133,3.85,13.96,3,42.75,7.72,0.0091,0.0682,61.08,61.62,13.1425,16.9925,36.7873,83.133,3.85,10.0,False,NOMINAL,HEALTHY,-5.6,-33.0
IMA_LOT03_COMP0600,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0600,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2391,19.7433,47.6994,128.3716,5.5042,10.79,5,40.27,8.55,-0.0321,0.0104,63.79,62.77,14.2391,19.7433,47.6994,128.3716,5.5042,10.0,False,NOMINAL,HEALTHY,-10.42,-22.8
IMA_LOT03_COMP0601,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0601,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.8264,17.9924,42.3871,108.2982,5.166,19.35,2,44.36,5.96,0.0461,-0.0686,60.34,61.85,12.8264,17.9924,42.3871,108.2982,5.166,10.0,False,NOMINAL,HEALTHY,-17.56,26.8
IMA_LOT03_COMP0602,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0602,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.9176,20.6292,55.1388,158.0456,5.7116,12.55,5,41.63,8.1,-0.0083,-0.0291,61.32,61.58,14.9176,20.6292,55.1388,158.0456,5.7116,10.0,False,NOMINAL,HEALTHY,-16.06,-13.16
IMA_LOT03_COMP0603,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0603,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,12.5522,17.5315,46.1565,122.139,4.9793,13.77,6,41.99,7.63,0.0157,0.131,60.38,61.83,12.5522,17.5315,46.1565,122.139,4.9793,10.0,False,NOMINAL,HEALTHY,-14.02,-5.67
IMA_LOT03_COMP0604,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0604,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.247,18.254,40.4893,84.8208,4.007,15.07,2,42.87,8.35,-0.0061,0.0321,63.11,61.81,14.247,18.254,40.4893,84.8208,4.007,10.0,False,NOMINAL,HEALTHY,27.73,20.72
IMA_LOT03_COMP0605,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0605,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.0647,20.3629,63.475,203.4468,6.2982,16.97,5,39.99,9.46,0.0144,-0.0333,63.3,61.37,14.0647,20.3629,63.475,203.4468,6.2982,10.0,False,NOMINAL,HEALTHY,-4.47,-6.64
IMA_LOT03_COMP0606,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0606,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.7487,17.4068,33.7721,67.4501,3.6581,11.49,6,39.72,8.81,-0.003,-0.0585,62.73,62.08,13.7487,17.4068,33.7721,67.4501,3.6581,10.0,False,NOMINAL,HEALTHY,-30.57,39.05
IMA_LOT03_COMP0607,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0607,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7561,18.4462,37.9555,79.6784,3.6901,11.13,6,41.09,6.9,0.0165,-0.0098,60.92,62.59,14.7561,18.4462,37.9555,79.6784,3.6901,10.0,False,NOMINAL,HEALTHY,42.53,-29.44
IMA_LOT03_COMP0608,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0608,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.294,18.8835,43.0031,103.0481,4.5895,11.69,1,42.07,10.31,0.0133,-0.0098,62.68,62.23,14.294,18.8835,43.0031,103.0481,4.5895,10.0,False,NOMINAL,HEALTHY,-30.18,-12.71
IMA_LOT03_COMP0609,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0609,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8349,20.4263,64.419,182.5899,6.5914,9.77,5,43.22,8.21,-0.0165,-0.0154,60.71,62.48,13.8349,20.4263,64.419,182.5899,6.5914,10.0,False,NOMINAL,HEALTHY,-37.57,-17.27
IMA_LOT03_COMP0610,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0610,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.1907,20.0497,52.786,133.2938,5.859,11.87,1,42.69,7.41,-0.0124,0.0252,62.84,61.48,14.1907,20.0497,52.786,133.2938,5.859,10.0,False,NOMINAL,HEALTHY,-8.04,21.12
IMA_LOT03_COMP0611,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0611,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.6437,16.9816,34.686,68.0632,3.3379,11.37,3,43.15,6.72,0.0057,0.0951,62.63,62.57,13.6437,16.9816,34.686,68.0632,3.3379,10.0,False,NOMINAL,HEALTHY,29.88,29.79
IMA_LOT03_COMP0612,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0612,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.6,18.3834,42.5589,90.801,3.7834,10.63,5,44.04,8.25,-0.0009,-0.0036,63.15,61.26,14.6,18.3834,42.5589,90.801,3.7834,10.0,False,NOMINAL,HEALTHY,-17.1,0.76
IMA_LOT03_COMP0613,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0613,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.9234,20.7379,71.0617,239.3466,6.8145,15.2,4,43.75,6.48,-0.0189,-0.0974,60.43,61.98,13.9234,20.7379,71.0617,239.3466,6.8145,10.0,False,NOMINAL,HEALTHY,-2.54,29.44
IMA_LOT03_COMP0614,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0614,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.1455,18.8838,39.4849,84.0126,4.7383,10.22,5,42.54,5.66,0.0188,0.0004,62.32,62.36,14.1455,18.8838,39.4849,84.0126,4.7383,10.0,False,NOMINAL,HEALTHY,-48.86,-30.83
IMA_LOT03_COMP0615,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0615,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.5214,18.6162,43.3443,100.1101,4.0948,14.23,8,40.03,8.73,-0.0311,-0.0394,63.19,62.35,14.5214,18.6162,43.3443,100.1101,4.0948,10.0,False,NOMINAL,HEALTHY,-8.56,18.16
IMA_LOT03_COMP0616,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0616,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0469,18.0197,36.0282,75.468,4.9728,13.13,2,41.32,7.58,-0.0151,-0.0213,59.31,62.12,13.0469,18.0197,36.0282,75.468,4.9728,10.0,False,NOMINAL,HEALTHY,24.57,-27.55
IMA_LOT03_COMP0617,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0617,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.0875,19.026,55.3786,176.5013,5.9385,17.21,4,42.19,9.3,0.0236,-0.0438,60.0,63.11,13.0875,19.026,55.3786,176.5013,5.9385,10.0,False,NOMINAL,HEALTHY,-47.38,-32.0
IMA_LOT03_COMP0618,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0618,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.6243,19.4799,51.161,145.8807,5.8556,8.42,5,37.26,8.83,-0.0182,-0.0331,59.62,62.61,13.6243,19.4799,51.161,145.8807,5.8556,10.0,False,NOMINAL,HEALTHY,43.2,-43.62
IMA_LOT03_COMP0619,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0619,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.0951,17.8114,33.9238,64.5415,3.7163,12.59,3,38.55,8.91,-0.0039,0.0239,57.22,61.83,14.0951,17.8114,33.9238,64.5415,3.7163,10.0,False,NOMINAL,HEALTHY,38.55,23.1
IMA_LOT03_COMP0620,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0620,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.6131,21.7409,71.3007,241.6096,7.1278,13.83,9,40.57,7.36,0.0001,0.0288,63.06,62.37,14.6131,21.7409,71.3007,241.6096,7.1278,10.0,False,NOMINAL,HEALTHY,-40.88,-21.28
IMA_LOT03_COMP0621,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0621,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.7006,16.8519,35.9416,77.6075,3.1513,15.61,8,44.4,7.23,0.0144,0.1591,62.92,62.4,13.7006,16.8519,35.9416,77.6075,3.1513,10.0,False,NOMINAL,HEALTHY,13.36,47.22
IMA_LOT03_COMP0622,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0622,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.3311,16.377,33.477,68.3871,3.0459,16.63,10,43.05,9.07,-0.0086,-0.0027,62.05,63.0,13.3311,16.377,33.477,68.3871,3.0459,10.0,False,NOMINAL,HEALTHY,20.86,25.13
IMA_LOT03_COMP0623,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0623,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.6589,18.9314,50.1318,132.8587,5.2725,13.9,6,43.95,7.17,-0.0443,-0.0288,62.75,61.2,13.6589,18.9314,50.1318,132.8587,5.2725,10.0,False,NOMINAL,HEALTHY,39.97,2.96
IMA_LOT03_COMP0624,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0624,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3746,21.4929,76.8079,275.9237,7.1183,19.69,6,43.24,10.36,0.0144,0.028,60.23,62.4,14.3746,21.4929,76.8079,275.9237,7.1183,10.0,False,NOMINAL,HEALTHY,27.79,40.21
IMA_LOT03_COMP0625,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0625,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2608,19.0702,42.1848,89.4257,4.8094,14.13,2,42.25,10.76,-0.0155,-0.0271,63.29,62.15,14.2608,19.0702,42.1848,89.4257,4.8094,10.0,False,NOMINAL,HEALTHY,-28.05,-42.83
IMA_LOT03_COMP0626,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0626,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.7829,18.6754,45.2844,110.7135,4.8925,8.23,9,40.67,9.81,-0.0237,-0.1196,62.73,60.98,13.7829,18.6754,45.2844,110.7135,4.8925,10.0,False,NOMINAL,HEALTHY,49.65,-40.39
IMA_LOT03_COMP0627,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0627,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.6362,20.025,51.4334,133.1925,5.3888,15.72,6,41.49,8.02,-0.0122,-0.058,62.35,62.49,14.6362,20.025,51.4334,133.1925,5.3888,10.0,False,NOMINAL,HEALTHY,19.15,-34.82
IMA_LOT03_COMP0628,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0628,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3371,20.8453,61.0398,184.758,6.5082,12.69,7,40.96,6.84,-0.0464,-0.0803,62.68,61.78,14.3371,20.8453,61.0398,184.758,6.5082,10.0,False,NOMINAL,HEALTHY,-8.37,20.76
IMA_LOT03_COMP0629,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0629,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.0186,18.1305,45.9657,114.9082,4.1119,14.11,8,40.07,7.24,0.0174,-0.0962,62.08,61.94,14.0186,18.1305,45.9657,114.9082,4.1119,10.0,False,NOMINAL,HEALTHY,36.93,35.65
IMA_LOT03_COMP0630,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0630,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3217,17.5416,34.6961,64.3037,3.2199,12.28,4,41.5,6.53,0.0257,0.0029,62.72,62.12,14.3217,17.5416,34.6961,64.3037,3.2199,10.0,False,NOMINAL,HEALTHY,-24.95,-17.0
IMA_LOT03_COMP0631,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0631,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8463,19.6971,59.3346,173.1412,5.8508,11.94,4,42.78,9.56,0.0062,0.0597,61.56,61.81,13.8463,19.6971,59.3346,173.1412,5.8508,10.0,False,NOMINAL,HEALTHY,-11.18,-2.26
IMA_LOT03_COMP0632,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0632,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.3286,21.8787,80.3046,288.5619,7.5501,19.2,6,39.24,7.35,0.0143,0.0035,62.68,62.3,14.3286,21.8787,80.3046,288.5619,7.5501,10.0,False,NOMINAL,HEALTHY,-41.7,11.39
IMA_LOT03_COMP0633,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0633,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.3603,18.2326,47.5793,121.2602,4.8723,12.82,7,41.61,8.7,-0.026,-0.0916,60.03,61.43,13.3603,18.2326,47.5793,121.2602,4.8723,10.0,False,NOMINAL,HEALTHY,20.0,-37.43
IMA_LOT03_COMP0634,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0634,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.7259,21.5635,79.2442,277.8441,7.8376,9.48,9,42.99,6.43,0.0134,-0.0292,64.0,61.81,13.7259,21.5635,79.2442,277.8441,7.8376,10.0,False,NOMINAL,HEALTHY,-18.69,-7.61
IMA_LOT03_COMP0635,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0635,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.3778,19.7196,54.9115,155.9776,4.3418,8.79,5,39.77,7.64,-0.0235,0.0265,62.31,62.18,15.3778,19.7196,54.9115,155.9776,4.3418,10.0,False,NOMINAL,HEALTHY,-46.04,38.31
IMA_LOT03_COMP0636,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0636,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.3972,17.9617,40.6366,92.6141,4.5645,7.82,1,41.14,7.06,0.0044,0.002,62.73,61.0,13.3972,17.9617,40.6366,92.6141,4.5645,10.0,False,NOMINAL,HEALTHY,46.93,-22.88
IMA_LOT03_COMP0637,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0637,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.7729,21.8779,77.9366,249.3917,7.105,16.19,5,43.19,7.26,0.0061,0.1119,62.9,61.96,14.7729,21.8779,77.9366,249.3917,7.105,10.0,False,NOMINAL,HEALTHY,37.65,19.73
IMA_LOT03_COMP0638,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0638,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2626,20.6684,60.699,173.1695,6.4058,16.4,3,42.34,8.22,-0.0475,0.0073,59.87,62.65,14.2626,20.6684,60.699,173.1695,6.4058,10.0,False,NOMINAL,HEALTHY,3.47,-31.26
IMA_LOT03_COMP0639,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0639,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8279,17.0914,35.996,76.6226,3.2635,10.11,7,38.24,8.73,0.0285,0.0969,62.01,61.22,13.8279,17.0914,35.996,76.6226,3.2635,10.0,False,NOMINAL,HEALTHY,1.43,31.69
IMA_LOT03_COMP0640,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0640,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2545,17.6077,32.4299,61.6794,3.3532,18.8,6,44.14,7.65,0.045,-0.0345,60.12,62.92,14.2545,17.6077,32.4299,61.6794,3.3532,10.0,False,NOMINAL,HEALTHY,32.34,43.0
IMA_LOT03_COMP0641,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0641,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.4212,18.2067,43.2133,112.5554,4.7855,12.12,3,44.28,7.92,-0.0002,-0.0088,60.45,62.52,13.4212,18.2067,43.2133,112.5554,4.7855,10.0,False,NOMINAL,HEALTHY,33.68,16.14
IMA_LOT03_COMP0642,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0642,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.8989,18.9273,44.8272,109.8553,5.0284,11.03,6,46.78,7.34,0.0181,-0.0315,60.95,63.16,13.8989,18.9273,44.8272,109.8553,5.0284,10.0,False,NOMINAL,HEALTHY,-27.79,49.7
IMA_LOT03_COMP0643,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0643,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,14.2939,22.4694,79.7618,260.6827,8.1755,6.65,8,45.83,7.22,-0.0102,0.0475,64.46,61.99,14.2939,22.4694,79.7618,260.6827,8.1755,10.0,False,NOMINAL,HEALTHY,-34.1,-18.34
IMA_LOT03_COMP0644,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0644,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,15.0942,22.5334,78.2669,289.5861,7.4392,11.73,5,42.88,8.35,-0.0293,-0.0555,60.51,62.12,15.0942,22.5334,78.2669,289.5861,7.4392,10.0,False,NOMINAL,HEALTHY,21.21,-48.05
IMA_LOT03_COMP0645,LOT_03,IMAGE_SENSOR,LCC-20,IMA-SIH-2026,IMAGE_SENSOR_DARK_CURRENT_TEST,T03_0645,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,60.0,3.3,168,dark_current_density,OPTICAL,nA/cm2,13.733,20.9267,69.3465,245.7279,7.1937,19.61,4,42.71,7.55,0.0313,0.0364,63.91,61.92,13.733,20.9267,69.3465,245.7279,7.1937,10.0,False,NOMINAL,HEALTHY,27.15,-1.54
